t,theta1,omega1,theta2,omega2,x_beam,v_beam,domega1,domega2,dv,sensor_theta1,sensor_omega1,sensor_theta2,sensor_omega2,sensor_x,sensor_v,forcing,error,pid_integral,pid_derivative
8.464232116058028,10.699837112571643,-9.328858594029615,9.152979418587375,-6.616382019662769,-2.214473405601334,-0.34156713093319274,-487.1853683828267,-450.1534710019584,-2.408230731383412,,,,,,,-3.508596719792681,,,
8.486743371685842,10.489832792045714,-19.882374171749746,9.004036351611475,-16.365357259170466,-2.2221625105998304,-0.389809096418504,-468.8106142191676,-433.07114452835316,-2.1430153112252697,,,,,,,-3.499695385851815,,,
8.509254627313656,10.04225558457761,-28.82024108181498,8.635631610909789,-24.610558781217613,-2.2309376028153545,-0.4120232867404962,-397.0399100715646,-366.27017427938335,-0.9868036989702773,,,,,,,-3.401157186171889,,,
8.531765882941471,9.39347577032965,-35.45693884056418,8.081617031042459,-30.714542672562764,-2.240212764347782,-0.39666361331763517,-294.81686266088104,-271.1525288621991,0.6823108260510935,,,,,,,-3.217891330987285,,,
8.554277138569285,8.595295556309946,-39.83342091893936,7.390194109449,-34.717399252976136,-2.2491421603454276,-0.3442386481791277,-194.41305943715548,-177.81578453880738,2.328833451375033,,,,,,,-2.964423010295294,,,
8.576788394197099,7.698595235473392,-42.46446955081331,6.608661860132379,-37.10086852216917,-2.256891404551561,-0.2631577859531979,-116.8770270025784,-105.87900153593074,3.6017920797696377,,,,,,,-2.6604688331552575,,,
8.599299649824912,6.7426667063155135,-43.95058411903153,5.773474724815914,-38.42617376449671,-2.2628154167416032,-0.16329827271620523,-66.01651159707174,-58.87300398694985,4.43598148801663,,,,,,,-2.3249851791703176,,,
8.621810905452726,5.753283872220257,-44.75955213105829,4.908453304404532,-39.130299017591625,-2.2664914659022983,-0.05237057457423544,-35.93615680092195,-31.278808465260916,4.927654857462169,,,,,,,-1.9724239294289956,,,
8.64432216108054,4.745690152411541,-45.19117114110145,4.027581140426732,-39.49320197125015,-2.2676703932939146,0.06467981901049057,-19.173475579472804,-16.12095565251976,5.199638595019273,,,,,,,-1.6121788219160442,,,
8.666833416708354,3.7283801467339197,-45.418580443057465,3.138539575291036,-39.6764901492582,-2.2662143693542087,0.18499614262482456,-10.10202654689057,-8.142068174179897,5.344718464556747,,,,,,,-1.2497659106838568,,,
8.689344672336167,2.705950872127824,-45.53637685785284,2.245371963126644,-39.768390355465485,-2.2620498738974217,0.3070178551877545,-5.232778515020933,-4.082411382408173,5.420475631406598,,,,,,,-0.8882409383979192,,,
8.711855927963981,1.6808698523162293,-45.59476934907304,1.3501355619280715,-39.81566089350126,-2.255138516476987,0.42991722387740966,-2.593924221092905,-2.099862345189104,5.459463066902682,,,,,,,-0.5292495209922622,,,
8.734367183591795,0.6544743442080319,-45.620021078577544,0.45383504156411125,-39.842689417499805,-2.2454605399514826,0.5532619115083908,-1.1217379395444165,-1.2006670994021906,5.47924512387403,,,,,,,-0.17367165591278433,,,
8.756878439219609,-0.37248961203808584,-45.53277002410151,-0.4430739248128228,-39.42572962905967,-2.2330059196323844,0.6716523392924184,3.875885731057753,18.522280379818685,5.259165892006028,,,,,,,0.17801690437353943,,,
8.779389694847424,-1.3974894374930973,-45.42688863977902,-1.3305966028056617,-39.01290558191872,-2.2178861821295537,0.5772970245359829,4.703486383570145,18.338561560772078,-4.191472759958103,,,,,,,0.5255510310428085,,,
8.801900950475238,-2.420105740039398,-44.520229300298716,-2.208826093144002,-38.20237122065074,-2.2048905012370477,0.4609182946183959,40.27582265824744,36.005737514993264,-5.16980180233903,,,,,,,0.8680735716361445,,,
8.824412206103052,-3.4223120024273133,-43.19750253870736,-3.068809437280712,-37.01348942824919,-2.194514651683357,0.35145749692843725,58.7584621426915,52.81277117801565,-4.862491879605052,,,,,,,1.2054522123878963,,,
8.846923461730865,-4.394742024559295,-41.284784248774244,-3.902029559477417,-35.283541409728485,-2.186602902127689,0.25185367857530117,84.96719692391784,76.8481353116197,-4.424622953064869,,,,,,,1.5317357075049514,,,
8.86943471735868,-5.324114356322597,-38.55198223815809,-4.696306379606373,-32.797279389578,-2.1809333595884755,0.16599831350482658,121.39713820492659,110.44528396179601,-3.8138861061306386,,,,,,,1.8439716301473057,,,
8.891945972986493,-6.191967883444715,-34.71420932358796,-5.434614319841995,-29.288166742984842,-2.1771965291193824,0.09871750831521028,170.48240124945983,155.88258178977176,-2.9887628794231773,,,,,,,2.1380093898589605,,,
8.914457228614307,-6.973428323445444,-29.457505963766852,-6.093927728263365,-24.462333509029126,-2.1749742740547577,0.0553480731663519,233.5144448062754,214.3742363261662,-1.9265666858348425,,,,,,,2.4081319907303973,,,
8.93696848424212,-7.636553770353652,-22.510538274804837,-6.644605571137958,-18.065434646957932,-2.173728319431203,0.04054468998878795,308.5997424496682,284.16446278400707,-0.6575991771544523,,,,,,,2.646714004015601,,,
8.959479739869934,-8.143294251777473,-13.781294103707216,-7.051281188503194,-10.010176183788232,-2.1728156075505147,0.0559969456880334,387.7724244005365,357.83248150836073,0.6864235365064815,,,,,,,2.8440807676970374,,,
8.981990995497748,-8.45352848622811,-3.543920226800159,-7.276622823455906,-0.5506649381955118,-2.1715550459917545,0.09729837183509651,454.76689733193797,420.21251066532994,1.8347011303995373,,,,,,,2.988889237345213,,,
9.004502251125562,-8.53330658037819,7.422004784457128,-7.289018982644899,9.587576158604467,-2.1693647374712044,0.15159259507563821,487.1307577222959,450.36319894451464,2.4118700501742865,,,,,,,3.0694684327714694,,,
9.027013506753375,-8.366227933404417,17.921435280548216,-7.07319060488742,19.291455646792436,-2.165952197812173,0.19903038968239628,466.40803470413516,431.06789104194996,2.107292253753542,,,,,,,3.07642744270617,,,
9.049524762381191,-7.962793922586673,26.76566635053795,-6.638915715389841,27.453786108330604,-2.1614717738323295,0.21976815735876112,392.8803979757661,362.5888576136622,0.9212177241122959,,,,,,,3.0061343544620422,,,
9.072036018009005,-7.3602651653209366,33.29967491419488,-6.020896518353884,33.46521576003395,-2.156524516663173,0.20276154529981816,290.2551804166712,267.04106386122186,-0.755471500129488,,,,,,,2.863422407853854,,,
9.094547273636818,-6.6106476710043935,37.59135677372837,-5.267552491739813,37.39065937151055,-2.151960099685438,0.1489645893559271,190.6460452712765,174.37692842981622,-2.3897803318186277,,,,,,,2.6612583252325046,,,
9.117058529264632,-5.764419029274641,40.16541254776756,-4.425841800535223,39.720872648534574,-2.1486067197349543,0.06695122055592863,114.34527760676289,103.51325201713381,-3.6432160940265987,,,,,,,2.4167901819926083,,,
9.139569784892446,-4.860245160015241,41.618867585630035,-3.53167508258422,41.01367785499575,-2.1470995636944257,-0.03345853323361507,64.56570268193536,57.42928017146431,-4.46042439611773,,,,,,,2.146258743713693,,,
9.16208104052026,-3.9233521928549853,42.41190361754805,-2.6084056961536,41.69886751605021,-2.1478527572889794,-0.14468000216815785,35.22842284009144,30.437647387730312,-4.940704808892246,,,,,,,1.8619199337963512,,,
9.184592296148073,-2.9686069888581557,42.837836212981586,-1.6697118301094482,42.05030056758002,-2.1511096858020196,-0.26187496807623833,18.920872406036395,15.611437111290904,-5.20606081889451,,,,,,,1.5716846558376831,,,
9.207103551775887,-2.0042735073253035,43.06557672377877,-0.7231067648062462,42.22561578052898,-2.1570048201509096,-0.38225663429630574,10.116739579634991,7.7878913485552514,-5.347621128309216,,,,,,,1.280175976598293,,,
9.229614807403701,-1.034813300937087,43.18727528988139,0.2274448660710945,42.3107484499641,-2.1656098969609814,-0.5043049321612293,5.40612074753644,3.7817823600178864,-5.421656609599605,,,,,,,0.9899458004248222,,,
9.252126063031515,-0.06261350701779611,44.546287966192445,1.1799129402323674,40.27272945384118,-2.1769624342032303,-0.5423716166649898,60.370363109906435,-90.53333273888279,-1.6910067182892732,,,,,,,0.702363977622379,,,
9.274637318659328,0.9401793686593723,45.29914176572031,2.0865026477975763,38.369409548601176,-2.1891719003112464,-0.4987679402204881,33.4434387834712,-84.54969979055025,1.9369722047235314,,,,,,,0.4181603083465486,,,
9.297148574287142,1.9599199286680835,44.23578988083639,2.950246234434421,37.38346549902108,-2.200399792912508,-0.3853167230963422,-47.236453730732265,-43.79782566912485,5.039755178470394,,,,,,,0.12933825118600256,,,
