Time,StepCount,V_wind,psi_wind_deg,ramp_duration,psi,u,v,tau_wind_surge,tau_wind_sway,tau_wind_yaw,enable_ramp
245,245,4.000000,40.000000,50.000000,1.165574,-0.347352,-0.806332,-206.641897,-8864.487099,-833957.188996,1
246,246,4.000000,40.000000,50.000000,1.165810,-0.347488,-0.806231,-206.856689,-8864.807342,-833918.745818,1
247,247,4.000000,40.000000,50.000000,1.166049,-0.347630,-0.806127,-207.074399,-8865.139927,-833880.603088,1
248,248,4.000000,40.000000,50.000000,1.166292,-0.347776,-0.806019,-207.294624,-8865.484428,-833842.851345,1
249,249,4.000000,40.000000,50.000000,1.166537,-0.347927,-0.805908,-207.516981,-8865.840380,-833805.569573,1
250,250,4.000000,40.000000,50.000000,1.166786,-0.348082,-0.805793,-207.741112,-8866.207281,-833768.825999,1
251,251,4.000000,40.000000,50.000000,1.167036,-0.348241,-0.805675,-207.966679,-8866.584605,-833732.678868,1
252,252,4.000000,40.000000,50.000000,1.167289,-0.348405,-0.805554,-208.193363,-8866.971804,-833697.177189,1
253,253,4.000000,40.000000,50.000000,1.167543,-0.348572,-0.805430,-208.420871,-8867.368313,-833662.361456,1
254,254,4.000000,40.000000,50.000000,1.167798,-0.348742,-0.805303,-208.648926,-8867.773558,-833628.264343,1
255,255,4.000000,40.000000,50.000000,1.168055,-0.348916,-0.805174,-208.877272,-8868.186961,-833594.911361,1
256,256,4.000000,40.000000,50.000000,1.168312,-0.349093,-0.805042,-209.105673,-8868.607939,-833562.321490,1
257,257,4.000000,40.000000,50.000000,1.168570,-0.349273,-0.804908,-209.333911,-8869.035912,-833530.507780,1
258,258,4.000000,40.000000,50.000000,1.168828,-0.349455,-0.804772,-209.561785,-8869.470306,-833499.477918,1
259,259,4.000000,40.000000,50.000000,1.169086,-0.349640,-0.804634,-209.789112,-8869.910555,-833469.234767,1
260,260,4.000000,40.000000,50.000000,1.169344,-0.349827,-0.804495,-210.015725,-8870.356102,-833439.776870,1
261,261,4.000000,40.000000,50.000000,1.169601,-0.350016,-0.804354,-210.241470,-8870.806405,-833411.098930,1
262,262,4.000000,40.000000,50.000000,1.169858,-0.350206,-0.804211,-210.466213,-8871.260934,-833383.192253,1
263,263,4.000000,40.000000,50.000000,1.170114,-0.350398,-0.804067,-210.689828,-8871.719178,-833356.045167,1
264,264,4.000000,40.000000,50.000000,1.170370,-0.350592,-0.803923,-210.912207,-8872.180640,-833329.643408,1
265,265,4.000000,40.000000,50.000000,1.170624,-0.350786,-0.803777,-211.133252,-8872.644845,-833303.970489,1
266,266,4.000000,40.000000,50.000000,1.170877,-0.350981,-0.803630,-211.352876,-8873.111335,-833279.008024,1
267,267,4.000000,40.000000,50.000000,1.171129,-0.351178,-0.803483,-211.571005,-8873.579672,-833254.736045,1
268,268,4.000000,40.000000,50.000000,1.171379,-0.351374,-0.803335,-211.787574,-8874.049440,-833231.133283,1
269,269,4.000000,40.000000,50.000000,1.171628,-0.351572,-0.803187,-212.002528,-8874.520242,-833208.177433,1
270,270,4.000000,40.000000,50.000000,1.171875,-0.351769,-0.803039,-212.215819,-8874.991703,-833185.845385,1
271,271,4.000000,40.000000,50.000000,1.172121,-0.351967,-0.802890,-212.427411,-8875.463468,-833164.113449,1
272,272,4.000000,40.000000,50.000000,1.172365,-0.352164,-0.802742,-212.637272,-8875.935204,-833142.957549,1
273,273,4.000000,40.000000,50.000000,1.172608,-0.352362,-0.802593,-212.845379,-8876.406596,-833122.353397,1
274,274,4.000000,40.000000,50.000000,1.172849,-0.352559,-0.802445,-213.051713,-8876.877352,-833102.276661,1
275,275,4.000000,40.000000,50.000000,1.173087,-0.352755,-0.802296,-213.256264,-8877.347197,-833082.703098,1
276,276,4.000000,40.000000,50.000000,1.173325,-0.352952,-0.802148,-213.459024,-8877.815878,-833063.608687,1
277,277,4.000000,40.000000,50.000000,1.173560,-0.353147,-0.802001,-213.659993,-8878.283158,-833044.969738,1
278,278,4.000000,40.000000,50.000000,1.173793,-0.353342,-0.801854,-213.859174,-8878.748820,-833026.762992,1
279,279,4.000000,40.000000,50.000000,1.174025,-0.353537,-0.801707,-214.056572,-8879.212664,-833008.965701,1
280,280,4.000000,40.000000,50.000000,1.174254,-0.353730,-0.801561,-214.252198,-8879.674507,-832991.555704,1
281,281,4.000000,40.000000,50.000000,1.174482,-0.353923,-0.801415,-214.446066,-8880.134181,-832974.511486,1
282,282,4.000000,40.000000,50.000000,1.174708,-0.354114,-0.801270,-214.638189,-8880.591535,-832957.812232,1
283,283,4.000000,40.000000,50.000000,1.174932,-0.354305,-0.801126,-214.828588,-8881.046432,-832941.437864,1
284,284,4.000000,40.000000,50.000000,1.175154,-0.354494,-0.800983,-215.017282,-8881.498750,-832925.369076,1
285,285,4.000000,40.000000,50.000000,1.175374,-0.366200,-0.799416,-211.868905,-8870.365875,-832829.467242,1
286,286,4.000000,40.000000,50.000000,1.175579,-0.379691,-0.810779,-207.436301,-8786.534141,-825760.420961,1
287,287,4.000000,40.000000,50.000000,1.173605,-0.389644,-0.820173,-201.913165,-8720.037948,-820818.152051,1
288,288,4.000000,40.000000,50.000000,1.169460,-0.396373,-0.827875,-195.219245,-8668.859569,-817827.741928,1
289,289,4.000000,40.000000,50.000000,1.163151,-0.399986,-0.834157,-187.330665,-8631.261510,-816625.540105,1
290,290,4.000000,40.000000,50.000000,1.154685,-0.400619,-0.839259,-178.213534,-8605.623756,-817064.309740,1
291,291,4.000000,40.000000,50.000000,1.144067,-0.398431,-0.843379,-167.827373,-8590.463390,-819013.886848,1
292,292,4.000000,40.000000,50.000000,1.131301,-0.393592,-0.846685,-156.127561,-8584.452363,-822361.920700,1
293,293,4.000000,40.000000,50.000000,1.116391,-0.386285,-0.849314,-143.066948,-8586.439431,-827015.257098,1
294,294,4.000000,40.000000,50.000000,1.099339,-0.376696,-0.851377,-128.596493,-8595.474726,-832901.836997,1
295,295,4.000000,40.000000,50.000000,1.080149,-0.365013,-0.852962,-112.664814,-8610.834876,-839972.936000,1
296,296,4.000000,40.000000,50.000000,1.058821,-0.351425,-0.853883,-95.223942,-8633.418603,-848343.074655,1
297,297,4.000000,40.000000,50.000000,1.035500,-0.336110,-0.854112,-76.349231,-8663.335127,-858001.012992,1
298,298,4.000000,40.000000,50.000000,1.010395,-0.319224,-0.853744,-56.166511,-8700.030300,-868846.240386,1
299,299,4.000000,40.000000,50.000000,0.983711,-0.300911,-0.852850,-34.786120,-8743.080012,-880792.565221,1
300,300,4.000000,40.000000,50.000000,0.955651,-0.281301,-0.851474,-12.302352,-8792.134089,-893762.739542,1
301,301,4.000000,40.000000,50.000000,0.926409,-0.260513,-0.849638,10.186249,-8846.845746,-907681.020147,1
302,302,4.000000,40.000000,50.000000,0.896176,-0.238657,-0.847345,32.424920,-8906.853785,-922470.928244,1
303,303,4.000000,40.000000,50.000000,0.865137,-0.215829,-0.844586,55.477074,-8971.584574,-938034.169958,1
304,304,4.000000,40.000000,50.000000,0.833468,-0.192121,-0.841337,79.289562,-9040.245765,-954248.686714,1
305,305,4.000000,40.000000,50.000000,0.801340,-0.167617,-0.837566,103.805724,-9111.811627,-970965.835874,1
306,306,4.000000,40.000000,50.000000,0.768918,-0.142399,-0.833238,128.960012,-9185.017300,-988008.548289,1
307,307,4.000000,40.000000,50.000000,0.736356,-0.116547,-0.828313,154.673037,-9258.377246,-1005172.190956,1
308,308,4.000000,40.000000,50.000000,0.703804,-0.090140,-0.822752,180.847556,-9330.227344,-1022228.272253,1
309,309,4.000000,40.000000,50.000000,0.671401,-0.063262,-0.816520,207.365864,-9398.788281,-1038930.906665,1
310,310,4.000000,40.000000,50.000000,0.639279,-0.035993,-0.809584,234.088953,-9462.246068,-1055025.710898,1
311,311,4.000000,40.000000,50.000000,0.607562,-0.008422,-0.801920,260.857652,-9518.843709,-1070260.545916,1
312,312,4.000000,40.000000,50.000000,0.576364,0.019365,-0.793511,287.495755,-9566.976609,-1084397.283980,1
313,313,4.000000,40.000000,50.000000,0.545792,0.047279,-0.784351,313.814963,-9605.283467,-1097223.608606,1
314,314,4.000000,40.000000,50.000000,0.515943,0.075230,-0.774441,339.621216,-9632.724456,-1108563.788733,1
315,315,4.000000,40.000000,50.000000,0.486907,0.103128,-0.763795,364.721862,-9648.639549,-1118287.432770,1
316,316,4.000000,40.000000,50.000000,0.458763,0.130886,-0.752439,388.932992,-9652.781874,-1126315.426464,1
317,317,4.000000,40.000000,50.000000,0.431584,0.158420,-0.740406,412.086285,-9645.323693,-1132622.565587,1
318,318,4.000000,40.000000,50.000000,0.405433,0.185650,-0.727742,434.034760,-9626.835547,-1137236.761906,1
319,319,4.000000,40.000000,50.000000,0.380366,0.212501,-0.714502,454.657012,-9598.241891,-1140235.067690,1
320,320,4.000000,40.000000,50.000000,0.356429,0.238905,-0.700749,473.859716,-9560.758639,-1141737.071687,1
321,321,4.000000,40.000000,50.000000,0.333662,0.264802,-0.686552,491.578349,-9515.819245,-1141896.425480,1
322,322,4.000000,40.000000,50.000000,0.312096,0.290136,-0.671988,507.776318,-9464.996214,-1140891.344829,1
323,323,4.000000,40.000000,50.000000,0.291756,0.314865,-0.657139,522.442772,-9409.924262,-1138914.902034,1
324,324,4.000000,40.000000,50.000000,0.272658,0.338949,-0.642089,535.589467,-9352.230168,-1136165.807576,1
325,325,4.000000,40.000000,50.000000,0.254814,0.362359,-0.626925,547.247073,-9293.472804,-1132840.207428,1
326,326,4.000000,40.000000,50.000000,0.238227,0.385073,-0.611735,557.461277,-9235.095243,-1129124.832002,1
327,327,4.000000,40.000000,50.000000,0.222895,0.407075,-0.596605,566.288979,-9178.389495,-1125191.653185,1
328,328,4.000000,40.000000,50.000000,0.208809,0.428355,-0.581622,573.794799,-9124.473309,-1121194.056765,1
329,329,4.000000,40.000000,50.000000,0.195957,0.448909,-0.566869,580.048038,-9074.277763,-1117264.427861,1
330,330,4.000000,40.000000,50.000000,0.184319,0.468736,-0.552425,585.120177,-9028.543957,-1113512.977612,1
331,331,4.000000,40.000000,50.000000,0.173872,0.487840,-0.538367,589.082915,-8987.826981,-1110027.605091,1
332,332,4.000000,40.000000,50.000000,0.164588,0.506225,-0.524765,592.006738,-8952.505399,-1106874.581526,1
333,333,4.000000,40.000000,50.000000,0.156436,0.523898,-0.511683,593.959954,-8922.794678,-1104099.855563,1
334,334,4.000000,40.000000,50.000000,0.149380,0.540867,-0.499181,595.008141,-8898.763203,-1101730.801002,1
335,335,4.000000,40.000000,50.000000,0.143382,0.557139,-0.487311,595.213911,-8880.349829,-1099778.255767,1
336,336,4.000000,40.000000,50.000000,0.138401,0.572721,-0.476120,594.636943,-8867.382106,-1098238.728592,1
337,337,4.000000,40.000000,50.000000,0.134392,0.587618,-0.465645,593.334187,-8859.594564,-1097096.675244,1
338,338,4.000000,40.000000,50.000000,0.131311,0.601836,-0.455921,591.360196,-8856.646593,-1096326.767683,1
339,339,4.000000,40.000000,50.000000,0.129108,0.615376,-0.446971,588.767521,-8858.139570,-1095896.097000,1
340,340,4.000000,40.000000,50.000000,0.127736,0.628239,-0.438816,585.607125,-8863.633006,-1095766.264606,1
341,341,4.000000,40.000000,50.000000,0.127144,0.640424,-0.431466,581.928775,-8872.659516,-1095895.326577,1
342,342,4.000000,40.000000,50.000000,0.127281,0.651928,-0.424928,577.781394,-8884.738481,-1096239.564115,1
343,343,4.000000,40.000000,50.000000,0.128096,0.662748,-0.419201,573.213331,-8899.388293,-1096755.059611,1
344,344,4.000000,40.000000,50.000000,0.129538,0.672877,-0.414280,568.272567,-8916.137097,-1097399.063469,1
345,345,4.000000,40.000000,50.000000,0.131556,0.682309,-0.410152,563.006810,-8934.531974,-1098131.142162,1
346,346,4.000000,40.000000,50.000000,0.134098,0.691037,-0.406801,557.463526,-8954.146530,-1098914.103321,1
347,347,4.000000,40.000000,50.000000,0.137114,0.699054,-0.404206,551.689864,-8974.586879,-1099714.699085,1
348,348,4.000000,40.000000,50.000000,0.140556,0.706353,-0.402342,545.732524,-8995.496068,-1100504.114394,1
349,349,4.000000,40.000000,50.000000,0.144374,0.712928,-0.401180,539.637553,-9016.556982,-1101258.252206,1
350,350,4.000000,40.000000,50.000000,0.148522,0.718775,-0.400688,533.450102,-9037.493842,-1101957.832530,1
351,351,4.000000,40.000000,50.000000,0.152955,0.723888,-0.400832,527.214152,-9058.072430,-1102588.326293,1
352,352,4.000000,40.000000,50.000000,0.157628,0.728268,-0.401575,520.972220,-9078.099176,-1103139.748286,1
353,353,4.000000,40.000000,50.000000,0.162499,0.731913,-0.402879,514.765078,-9097.419310,-1103606.335442,1
354,354,4.000000,40.000000,50.000000,0.167528,0.734828,-0.404705,508.631476,-9115.914244,-1103986.137491,1
355,355,4.000000,40.000000,50.000000,0.172676,0.737016,-0.407012,502.607901,-9133.498390,-1104280.546616,1
356,356,4.000000,40.000000,50.000000,0.177907,0.738486,-0.409760,496.728357,-9150.115589,-1104493.791149,1
357,357,4.000000,40.000000,50.000000,0.183187,0.739249,-0.412909,491.024202,-9165.735324,-1104632.415939,1
358,358,4.000000,40.000000,50.000000,0.188483,0.739318,-0.416418,485.524018,-9180.348879,-1104704.768874,1
359,359,4.000000,40.000000,50.000000,0.193765,0.738708,-0.420249,480.253522,-9193.965558,-1104720.509531,1
360,360,4.000000,40.000000,50.000000,0.199005,0.737439,-0.424365,475.235534,-9206.609077,-1104690.152306,1
361,361,4.000000,40.000000,50.000000,0.204177,0.735531,-0.428728,470.489969,-9218.314213,-1104624.652784,1
362,362,4.000000,40.000000,50.000000,0.209257,0.733009,-0.433303,466.033877,-9229.123752,-1104535.042836,1
363,363,4.000000,40.000000,50.000000,0.214225,0.729898,-0.438058,461.881508,-9239.085783,-1104432.117088,1
364,364,4.000000,40.000000,50.000000,0.219060,0.726225,-0.442960,458.044404,-9248.251337,-1104326.170949,1
365,365,4.000000,40.000000,50.000000,0.223745,0.722021,-0.447981,454.531517,-9256.672389,-1104226.788557,1
366,366,4.000000,40.000000,50.000000,0.228265,0.717317,-0.453094,451.349332,-9264.400187,-1104142.677583,1
367,367,4.000000,40.000000,50.000000,0.232605,0.712143,-0.458273,448.502015,-9271.483913,-1104081.546921,1
368,368,4.000000,40.000000,50.000000,0.236755,0.706535,-0.463496,445.991556,-9277.969616,-1104050.022735,1
369,369,4.000000,40.000000,50.000000,0.240704,0.700526,-0.468741,443.817924,-9283.899426,-1104053.598182,1
370,370,4.000000,40.000000,50.000000,0.244445,0.694149,-0.473989,441.979218,-9289.310983,-1104096.612101,1
371,371,4.000000,40.000000,50.000000,0.247970,0.687441,-0.479224,440.471819,-9294.237073,-1104182.252257,1
372,372,4.000000,40.000000,50.000000,0.251274,0.680435,-0.484432,439.290539,-9298.705430,-1104312.579045,1
373,373,4.000000,40.000000,50.000000,0.254355,0.673167,-0.489598,438.428761,-9302.738693,-1104488.565972,1
374,374,4.000000,40.000000,50.000000,0.257210,0.665670,-0.494712,437.878581,-9306.354473,-1104710.153697,1
375,375,4.000000,40.000000,50.000000,0.259838,0.657978,-0.499763,437.630938,-9309.565527,-1104976.314826,1
376,376,4.000000,40.000000,50.000000,0.262240,0.650124,-0.504745,437.675738,-9312.380017,-1105285.127077,1
377,377,4.000000,40.000000,50.000000,0.264417,0.642139,-0.509650,438.001977,-9314.801832,-1105633.852778,1
378,378,4.000000,40.000000,50.000000,0.266372,0.634054,-0.514472,438.597850,-9316.830966,-1106019.022989,1
379,379,4.000000,40.000000,50.000000,0.268108,0.625900,-0.519208,439.450862,-9318.463936,-1106436.524775,1
380,380,4.000000,40.000000,50.000000,0.269630,0.617703,-0.523855,440.547931,-9319.694235,-1106881.690382,1
381,381,4.000000,40.000000,50.000000,0.270942,0.609492,-0.528409,441.875481,-9320.512804,-1107349.387220,1
382,382,4.000000,40.000000,50.000000,0.272052,0.601291,-0.532870,443.419536,-9320.908518,-1107834.107684,1
383,383,4.000000,40.000000,50.000000,0.272964,0.593125,-0.537238,445.165810,-9320.868677,-1108330.057932,1
384,384,4.000000,40.000000,50.000000,0.273687,0.585016,-0.541511,447.099791,-9320.379502,-1108831.244812,1
385,385,4.000000,40.000000,50.000000,0.274228,0.576985,-0.545691,449.206818,-9319.426611,-1109331.560172,1
386,386,4.000000,40.000000,50.000000,0.274595,0.569052,-0.549779,451.472158,-9317.995492,-1109824.861855,1
387,387,4.000000,40.000000,50.000000,0.274796,0.561233,-0.553777,453.881086,-9316.071950,-1110305.050687,1
388,388,4.000000,40.000000,50.000000,0.274840,0.553547,-0.557685,456.418945,-9313.642522,-1110766.142845,1
389,389,4.000000,40.000000,50.000000,0.274736,0.546006,-0.561507,459.071220,-9310.694877,-1111202.337024,1
390,390,4.000000,40.000000,50.000000,0.274492,0.538625,-0.565245,461.823597,-9307.218158,-1111608.075873,1
391,391,4.000000,40.000000,50.000000,0.274118,0.531414,-0.568901,464.662027,-9303.203305,-1111978.101257,1
392,392,4.000000,40.000000,50.000000,0.273624,0.524384,-0.572478,467.572776,-9298.643319,-1112307.502969,1
393,393,4.000000,40.000000,50.000000,0.273017,0.517543,-0.575979,470.542483,-9293.533492,-1112591.760590,1
394,394,4.000000,40.000000,50.000000,0.272308,0.510899,-0.579407,473.558204,-9287.871582,-1112826.778320,1
395,395,4.000000,40.000000,50.000000,0.271505,0.504459,-0.582765,476.607461,-9281.657940,-1113008.912668,1
396,396,4.000000,40.000000,50.000000,0.270617,0.498225,-0.586055,479.678276,-9274.895600,-1113134.993021,1
397,397,4.000000,40.000000,50.000000,0.269653,0.492203,-0.589281,482.759211,-9267.590304,-1113202.335186,1
398,398,4.000000,40.000000,50.000000,0.268622,0.486393,-0.592446,485.839397,-9259.750502,-1113208.748123,1
399,399,4.000000,40.000000,50.000000,0.267531,0.480799,-0.595553,488.908562,-9251.387289,-1113152.534175,1
400,400,4.000000,40.000000,50.000000,0.266390,0.475419,-0.598605,491.957050,-9242.514321,-1113032.483171,1
401,401,4.000000,40.000000,50.000000,0.265206,0.470253,-0.601605,494.975839,-9233.147680,-1112847.860875,1
402,402,4.000000,40.000000,50.000000,0.263986,0.465300,-0.604555,497.956555,-9223.305716,-1112598.392313,1
403,403,4.000000,40.000000,50.000000,0.262738,0.460557,-0.607459,500.891477,-9213.008858,-1112284.240543,1
404,404,4.000000,40.000000,50.000000,0.261468,0.456022,-0.610320,503.773542,-9202.279407,-1111905.981505,1
405,405,4.000000,40.000000,50.000000,0.260183,0.451689,-0.613139,506.596343,-9191.141300,-1111464.575564,1
406,406,4.000000,40.000000,50.000000,0.258890,0.447556,-0.615921,509.354125,-9179.619875,-1110961.336420,1
407,407,4.000000,40.000000,50.000000,0.257594,0.443616,-0.618667,512.041774,-9167.741617,-1110397.898004,1
408,408,4.000000,40.000000,50.000000,0.256301,0.439864,-0.621380,514.654807,-9155.533905,-1109776.179995,1
409,409,4.000000,40.000000,50.000000,0.255016,0.436295,-0.624063,517.189358,-9143.024757,-1109098.352563,1
410,410,4.000000,40.000000,50.000000,0.253743,0.432903,-0.626719,519.642153,-9130.242585,-1108366.800879,1
411,411,4.000000,40.000000,50.000000,0.252488,0.429680,-0.629348,522.010497,-9117.215945,-1107584.089915,1
412,412,4.000000,40.000000,50.000000,0.251254,0.426620,-0.631954,524.292245,-9103.973315,-1106752.930008,1
413,413,4.000000,40.000000,50.000000,0.250045,0.423717,-0.634539,526.485779,-9090.542873,-1105876.143573,1
414,414,4.000000,40.000000,50.000000,0.248863,0.420962,-0.637106,528.589982,-9076.952294,-1104956.633328,1
415,415,4.000000,40.000000,50.000000,0.247713,0.418348,-0.639655,530.604210,-9063.228569,-1103997.352326,1
416,416,4.000000,40.000000,50.000000,0.246597,0.415869,-0.642189,532.528262,-9049.397839,-1103001.276012,1
417,417,4.000000,40.000000,50.000000,0.245517,0.413517,-0.644710,534.362351,-9035.485246,-1101971.376491,1
418,418,4.000000,40.000000,50.000000,0.244475,0.411285,-0.647219,536.107077,-9021.514809,-1100910.599129,1
419,419,4.000000,40.000000,50.000000,0.243473,0.409165,-0.649719,537.763392,-9007.509317,-1099821.841551,1
420,420,4.000000,40.000000,50.000000,0.242513,0.407150,-0.652210,539.332573,-8993.490242,-1098707.935076,1
421,421,4.000000,40.000000,50.000000,0.241594,0.405233,-0.654695,540.816196,-8979.477673,-1097571.628557,1
422,422,4.000000,40.000000,50.000000,0.240719,0.403407,-0.657174,542.216100,-8965.490264,-1096415.574600,1
423,423,4.000000,40.000000,50.000000,0.239887,0.401666,-0.659649,543.534365,-8951.545205,-1095242.318052,1
424,424,4.000000,40.000000,50.000000,0.239099,0.400003,-0.662120,544.773280,-8937.658205,-1094054.286683,1
425,425,4.000000,40.000000,50.000000,0.238355,0.398411,-0.664589,545.935319,-8923.843491,-1092853.783911,1
426,426,4.000000,40.000000,50.000000,0.237656,0.396885,-0.667057,547.023117,-8910.113821,-1091642.983449,1
427,427,4.000000,40.000000,50.000000,0.236999,0.395419,-0.669524,548.039440,-8896.480512,-1090423.925707,1
428,428,4.000000,40.000000,50.000000,0.236386,0.394006,-0.671992,548.987167,-8882.953470,-1089198.515796,1
429,429,4.000000,40.000000,50.000000,0.235816,0.392642,-0.674460,549.869267,-8869.541242,-1087968.522974,1
430,430,4.000000,40.000000,50.000000,0.235286,0.391322,-0.676929,550.688775,-8856.251063,-1086735.581372,1
431,431,4.000000,40.000000,50.000000,0.234798,0.390040,-0.679399,551.448775,-8843.088919,-1085501.191833,1
432,432,4.000000,40.000000,50.000000,0.234348,0.388792,-0.681872,552.152381,-8830.059611,-1084266.724720,1
433,433,4.000000,40.000000,50.000000,0.233937,0.387574,-0.684346,552.802721,-8817.166825,-1083033.423542,1
434,434,4.000000,40.000000,50.000000,0.233562,0.386383,-0.686822,553.402917,-8804.413203,-1081802.409252,1
435,435,4.000000,40.000000,50.000000,0.233223,0.385213,-0.689300,553.956076,-8791.800417,-1080574.685105,1
436,436,4.000000,40.000000,50.000000,0.232917,0.384063,-0.691780,554.465272,-8779.329241,-1079351.141940,1
437,437,4.000000,40.000000,50.000000,0.232644,0.382928,-0.694262,554.933535,-8766.999635,-1078132.563787,1
438,438,4.000000,40.000000,50.000000,0.232401,0.381806,-0.696745,555.363841,-8754.810808,-1076919.633698,1
439,439,4.000000,40.000000,50.000000,0.232187,0.380695,-0.699229,555.759098,-8742.761299,-1075712.939725,1
440,440,4.000000,40.000000,50.000000,0.232000,0.379592,-0.701713,556.122142,-8730.849046,-1074512.980954,1
441,441,4.000000,40.000000,50.000000,0.231838,0.378495,-0.704198,556.455727,-8719.071457,-1073320.173545,1
442,442,4.000000,40.000000,50.000000,0.231700,0.377402,-0.706683,556.762514,-8707.425474,-1072134.856712,1
443,443,4.000000,40.000000,50.000000,0.231584,0.376312,-0.709167,557.045072,-8695.907637,-1070957.298603,1
444,444,4.000000,40.000000,50.000000,0.231488,0.375223,-0.711649,557.305868,-8684.514150,-1069787.702041,1
445,445,4.000000,40.000000,50.000000,0.231411,0.374135,-0.714129,557.547261,-8673.240929,-1068626.210086,1
446,446,4.000000,40.000000,50.000000,0.231350,0.373046,-0.716606,557.771504,-8662.083666,-1067472.911415,1
447,447,4.000000,40.000000,50.000000,0.231304,0.371955,-0.719080,557.980738,-8651.037872,-1066327.845479,1
448,448,4.000000,40.000000,50.000000,0.231272,0.370863,-0.721549,558.176988,-8640.098929,-1065191.007440,1
449,449,4.000000,40.000000,50.000000,0.231251,0.369769,-0.724013,558.362166,-8629.262132,-1064062.352874,1
450,450,4.000000,40.000000,50.000000,0.231240,0.368672,-0.726472,558.538067,-8618.522726,-1062941.802240,1
451,451,4.000000,40.000000,50.000000,0.231238,0.367573,-0.728924,558.706370,-8607.875949,-1061829.245106,1
452,452,4.000000,40.000000,50.000000,0.231244,0.366471,-0.731369,558.868636,-8597.317061,-1060724.544147,1
453,453,4.000000,40.000000,50.000000,0.231255,0.365368,-0.733805,559.026316,-8586.841378,-1059627.538902,1
454,454,4.000000,40.000000,50.000000,0.231270,0.364263,-0.736233,559.180742,-8576.444295,-1058538.049316,1
455,455,4.000000,40.000000,50.000000,0.231289,0.363157,-0.738651,559.333139,-8566.121317,-1057455.879048,1
456,456,4.000000,40.000000,50.000000,0.231310,0.362049,-0.741059,559.484618,-8555.868073,-1056380.818582,1
457,457,4.000000,40.000000,50.000000,0.231332,0.360942,-0.743455,559.636189,-8545.680345,-1055312.648116,1
458,458,4.000000,40.000000,50.000000,0.231354,0.359836,-0.745839,559.788752,-8535.554077,-1054251.140269,1
459,459,4.000000,40.000000,50.000000,0.231374,0.358731,-0.748211,559.943109,-8525.485394,-1053196.062593,1
460,460,4.000000,40.000000,50.000000,0.231393,0.357628,-0.750570,560.099967,-8515.470613,-1052147.179896,1
461,461,4.000000,40.000000,50.000000,0.231408,0.356528,-0.752914,560.259936,-8505.506255,-1051104.256407,1
462,462,4.000000,40.000000,50.000000,0.231420,0.355432,-0.755244,560.423538,-8495.589052,-1050067.057760,1
463,463,4.000000,40.000000,50.000000,0.231427,0.354341,-0.757559,560.591210,-8485.715955,-1049035.352821,1
464,464,4.000000,40.000000,50.000000,0.231429,0.353256,-0.759858,560.763305,-8475.884140,-1048008.915367,1
465,465,4.000000,40.000000,50.000000,0.231426,0.352177,-0.762140,560.940104,-8466.091009,-1046987.525612,1
466,466,4.000000,40.000000,50.000000,0.231416,0.351106,-0.764406,561.121809,-8456.334196,-1045970.971586,1
467,467,4.000000,40.000000,50.000000,0.231400,0.350044,-0.766654,561.308560,-8446.611566,-1044959.050382,1
468,468,4.000000,40.000000,50.000000,0.231377,0.348991,-0.768884,561.500429,-8436.921215,-1043951.569266,1
469,469,4.000000,40.000000,50.000000,0.231346,0.347948,-0.771097,561.697430,-8427.261468,-1042948.346662,1
470,470,4.000000,40.000000,50.000000,0.231308,0.346917,-0.773290,561.899522,-8417.630879,-1041949.213002,1
471,471,4.000000,40.000000,50.000000,0.231262,0.345898,-0.775465,562.106615,-8408.028224,-1040954.011464,1
472,472,4.000000,40.000000,50.000000,0.231208,0.344892,-0.777620,562.318571,-8398.452501,-1039962.598589,1
473,473,4.000000,40.000000,50.000000,0.231146,0.343899,-0.779755,562.535212,-8388.902919,-1038974.844779,1
474,474,4.000000,40.000000,50.000000,0.231076,0.342921,-0.781871,562.756320,-8379.378900,-1037990.634695,1
475,475,4.000000,40.000000,50.000000,0.230997,0.341957,-0.783966,562.981647,-8369.880063,-1037009.867536,1
476,476,4.000000,40.000000,50.000000,0.230911,0.341010,-0.786042,563.210911,-8360.406225,-1036032.457224,1
477,477,4.000000,40.000000,50.000000,0.230816,0.340079,-0.788096,563.443810,-8350.957389,-1035058.332486,1
478,478,4.000000,40.000000,50.000000,0.230714,0.339164,-0.790130,563.680015,-8341.533736,-1034087.436845,1
479,479,4.000000,40.000000,50.000000,0.230604,0.338267,-0.792144,563.919181,-8332.135616,-1033119.728514,1
480,480,4.000000,40.000000,50.000000,0.230486,0.337388,-0.794136,564.160948,-8322.763541,-1032155.180211,1
481,481,4.000000,40.000000,50.000000,0.230361,0.336527,-0.796108,564.404944,-8313.418173,-1031193.778888,1
482,482,4.000000,40.000000,50.000000,0.230229,0.335685,-0.798059,564.650789,-8304.100313,-1030235.525389,1
483,483,4.000000,40.000000,50.000000,0.230090,0.334861,-0.799989,564.898097,-8294.810895,-1029280.434031,1
484,484,4.000000,40.000000,50.000000,0.229945,0.334056,-0.801898,565.146478,-8285.550973,-1028328.532127,1
485,485,4.000000,40.000000,50.000000,0.229793,0.333271,-0.803786,565.395544,-8276.321710,-1027379.859438,1
486,486,4.000000,40.000000,50.000000,0.229635,0.332505,-0.805654,565.644907,-8267.124370,-1026434.467583,1
487,487,4.000000,40.000000,50.000000,0.229471,0.331758,-0.807500,565.894184,-8257.960305,-1025492.419392,1
