Time,StepCount,look_ahead_distance_meter,prev_wp_x,prev_wp_y,next_wp_x,next_wp_y,os_x,os_y,final_heading_rad,chi_desired_rad,chi_desired_deg,last_wp_active
684,684,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.786966,7.556415,0.183260,0.183260,10.500000,1
685,685,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.783805,7.556017,0.183260,0.183260,10.500000,1
686,686,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.780652,7.555461,0.183260,0.183260,10.500000,1
687,687,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.777509,7.554747,0.183260,0.183260,10.500000,1
688,688,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.774375,7.553880,0.183260,0.183260,10.500000,1
689,689,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.771250,7.552862,0.183260,0.183260,10.500000,1
690,690,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.768135,7.551694,0.183260,0.183260,10.500000,1
691,691,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.765028,7.550380,0.183260,0.183260,10.500000,1
692,692,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.761931,7.548923,0.183260,0.183260,10.500000,1
693,693,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.758842,7.547323,0.183260,0.183260,10.500000,1
694,694,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.755763,7.545585,0.183260,0.183260,10.500000,1
695,695,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.752693,7.543711,0.183260,0.183260,10.500000,1
696,696,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.749632,7.541701,0.183260,0.183260,10.500000,1
697,697,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.746581,7.539560,0.183260,0.183260,10.500000,1
698,698,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.743538,7.537290,0.183260,0.183260,10.500000,1
699,699,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.740505,7.534892,0.183260,0.183260,10.500000,1
700,700,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.737481,7.532368,0.183260,0.183260,10.500000,1
701,701,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.734466,7.529722,0.183260,0.183260,10.500000,1
702,702,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.731460,7.526955,0.183260,0.183260,10.500000,1
703,703,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.728464,7.524070,0.183260,0.183260,10.500000,1
704,704,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.725477,7.521068,0.183260,0.183260,10.500000,1
705,705,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.722499,7.517951,0.183260,0.183260,10.500000,1
706,706,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.719530,7.514722,0.183260,0.183260,10.500000,1
707,707,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.716570,7.511383,0.183260,0.183260,10.500000,1
708,708,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.713620,7.507936,0.183260,0.183260,10.500000,1
709,709,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.710679,7.504383,0.183260,0.183260,10.500000,1
710,710,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.707747,7.500725,0.183260,0.183260,10.500000,1
711,711,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.704825,7.496965,0.183260,0.183260,10.500000,1
712,712,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.701912,7.493104,0.183260,0.183260,10.500000,1
713,713,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.699008,7.489145,0.183260,0.183260,10.500000,1
714,714,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.696113,7.485090,0.183260,0.183260,10.500000,1
715,715,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.693227,7.480939,0.183260,0.183260,10.500000,1
716,716,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.690351,7.476696,0.183260,0.183260,10.500000,1
717,717,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.687484,7.472361,0.183260,0.183260,10.500000,1
718,718,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.684626,7.467937,0.183260,0.183260,10.500000,1
719,719,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.681778,7.463425,0.183260,0.183260,10.500000,1
720,720,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.678939,7.458828,0.183260,0.183260,10.500000,1
721,721,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.676109,7.454146,0.183260,0.183260,10.500000,1
722,722,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.673288,7.449382,0.183260,0.183260,10.500000,1
723,723,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.670477,7.444537,0.183260,0.183260,10.500000,1
724,724,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.667674,7.439612,0.183260,0.183260,10.500000,1
725,725,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.664881,7.434610,0.183260,0.183260,10.500000,1
726,726,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.662097,7.429532,0.183260,0.183260,10.500000,1
727,727,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.659323,7.424380,0.183260,0.183260,10.500000,1
728,728,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.656557,7.419154,0.183260,0.183260,10.500000,1
729,729,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.653801,7.413858,0.183260,0.183260,10.500000,1
730,730,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.651054,7.408491,0.183260,0.183260,10.500000,1
731,731,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.648316,7.403056,0.183260,0.183260,10.500000,1
732,732,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.645587,7.397554,0.183260,0.183260,10.500000,1
733,733,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.642868,7.391987,0.183260,0.183260,10.500000,1
734,734,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.640157,7.386356,0.183260,0.183260,10.500000,1
735,735,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.637456,7.380662,0.183260,0.183260,10.500000,1
736,736,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.634764,7.374907,0.183260,0.183260,10.500000,1
737,737,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.632081,7.369093,0.183260,0.183260,10.500000,1
738,738,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.629407,7.363219,0.183260,0.183260,10.500000,1
739,739,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.626742,7.357289,0.183260,0.183260,10.500000,1
740,740,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.624086,7.351303,0.183260,0.183260,10.500000,1
741,741,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.621439,7.345263,0.183260,0.183260,10.500000,1
742,742,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.618801,7.339169,0.183260,0.183260,10.500000,1
743,743,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.616173,7.333023,0.183260,0.183260,10.500000,1
744,744,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.613553,7.326827,0.183260,0.183260,10.500000,1
745,745,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.610942,7.320581,0.183260,0.183260,10.500000,1
746,746,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.608340,7.314287,0.183260,0.183260,10.500000,1
747,747,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.605747,7.307946,0.183260,0.183260,10.500000,1
748,748,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.603163,7.301559,0.183260,0.183260,10.500000,1
749,749,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.600588,7.295127,0.183260,0.183260,10.500000,1
750,750,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.598022,7.288652,0.183260,0.183260,10.500000,1
751,751,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.595464,7.282134,0.183260,0.183260,10.500000,1
752,752,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.592916,7.275575,0.183260,0.183260,10.500000,1
753,753,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.590376,7.268976,0.183260,0.183260,10.500000,1
754,754,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.587846,7.262338,0.183260,0.183260,10.500000,1
755,755,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.585323,7.255662,0.183260,0.183260,10.500000,1
756,756,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.582810,7.248949,0.183260,0.183260,10.500000,1
757,757,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.580306,7.242200,0.183260,0.183260,10.500000,1
758,758,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.577810,7.235416,0.183260,0.183260,10.500000,1
759,759,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.575323,7.228598,0.183260,0.183260,10.500000,1
760,760,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.572845,7.221747,0.183260,0.183260,10.500000,1
761,761,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.570375,7.214864,0.183260,0.183260,10.500000,1
762,762,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.567914,7.207951,0.183260,0.183260,10.500000,1
763,763,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.565462,7.201007,0.183260,0.183260,10.500000,1
764,764,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.563018,7.194034,0.183260,0.183260,10.500000,1
765,765,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.560583,7.187034,0.183260,0.183260,10.500000,1
766,766,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.558157,7.180006,0.183260,0.183260,10.500000,1
767,767,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.555739,7.172952,0.183260,0.183260,10.500000,1
768,768,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.553330,7.165872,0.183260,0.183260,10.500000,1
769,769,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.550929,7.158768,0.183260,0.183260,10.500000,1
770,770,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.548537,7.151640,0.183260,0.183260,10.500000,1
771,771,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.546153,7.144489,0.183260,0.183260,10.500000,1
772,772,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.543778,7.137317,0.183260,0.183260,10.500000,1
773,773,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.541411,7.130123,0.183260,0.183260,10.500000,1
774,774,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.539053,7.122909,0.183260,0.183260,10.500000,1
775,775,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.536703,7.115675,0.183260,0.183260,10.500000,1
776,776,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.534361,7.108423,0.183260,0.183260,10.500000,1
777,777,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.532028,7.101153,0.183260,0.183260,10.500000,1
778,778,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.529703,7.093865,0.183260,0.183260,10.500000,1
779,779,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.527387,7.086562,0.183260,0.183260,10.500000,1
780,780,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.525079,7.079242,0.183260,0.183260,10.500000,1
781,781,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.522779,7.071908,0.183260,0.183260,10.500000,1
782,782,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.520487,7.064559,0.183260,0.183260,10.500000,1
783,783,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.518204,7.057197,0.183260,0.183260,10.500000,1
784,784,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.515929,7.049822,0.183260,0.183260,10.500000,1
785,785,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.513662,7.042434,0.183260,0.183260,10.500000,1
786,786,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.511404,7.035036,0.183260,0.183260,10.500000,1
787,787,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.509153,7.027626,0.183260,0.183260,10.500000,1
788,788,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.506911,7.020207,0.183260,0.183260,10.500000,1
789,789,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.504677,7.012778,0.183260,0.183260,10.500000,1
790,790,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.502451,7.005340,0.183260,0.183260,10.500000,1
791,791,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.500234,6.997894,0.183260,0.183260,10.500000,1
792,792,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.498024,6.990441,0.183260,0.183260,10.500000,1
793,793,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.495823,6.982980,0.183260,0.183260,10.500000,1
794,794,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.493629,6.975513,0.183260,0.183260,10.500000,1
795,795,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.491444,6.968041,0.183260,0.183260,10.500000,1
796,796,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.489266,6.960563,0.183260,0.183260,10.500000,1
797,797,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.487097,6.953081,0.183260,0.183260,10.500000,1
798,798,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.484935,6.945594,0.183260,0.183260,10.500000,1
799,799,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.482782,6.938104,0.183260,0.183260,10.500000,1
800,800,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.480636,6.930611,0.183260,0.183260,10.500000,1
801,801,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.478499,6.923116,0.183260,0.183260,10.500000,1
802,802,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.476369,6.915619,0.183260,0.183260,10.500000,1
803,803,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.474248,6.908120,0.183260,0.183260,10.500000,1
804,804,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.472134,6.900621,0.183260,0.183260,10.500000,1
805,805,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.470028,6.893121,0.183260,0.183260,10.500000,1
806,806,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.467930,6.885621,0.183260,0.183260,10.500000,1
807,807,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.465839,6.878122,0.183260,0.183260,10.500000,1
808,808,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.463757,6.870625,0.183260,0.183260,10.500000,1
809,809,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.461682,6.863128,0.183260,0.183260,10.500000,1
810,810,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.459615,6.855634,0.183260,0.183260,10.500000,1
811,811,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.457556,6.848142,0.183260,0.183260,10.500000,1
812,812,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.455505,6.840654,0.183260,0.183260,10.500000,1
813,813,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.453461,6.833168,0.183260,0.183260,10.500000,1
814,814,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.451425,6.825687,0.183260,0.183260,10.500000,1
815,815,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.449396,6.818209,0.183260,0.183260,10.500000,1
816,816,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.447376,6.810737,0.183260,0.183260,10.500000,1
817,817,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.445363,6.803269,0.183260,0.183260,10.500000,1
818,818,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.443357,6.795807,0.183260,0.183260,10.500000,1
819,819,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.441359,6.788351,0.183260,0.183260,10.500000,1
820,820,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.439369,6.780901,0.183260,0.183260,10.500000,1
821,821,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.437386,6.773457,0.183260,0.183260,10.500000,1
822,822,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.435411,6.766021,0.183260,0.183260,10.500000,1
823,823,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.433443,6.758592,0.183260,0.183260,10.500000,1
824,824,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.431483,6.751171,0.183260,0.183260,10.500000,1
825,825,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.429531,6.743758,0.183260,0.183260,10.500000,1
826,826,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.427585,6.736354,0.183260,0.183260,10.500000,1
827,827,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.425648,6.728958,0.183260,0.183260,10.500000,1
828,828,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.423717,6.721571,0.183260,0.183260,10.500000,1
829,829,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.421794,6.714194,0.183260,0.183260,10.500000,1
830,830,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.419879,6.706827,0.183260,0.183260,10.500000,1
831,831,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.417971,6.699470,0.183260,0.183260,10.500000,1
832,832,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.416070,6.692123,0.183260,0.183260,10.500000,1
833,833,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.414176,6.684787,0.183260,0.183260,10.500000,1
834,834,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.412290,6.677462,0.183260,0.183260,10.500000,1
835,835,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.410411,6.670149,0.183260,0.183260,10.500000,1
836,836,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.408540,6.662847,0.183260,0.183260,10.500000,1
837,837,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.406675,6.655557,0.183260,0.183260,10.500000,1
838,838,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.404818,6.648279,0.183260,0.183260,10.500000,1
839,839,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.402968,6.641013,0.183260,0.183260,10.500000,1
840,840,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.401126,6.633761,0.183260,0.183260,10.500000,1
841,841,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.399290,6.626521,0.183260,0.183260,10.500000,1
842,842,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.397462,6.619295,0.183260,0.183260,10.500000,1
843,843,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.395641,6.612082,0.183260,0.183260,10.500000,1
844,844,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.393826,6.604883,0.183260,0.183260,10.500000,1
845,845,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.392019,6.597698,0.183260,0.183260,10.500000,1
846,846,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.390220,6.590527,0.183260,0.183260,10.500000,1
847,847,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.388427,6.583371,0.183260,0.183260,10.500000,1
848,848,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.386641,6.576229,0.183260,0.183260,10.500000,1
849,849,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.384862,6.569103,0.183260,0.183260,10.500000,1
850,850,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.383090,6.561991,0.183260,0.183260,10.500000,1
851,851,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.381325,6.554895,0.183260,0.183260,10.500000,1
852,852,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.379567,6.547815,0.183260,0.183260,10.500000,1
853,853,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.377817,6.540750,0.183260,0.183260,10.500000,1
854,854,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.376073,6.533701,0.183260,0.183260,10.500000,1
855,855,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.374335,6.526668,0.183260,0.183260,10.500000,1
856,856,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.372605,6.519652,0.183260,0.183260,10.500000,1
857,857,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.370882,6.512653,0.183260,0.183260,10.500000,1
858,858,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.369165,6.505670,0.183260,0.183260,10.500000,1
859,859,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.367456,6.498704,0.183260,0.183260,10.500000,1
860,860,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.365753,6.491755,0.183260,0.183260,10.500000,1
861,861,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.364057,6.484823,0.183260,0.183260,10.500000,1
862,862,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.362367,6.477909,0.183260,0.183260,10.500000,1
863,863,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.360685,6.471013,0.183260,0.183260,10.500000,1
864,864,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.359009,6.464134,0.183260,0.183260,10.500000,1
865,865,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.357340,6.457273,0.183260,0.183260,10.500000,1
866,866,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.355677,6.450430,0.183260,0.183260,10.500000,1
867,867,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.354021,6.443606,0.183260,0.183260,10.500000,1
868,868,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.352372,6.436800,0.183260,0.183260,10.500000,1
869,869,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.350730,6.430012,0.183260,0.183260,10.500000,1
870,870,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.349094,6.423243,0.183260,0.183260,10.500000,1
871,871,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.347465,6.416493,0.183260,0.183260,10.500000,1
872,872,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.345842,6.409762,0.183260,0.183260,10.500000,1
873,873,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.344226,6.403050,0.183260,0.183260,10.500000,1
874,874,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.342616,6.396357,0.183260,0.183260,10.500000,1
875,875,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.341013,6.389683,0.183260,0.183260,10.500000,1
876,876,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.339416,6.383029,0.183260,0.183260,10.500000,1
877,877,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.337826,6.376394,0.183260,0.183260,10.500000,1
878,878,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.336242,6.369779,0.183260,0.183260,10.500000,1
879,879,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.334665,6.363183,0.183260,0.183260,10.500000,1
880,880,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.333094,6.356608,0.183260,0.183260,10.500000,1
881,881,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.331529,6.350052,0.183260,0.183260,10.500000,1
882,882,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.329971,6.343517,0.183260,0.183260,10.500000,1
883,883,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.328420,6.337001,0.183260,0.183260,10.500000,1
884,884,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.326874,6.330506,0.183260,0.183260,10.500000,1
885,885,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.325335,6.324031,0.183260,0.183260,10.500000,1
886,886,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.323802,6.317577,0.183260,0.183260,10.500000,1
887,887,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.322276,6.311143,0.183260,0.183260,10.500000,1
888,888,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.320755,6.304730,0.183260,0.183260,10.500000,1
889,889,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.319241,6.298337,0.183260,0.183260,10.500000,1
890,890,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.317734,6.291966,0.183260,0.183260,10.500000,1
891,891,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.316232,6.285615,0.183260,0.183260,10.500000,1
892,892,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.314737,6.279284,0.183260,0.183260,10.500000,1
893,893,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.313247,6.272975,0.183260,0.183260,10.500000,1
894,894,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.311764,6.266687,0.183260,0.183260,10.500000,1
895,895,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.310287,6.260420,0.183260,0.183260,10.500000,1
896,896,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.308816,6.254174,0.183260,0.183260,10.500000,1
897,897,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.307352,6.247950,0.183260,0.183260,10.500000,1
898,898,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.305893,6.241746,0.183260,0.183260,10.500000,1
899,899,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.304440,6.235564,0.183260,0.183260,10.500000,1
900,900,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.302994,6.229404,0.183260,0.183260,10.500000,1
901,901,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.301553,6.223265,0.183260,0.183260,10.500000,1
902,902,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.300119,6.217147,0.183260,0.183260,10.500000,1
903,903,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.298690,6.211051,0.183260,0.183260,10.500000,1
904,904,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.297267,6.204976,0.183260,0.183260,10.500000,1
905,905,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.295851,6.198923,0.183260,0.183260,10.500000,1
906,906,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.294440,6.192892,0.183260,0.183260,10.500000,1
907,907,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.293035,6.186882,0.183260,0.183260,10.500000,1
908,908,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.291636,6.180894,0.183260,0.183260,10.500000,1
909,909,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.290243,6.174928,0.183260,0.183260,10.500000,1
910,910,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.288855,6.168984,0.183260,0.183260,10.500000,1
911,911,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.287474,6.163061,0.183260,0.183260,10.500000,1
912,912,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.286098,6.157160,0.183260,0.183260,10.500000,1
913,913,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.284728,6.151281,0.183260,0.183260,10.500000,1
914,914,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.283364,6.145425,0.183260,0.183260,10.500000,1
915,915,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.282006,6.139589,0.183260,0.183260,10.500000,1
916,916,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.280653,6.133776,0.183260,0.183260,10.500000,1
917,917,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.279306,6.127985,0.183260,0.183260,10.500000,1
918,918,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.277965,6.122216,0.183260,0.183260,10.500000,1
919,919,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.276629,6.116469,0.183260,0.183260,10.500000,1
920,920,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.275299,6.110744,0.183260,0.183260,10.500000,1
921,921,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.273975,6.105041,0.183260,0.183260,10.500000,1
922,922,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.272656,6.099359,0.183260,0.183260,10.500000,1
