Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
52,52,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.572508,1.000000,0.000000,1.000000,-0.107235,-0.994234,0.000000,11.940880,-8628.939645,-886105.540799,-110.188443,-157.903593,0.625838,0.900999,-0.818359,-0.002792,615.970593,-553426.925898,1747700.645089,36.250000,9.900000,1.142736,0.213041,65.473927,12.206358,35.857851,35.857851,2.365995,-9.596850,-3.208424,-0.027985,0,0,0,0,0,1,1,0,0
53,53,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.569741,1.000000,0.000000,1.000000,-0.104715,-0.994502,0.000000,14.238130,-8506.272020,-874470.084007,-109.476520,-157.171710,0.623046,0.900428,-0.836391,-0.002903,5498.156799,-504242.396170,1655456.437998,36.250000,9.900000,1.142736,0.213041,65.473933,12.206374,35.697903,35.697903,2.388890,-9.978455,-3.214118,-0.021022,0,0,0,0,0,1,1,0,0
54,54,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.567021,1.000000,0.000000,1.000000,-0.102061,-0.994778,0.000000,16.585375,-8383.811684,-862875.125900,-108.754815,-156.458119,0.620143,0.900180,-0.852642,-0.003001,10003.413507,-460034.539846,1589494.023095,36.250000,9.900000,1.142736,0.213042,65.473940,12.206389,35.531596,35.531596,2.410150,-10.317961,-3.209971,-0.014924,0,0,0,0,0,1,1,0,0
55,55,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.564742,1.000000,0.000000,1.000000,-0.099283,-0.995059,0.000000,18.937280,-8272.522246,-852422.905784,-108.024222,-155.761381,0.617142,0.900235,-0.867291,-0.003086,14170.425601,-420390.353389,1584919.515659,36.250000,9.900000,1.142736,0.213042,65.473946,12.206404,35.359630,35.359630,2.429896,-10.608459,-3.174271,-0.009559,0,0,0,0,0,1,1,0,0
56,56,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.562864,1.000000,0.000000,1.000000,-0.096395,-0.995343,0.000000,21.290632,-8171.174557,-842986.579220,-107.285540,-155.080193,0.614056,0.900573,-0.880498,-0.003155,18018.609126,-384781.737524,1630494.460422,36.250000,9.900000,1.142736,0.213042,65.473953,12.206419,35.182822,35.182822,2.448248,-10.844731,-3.109870,-0.004823,0,0,0,0,0,1,1,0,0
57,57,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.561356,1.000000,0.000000,1.000000,-0.093407,-0.995628,0.000000,23.641933,-8078.684250,-834453.980097,-106.539479,-154.413376,0.610901,0.901177,-0.892408,-0.003206,21567.469206,-352739.471520,1716306.129236,36.250000,9.900000,1.142736,0.213042,65.473959,12.206434,35.002077,35.002077,2.465322,-11.023047,-3.019513,-0.000626,0,0,0,0,0,1,1,0,0
58,58,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.560185,1.000000,0.000000,1.000000,-0.090334,-0.995912,0.000000,25.985692,-7994.106529,-826726.425082,-105.786671,-153.759856,0.607695,0.902027,-0.903152,-0.003241,24832.020215,-323846.654076,1833642.542377,36.250000,9.900000,1.142736,0.213043,65.473966,12.206448,34.818359,34.818359,2.481230,-11.140975,-2.905832,0.003101,0,0,0,0,0,1,1,0,0
59,59,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.559326,1.000000,0.000000,1.000000,-0.087192,-0.996192,0.000000,28.314908,-7916.617012,-819716.945826,-105.027679,-153.118653,0.604454,0.903107,-0.912846,-0.003257,27823.428136,-297733.376890,1974871.654616,36.250000,9.900000,1.142736,0.213043,65.473973,12.206461,34.632676,34.632676,2.496073,-11.197217,-2.771349,0.006415,0,0,0,0,0,1,1,0,0
60,60,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.558753,1.000000,0.000000,1.000000,-0.083997,-0.996466,0.000000,30.621521,-7845.495536,-813348.813163,-104.263000,-152.488865,0.601197,0.904399,-0.921594,-0.003255,30549.702365,-274071.905551,2133333.509268,36.250000,9.900000,1.142737,0.213043,65.473980,12.206475,34.446056,34.446056,2.509948,-11.191452,-2.618468,0.009360,0,0,0,0,0,1,1,0,0
61,61,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.558446,1.000000,0.000000,1.000000,-0.080767,-0.996733,0.000000,32.896788,-7780.112276,-807554.266970,-103.493075,-151.869661,0.597942,0.905884,-0.929491,-0.003236,33016.383325,-252572.315203,2303242.860513,36.250000,9.900000,1.142737,0.213043,65.473987,12.206488,34.259532,34.259532,2.522942,-11.124205,-2.449484,0.011973,0,0,0,0,0,1,1,0,0
62,62,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.558382,1.000000,0.000000,1.000000,-0.077520,-0.996991,0.000000,35.131593,-7719.915827,-802273.420470,-102.718293,-151.260273,0.594706,0.907546,-0.936621,-0.003199,35227.191116,-232978.538385,2479601.076301,36.250000,9.900000,1.142737,0.213044,65.473994,12.206502,34.074128,34.074128,2.535133,-10.996720,-2.266573,0.014282,0,0,0,0,0,1,1,0,0
63,63,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.558546,1.000000,0.000000,1.000000,-0.074274,-0.997238,0.000000,37.316698,-7664.422956,-797453.312776,-101.939000,-150.659984,0.591507,0.909366,-0.943061,-0.003145,37184.613632,-215064.787294,2658116.308661,36.250000,9.900000,1.142737,0.213044,65.474001,12.206515,33.890850,33.890850,2.546592,-10.810847,-2.071802,0.016311,0,0,0,0,0,1,1,0,0
64,64,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.558919,1.000000,0.000000,1.000000,-0.071047,-0.997473,0.000000,39.442951,-7613.209763,-793047.087562,-101.155498,-150.068126,0.588362,0.911327,-0.948877,-0.003074,38890.422328,-198632.316698,2835131.061656,36.250000,9.900000,1.142737,0.213044,65.474008,12.206527,33.710669,33.710669,2.557382,-10.568946,-1.867123,0.018078,0,0,0,0,0,1,1,0,0
65,65,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.559488,1.000000,0.000000,1.000000,-0.067856,-0.997695,0.000000,41.501454,-7565.904049,-789013.279130,-100.368058,-149.484071,0.585288,0.913411,-0.954132,-0.002989,40346.110912,-183506.497208,3007556.405793,36.250000,9.900000,1.142737,0.213044,65.474015,12.206540,33.534520,33.534520,2.567559,-10.273793,-1.654374,0.019601,0,0,0,0,0,1,1,0,0
66,66,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.560237,1.000000,0.000000,1.000000,-0.064718,-0.997904,0.000000,43.483696,-7522.178717,-785315.190030,-99.576916,-148.907228,0.582299,0.915601,-0.958880,-0.002888,41553.257148,-169534.171517,3172812.186011,36.250000,9.900000,1.142737,0.213045,65.474022,12.206552,33.363290,33.363290,2.577172,-9.928502,-1.435288,0.020892,0,0,0,0,0,1,1,0,0
67,67,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.561155,1.000000,0.000000,1.000000,-0.061650,-0.998098,0.000000,45.381658,-7481.746044,-781920.346764,-98.782284,-148.337039,0.579411,0.917879,-0.963171,-0.002774,42513.811346,-156581.268753,3328772.652220,36.250000,9.900000,1.142737,0.213045,65.474029,12.206565,33.197815,33.197815,2.586263,-9.536453,-1.211485,0.021963,0,0,0,0,0,1,1,0,0
68,68,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.562229,1.000000,0.000000,1.000000,-0.058667,-0.998278,0.000000,47.187896,-7444.352704,-778800.022193,-97.984347,-147.772973,0.576637,0.920227,-0.967049,-0.002647,43230.317211,-144530.654322,3473717.009970,36.250000,9.900000,1.142738,0.213045,65.474036,12.206577,33.038874,33.038874,2.594870,-9.101228,-0.984481,0.022824,0,0,0,0,0,1,1,0,0
69,69,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.563448,1.000000,0.000000,1.000000,-0.055783,-0.998443,0.000000,48.895601,-7409.775428,-775928.814978,-97.183273,-147.214527,0.573990,0.922629,-0.970554,-0.002509,43706.071968,-133280.194541,3606284.446439,36.250000,9.900000,1.142738,0.213045,65.474043,12.206589,32.887187,32.887187,2.603024,-8.626552,-0.755686,0.023485,0,0,0,0,0,1,1,0,0
70,70,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.564802,1.000000,0.000000,1.000000,-0.053013,-0.998594,0.000000,50.498642,-7377.817216,-773284.277903,-96.379211,-146.661220,0.571480,0.925068,-0.973722,-0.002361,43945.233213,-122741.017107,3725433.235847,36.250000,9.900000,1.142738,0.213045,65.474051,12.206601,32.743411,32.743411,2.610754,-8.116245,-0.526409,0.023955,0,0,0,0,0,1,1,0,0
71,71,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.566282,1.000000,0.000000,1.000000,-0.050370,-0.998731,0.000000,51.991597,-7348.304022,-770846.588209,-95.572296,-146.112594,0.569119,0.927527,-0.976586,-0.002203,43952.880044,-112835.949987,3830403.569931,36.250000,9.900000,1.142738,0.213046,65.474058,12.206613,32.608140,32.608140,2.618083,-7.574175,-0.297861,0.024242,0,0,0,0,0,1,1,0,0
72,72,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.567878,1.000000,0.000000,1.000000,-0.047863,-0.998854,0.000000,53.369765,-7321.081830,-768598.254154,-94.762650,-145.568207,0.566916,0.929991,-0.979174,-0.002037,43735.035753,-103498.122720,3920683.794825,36.250000,9.900000,1.142738,0.213046,65.474065,12.206624,32.481904,32.481904,2.625029,-7.004223,-0.071154,0.024355,0,0,0,0,0,1,1,0,0
73,73,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.569581,1.000000,0.000000,1.000000,-0.045505,-0.998964,0.000000,54.629175,-7296.014098,-766523.852962,-93.950387,-145.027639,0.564879,0.932445,-0.981514,-0.001865,43298.658911,-94669.715386,3995979.766431,36.250000,9.900000,1.142738,0.213046,65.474072,12.206636,32.365167,32.365167,2.631611,-6.410243,0.152689,0.024303,0,0,0,0,0,1,1,0,0
74,74,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.571384,1.000000,0.000000,1.000000,-0.043304,-0.999062,0.000000,55.766579,-7272.979493,-764609.796101,-93.135612,-144.490486,0.563014,0.934873,-0.983628,-0.001686,42651.609069,-86300.841666,4056187.063140,36.250000,9.900000,1.142738,0.213046,65.474080,12.206648,32.258329,32.258329,2.637842,-5.796038,0.372740,0.024093,0,0,0,0,0,1,1,0,0
75,75,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.573279,1.000000,0.000000,1.000000,-0.041268,-0.999148,0.000000,56.779440,-7251.869889,-762844.118522,-92.318421,-143.956357,0.561328,0.937263,-0.985538,-0.001503,41802.592642,-78348.553492,4101365.818107,36.250000,9.900000,1.142738,0.213046,65.474087,12.206659,32.161729,32.161729,2.643733,-5.165332,0.588153,0.023735,0,0,0,0,0,1,1,0,0
76,76,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.575259,1.000000,0.000000,1.000000,-0.039405,-0.999223,0.000000,57.665916,-7232.588601,-761216.289018,-91.498909,-143.424881,0.559826,0.939599,-0.987264,-0.001315,40761.093850,-70775.955763,4131717.953911,36.250000,9.900000,1.142739,0.213047,65.474094,12.206671,32.075640,32.075640,2.649295,-4.521746,0.798168,0.023236,0,0,0,0,0,1,1,0,0
77,77,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.577316,1.000000,0.000000,1.000000,-0.037720,-0.999288,0.000000,58.424831,-7215.048820,-759717.039362,-90.677164,-142.895698,0.558510,0.941871,-0.988823,-0.001125,39537.294930,-63551.420523,4147566.620660,36.250000,9.900000,1.142739,0.213047,65.474102,12.206682,32.000278,32.000278,2.654534,-3.868785,1.002105,0.022606,0,0,0,0,0,1,1,0,0
78,78,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.579443,1.000000,0.000000,1.000000,-0.036219,-0.999344,0.000000,59.055651,-7199.172223,-758338.210229,-89.853275,-142.368463,0.557385,0.944066,-0.990231,-0.000934,38141.989179,-56647.890872,4149337.654846,36.250000,9.900000,1.142739,0.213047,65.474109,12.206693,31.935798,31.935798,2.659458,-3.209817,1.199359,0.021854,0,0,0,0,0,1,1,0,0
79,79,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.581634,1.000000,0.000000,1.000000,-0.034904,-0.999391,0.000000,59.558451,-7184.887748,-757072.612252,-89.027326,-141.842845,0.556451,0.946172,-0.991502,-0.000741,36586.489821,-50042.265637,4137542.890905,36.250000,9.900000,1.142739,0.213047,65.474117,12.206705,31.882301,31.882301,2.664073,-2.548064,1.389400,0.020987,0,0,0,0,0,1,1,0,0
80,80,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.583884,1.000000,0.000000,1.000000,-0.033780,-0.999429,0.000000,59.933878,-7172.130505,-755913.900778,-88.199402,-141.318526,0.555710,0.948181,-0.992649,-0.000549,34882.537146,-43714.856616,4112765.170541,36.250000,9.900000,1.142739,0.213047,65.474124,12.206716,31.839833,31.839833,2.668382,-1.886590,1.571767,0.020016,0,0,0,0,0,1,1,0,0
81,81,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.586184,1.000000,0.000000,1.000000,-0.032846,-0.999460,0.000000,60.183118,-7160.840818,-754856.463106,-87.369587,-140.795203,0.555161,0.950082,-0.993684,-0.000357,33042.205898,-37648.910857,4075644.906866,36.250000,9.900000,1.142739,0.213048,65.474131,12.206727,31.808390,31.808390,2.672389,-1.228293,1.746063,0.018949,0,0,0,0,0,1,1,0,0
82,82,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.588531,1.000000,0.000000,1.000000,-0.032106,-0.999484,0.000000,60.307854,-7150.963379,-753895.317150,-86.537966,-140.272582,0.554804,0.951867,-0.994618,-0.000168,31077.814499,-31830.191123,4026868.071263,36.250000,9.900000,1.142739,0.213048,65.474139,12.206739,31.787918,31.787918,2.676099,-0.575902,1.911956,0.017796,0,0,0,0,0,1,1,0,0
83,83,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.590918,1.000000,0.000000,1.000000,-0.031557,-0.999502,0.000000,60.310229,-7142.446508,-753026.020594,-85.704625,-139.750386,0.554636,0.953528,-0.995459,0.000020,29001.837316,-26246.608264,3967155.480890,36.250000,9.900000,1.142739,0.213048,65.474146,12.206750,31.778320,31.778320,2.679513,0.068032,2.069173,0.016564,0,0,0,0,0,1,1,0,0
84,84,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.593339,1.000000,0.000000,1.000000,-0.031200,-0.999513,0.000000,60.192808,-7135.241501,-752244.589672,-84.869651,-139.228348,0.554656,0.955059,-0.996217,0.000204,26826.820909,-20887.899803,3897253.273888,36.250000,9.900000,1.142740,0.213048,65.474154,12.206761,31.779454,31.779454,2.682636,0.701133,2.217497,0.015264,0,0,0,0,0,1,1,0,0
85,85,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.595789,1.000000,0.000000,1.000000,-0.031033,-0.999518,0.000000,59.958535,-7129.302068,-751547.426843,-84.033131,-138.706216,0.554860,0.956453,-0.996900,0.000384,24565.304929,-15745.349558,3817924.467868,36.250000,9.900000,1.142740,0.213048,65.474161,12.206773,31.791139,31.791139,2.685470,1.321206,2.356762,0.013903,0,0,0,0,0,1,1,0,0
86,86,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.598264,1.000000,0.000000,1.000000,-0.031052,-0.999518,0.000000,59.610700,-7124.583840,-750931.256634,-83.195156,-138.183749,0.555244,0.957706,-0.997514,0.000560,22229.748140,-10811.543610,3729941.505098,36.250000,9.900000,1.142740,0.213049,65.474169,12.206784,31.813159,31.813159,2.688018,1.926233,2.486853,0.012491,0,0,0,0,0,1,1,0,0
87,87,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.600757,1.000000,0.000000,1.000000,-0.031256,-0.999511,0.000000,59.152897,-7121.043955,-750393.069009,-82.355817,-137.660718,0.555805,0.958814,-0.998065,0.000731,19832.459874,-6080.158387,3634079.695134,36.250000,9.900000,1.142740,0.213049,65.474176,12.206795,31.845263,31.845263,2.690282,2.514377,2.607702,0.011036,0,0,0,0,0,1,1,0,0
88,88,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.603265,1.000000,0.000000,1.000000,-0.031640,-0.999499,0.000000,58.588988,-7118.640692,-749930.069654,-81.515207,-137.136910,0.556536,0.959772,-0.998561,0.000897,17385.537080,-1545.777042,3531111.472459,36.250000,9.900000,1.142740,0.213049,65.474184,12.206806,31.887170,31.887170,2.692267,3.083971,2.719281,0.009545,0,0,0,0,0,1,1,0,0
89,89,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.605782,1.000000,0.000000,1.000000,-0.032200,-0.999481,0.000000,57.923072,-7117.333179,-749539.636610,-80.673420,-136.612121,0.557433,0.960578,-0.999004,0.001057,14900.807044,2796.269283,3421801.393051,36.250000,9.900000,1.142740,0.213049,65.474191,12.206818,31.938569,31.938569,2.693975,3.633524,2.821605,0.008027,0,0,0,0,0,1,1,0,0
90,90,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.608305,1.000000,0.000000,1.000000,-0.032931,-0.999458,0.000000,57.159446,-7117.081133,-749219.282709,-79.830552,-136.086160,0.558490,0.961231,-0.999401,0.001211,12389.775759,6950.038389,3306901.799800,36.250000,9.900000,1.142740,0.213049,65.474199,12.206829,31.999128,31.999128,2.695410,4.161710,2.914724,0.006490,0,0,0,0,0,1,1,0,0
91,91,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.610828,1.000000,0.000000,1.000000,-0.033828,-0.999428,0.000000,56.302576,-7117.844658,-748966.623317,-78.986700,-135.558850,0.559701,0.961728,-0.999756,0.001358,9863.581847,10919.094883,3187149.092254,36.250000,9.900000,1.142740,0.213050,65.474207,12.206840,32.068490,32.068490,2.696577,4.667371,2.998725,0.004941,0,0,0,0,0,1,1,0,0
92,92,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.613347,1.000000,0.000000,1.000000,-0.034884,-0.999391,0.000000,55.357068,-7119.584080,-748779.348893,-78.141964,-135.030024,0.561058,0.962070,-1.000071,0.001498,7332.955930,14706.611387,3063260.541432,36.250000,9.900000,1.142741,0.213050,65.474214,12.206852,32.146279,32.146279,2.697480,5.149504,3.073725,0.003388,0,0,0,0,0,1,1,0,0
