Time,StepCount,V_current,psi_current_deg,ramp_duration,psi,u_current,v_current,r_current,enable_ramp
324,324,1.000000,60.000000,50.000000,0.272658,0.248315,-0.968679,0.000000,1
325,325,1.000000,60.000000,50.000000,0.254814,0.265560,-0.964094,0.000000,1
326,326,1.000000,60.000000,50.000000,0.238227,0.281514,-0.959557,0.000000,1
327,327,1.000000,60.000000,50.000000,0.222895,0.296192,-0.955128,0.000000,1
328,328,1.000000,60.000000,50.000000,0.208809,0.309616,-0.950862,0.000000,1
329,329,1.000000,60.000000,50.000000,0.195957,0.321811,-0.946804,0.000000,1
330,330,1.000000,60.000000,50.000000,0.184319,0.332808,-0.942995,0.000000,1
331,331,1.000000,60.000000,50.000000,0.173872,0.342641,-0.939466,0.000000,1
332,332,1.000000,60.000000,50.000000,0.164588,0.351348,-0.936245,0.000000,1
333,333,1.000000,60.000000,50.000000,0.156436,0.358969,-0.933350,0.000000,1
334,334,1.000000,60.000000,50.000000,0.149380,0.365545,-0.930794,0.000000,1
335,335,1.000000,60.000000,50.000000,0.143382,0.371122,-0.928584,0.000000,1
336,336,1.000000,60.000000,50.000000,0.138401,0.375743,-0.926724,0.000000,1
337,337,1.000000,60.000000,50.000000,0.134392,0.379454,-0.925210,0.000000,1
338,338,1.000000,60.000000,50.000000,0.131311,0.382304,-0.924037,0.000000,1
339,339,1.000000,60.000000,50.000000,0.129108,0.384338,-0.923192,0.000000,1
340,340,1.000000,60.000000,50.000000,0.127736,0.385605,-0.922664,0.000000,1
341,341,1.000000,60.000000,50.000000,0.127144,0.386151,-0.922436,0.000000,1
342,342,1.000000,60.000000,50.000000,0.127281,0.386024,-0.922489,0.000000,1
343,343,1.000000,60.000000,50.000000,0.128096,0.385272,-0.922803,0.000000,1
344,344,1.000000,60.000000,50.000000,0.129538,0.383941,-0.923358,0.000000,1
345,345,1.000000,60.000000,50.000000,0.131556,0.382077,-0.924130,0.000000,1
346,346,1.000000,60.000000,50.000000,0.134098,0.379727,-0.925099,0.000000,1
347,347,1.000000,60.000000,50.000000,0.137114,0.376935,-0.926240,0.000000,1
348,348,1.000000,60.000000,50.000000,0.140556,0.373745,-0.927532,0.000000,1
349,349,1.000000,60.000000,50.000000,0.144374,0.370200,-0.928952,0.000000,1
350,350,1.000000,60.000000,50.000000,0.148522,0.366344,-0.930480,0.000000,1
351,351,1.000000,60.000000,50.000000,0.152955,0.362216,-0.932094,0.000000,1
352,352,1.000000,60.000000,50.000000,0.157628,0.357856,-0.933777,0.000000,1
353,353,1.000000,60.000000,50.000000,0.162499,0.353303,-0.935509,0.000000,1
354,354,1.000000,60.000000,50.000000,0.167528,0.348594,-0.937274,0.000000,1
355,355,1.000000,60.000000,50.000000,0.172676,0.343764,-0.939056,0.000000,1
356,356,1.000000,60.000000,50.000000,0.177907,0.338847,-0.940841,0.000000,1
357,357,1.000000,60.000000,50.000000,0.183187,0.333875,-0.942617,0.000000,1
358,358,1.000000,60.000000,50.000000,0.188483,0.328879,-0.944372,0.000000,1
359,359,1.000000,60.000000,50.000000,0.193765,0.323886,-0.946096,0.000000,1
360,360,1.000000,60.000000,50.000000,0.199005,0.318924,-0.947780,0.000000,1
361,361,1.000000,60.000000,50.000000,0.204177,0.314018,-0.949417,0.000000,1
362,362,1.000000,60.000000,50.000000,0.209257,0.309190,-0.951000,0.000000,1
363,363,1.000000,60.000000,50.000000,0.214225,0.304462,-0.952524,0.000000,1
364,364,1.000000,60.000000,50.000000,0.219060,0.299853,-0.953985,0.000000,1
365,365,1.000000,60.000000,50.000000,0.223745,0.295380,-0.955380,0.000000,1
366,366,1.000000,60.000000,50.000000,0.228265,0.291059,-0.956705,0.000000,1
367,367,1.000000,60.000000,50.000000,0.232605,0.286904,-0.957959,0.000000,1
368,368,1.000000,60.000000,50.000000,0.236755,0.282926,-0.959142,0.000000,1
369,369,1.000000,60.000000,50.000000,0.240704,0.279136,-0.960251,0.000000,1
370,370,1.000000,60.000000,50.000000,0.244445,0.275543,-0.961289,0.000000,1
371,371,1.000000,60.000000,50.000000,0.247970,0.272152,-0.962254,0.000000,1
372,372,1.000000,60.000000,50.000000,0.251274,0.268971,-0.963148,0.000000,1
373,373,1.000000,60.000000,50.000000,0.254355,0.266002,-0.963972,0.000000,1
374,374,1.000000,60.000000,50.000000,0.257210,0.263249,-0.964728,0.000000,1
375,375,1.000000,60.000000,50.000000,0.259838,0.260713,-0.965416,0.000000,1
376,376,1.000000,60.000000,50.000000,0.262240,0.258393,-0.966040,0.000000,1
377,377,1.000000,60.000000,50.000000,0.264417,0.256289,-0.966600,0.000000,1
378,378,1.000000,60.000000,50.000000,0.266372,0.254399,-0.967099,0.000000,1
379,379,1.000000,60.000000,50.000000,0.268108,0.252720,-0.967539,0.000000,1
380,380,1.000000,60.000000,50.000000,0.269630,0.251248,-0.967923,0.000000,1
381,381,1.000000,60.000000,50.000000,0.270942,0.249977,-0.968252,0.000000,1
382,382,1.000000,60.000000,50.000000,0.272052,0.248903,-0.968529,0.000000,1
383,383,1.000000,60.000000,50.000000,0.272964,0.248019,-0.968755,0.000000,1
384,384,1.000000,60.000000,50.000000,0.273687,0.247318,-0.968934,0.000000,1
385,385,1.000000,60.000000,50.000000,0.274228,0.246794,-0.969068,0.000000,1
386,386,1.000000,60.000000,50.000000,0.274595,0.246439,-0.969158,0.000000,1
387,387,1.000000,60.000000,50.000000,0.274796,0.246244,-0.969208,0.000000,1
388,388,1.000000,60.000000,50.000000,0.274840,0.246201,-0.969219,0.000000,1
389,389,1.000000,60.000000,50.000000,0.274736,0.246302,-0.969193,0.000000,1
390,390,1.000000,60.000000,50.000000,0.274492,0.246538,-0.969133,0.000000,1
391,391,1.000000,60.000000,50.000000,0.274118,0.246901,-0.969041,0.000000,1
392,392,1.000000,60.000000,50.000000,0.273624,0.247380,-0.968919,0.000000,1
393,393,1.000000,60.000000,50.000000,0.273017,0.247968,-0.968768,0.000000,1
394,394,1.000000,60.000000,50.000000,0.272308,0.248655,-0.968592,0.000000,1
395,395,1.000000,60.000000,50.000000,0.271505,0.249433,-0.968392,0.000000,1
396,396,1.000000,60.000000,50.000000,0.270617,0.250292,-0.968170,0.000000,1
397,397,1.000000,60.000000,50.000000,0.269653,0.251225,-0.967929,0.000000,1
398,398,1.000000,60.000000,50.000000,0.268622,0.252223,-0.967669,0.000000,1
399,399,1.000000,60.000000,50.000000,0.267531,0.253278,-0.967394,0.000000,1
400,400,1.000000,60.000000,50.000000,0.266390,0.254382,-0.967104,0.000000,1
401,401,1.000000,60.000000,50.000000,0.265206,0.255527,-0.966802,0.000000,1
402,402,1.000000,60.000000,50.000000,0.263986,0.256706,-0.966489,0.000000,1
403,403,1.000000,60.000000,50.000000,0.262738,0.257913,-0.966168,0.000000,1
404,404,1.000000,60.000000,50.000000,0.261468,0.259139,-0.965840,0.000000,1
405,405,1.000000,60.000000,50.000000,0.260183,0.260380,-0.965506,0.000000,1
406,406,1.000000,60.000000,50.000000,0.258890,0.261628,-0.965169,0.000000,1
407,407,1.000000,60.000000,50.000000,0.257594,0.262879,-0.964829,0.000000,1
408,408,1.000000,60.000000,50.000000,0.256301,0.264126,-0.964488,0.000000,1
409,409,1.000000,60.000000,50.000000,0.255016,0.265365,-0.964148,0.000000,1
410,410,1.000000,60.000000,50.000000,0.253743,0.266592,-0.963809,0.000000,1
411,411,1.000000,60.000000,50.000000,0.252488,0.267802,-0.963474,0.000000,1
412,412,1.000000,60.000000,50.000000,0.251254,0.268991,-0.963143,0.000000,1
413,413,1.000000,60.000000,50.000000,0.250045,0.270155,-0.962817,0.000000,1
414,414,1.000000,60.000000,50.000000,0.248863,0.271292,-0.962497,0.000000,1
415,415,1.000000,60.000000,50.000000,0.247713,0.272399,-0.962184,0.000000,1
416,416,1.000000,60.000000,50.000000,0.246597,0.273473,-0.961880,0.000000,1
417,417,1.000000,60.000000,50.000000,0.245517,0.274511,-0.961584,0.000000,1
418,418,1.000000,60.000000,50.000000,0.244475,0.275513,-0.961297,0.000000,1
419,419,1.000000,60.000000,50.000000,0.243473,0.276476,-0.961021,0.000000,1
420,420,1.000000,60.000000,50.000000,0.242513,0.277399,-0.960755,0.000000,1
421,421,1.000000,60.000000,50.000000,0.241594,0.278282,-0.960500,0.000000,1
422,422,1.000000,60.000000,50.000000,0.240719,0.279122,-0.960256,0.000000,1
423,423,1.000000,60.000000,50.000000,0.239887,0.279921,-0.960023,0.000000,1
424,424,1.000000,60.000000,50.000000,0.239099,0.280677,-0.959802,0.000000,1
425,425,1.000000,60.000000,50.000000,0.238355,0.281391,-0.959593,0.000000,1
426,426,1.000000,60.000000,50.000000,0.237656,0.282062,-0.959396,0.000000,1
427,427,1.000000,60.000000,50.000000,0.236999,0.282692,-0.959211,0.000000,1
428,428,1.000000,60.000000,50.000000,0.236386,0.283280,-0.959037,0.000000,1
429,429,1.000000,60.000000,50.000000,0.235816,0.283827,-0.958875,0.000000,1
430,430,1.000000,60.000000,50.000000,0.235286,0.284335,-0.958725,0.000000,1
431,431,1.000000,60.000000,50.000000,0.234798,0.284803,-0.958586,0.000000,1
432,432,1.000000,60.000000,50.000000,0.234348,0.285234,-0.958458,0.000000,1
433,433,1.000000,60.000000,50.000000,0.233937,0.285628,-0.958340,0.000000,1
434,434,1.000000,60.000000,50.000000,0.233562,0.285987,-0.958233,0.000000,1
435,435,1.000000,60.000000,50.000000,0.233223,0.286312,-0.958136,0.000000,1
436,436,1.000000,60.000000,50.000000,0.232917,0.286605,-0.958049,0.000000,1
437,437,1.000000,60.000000,50.000000,0.232644,0.286867,-0.957970,0.000000,1
438,438,1.000000,60.000000,50.000000,0.232401,0.287100,-0.957901,0.000000,1
439,439,1.000000,60.000000,50.000000,0.232187,0.287305,-0.957839,0.000000,1
440,440,1.000000,60.000000,50.000000,0.232000,0.287484,-0.957785,0.000000,1
441,441,1.000000,60.000000,50.000000,0.231838,0.287639,-0.957739,0.000000,1
442,442,1.000000,60.000000,50.000000,0.231700,0.287771,-0.957699,0.000000,1
443,443,1.000000,60.000000,50.000000,0.231584,0.287882,-0.957666,0.000000,1
444,444,1.000000,60.000000,50.000000,0.231488,0.287974,-0.957638,0.000000,1
445,445,1.000000,60.000000,50.000000,0.231411,0.288048,-0.957616,0.000000,1
446,446,1.000000,60.000000,50.000000,0.231350,0.288106,-0.957598,0.000000,1
447,447,1.000000,60.000000,50.000000,0.231304,0.288150,-0.957585,0.000000,1
448,448,1.000000,60.000000,50.000000,0.231272,0.288181,-0.957576,0.000000,1
449,449,1.000000,60.000000,50.000000,0.231251,0.288201,-0.957570,0.000000,1
450,450,1.000000,60.000000,50.000000,0.231240,0.288211,-0.957567,0.000000,1
451,451,1.000000,60.000000,50.000000,0.231238,0.288213,-0.957566,0.000000,1
452,452,1.000000,60.000000,50.000000,0.231244,0.288208,-0.957568,0.000000,1
453,453,1.000000,60.000000,50.000000,0.231255,0.288198,-0.957571,0.000000,1
454,454,1.000000,60.000000,50.000000,0.231270,0.288183,-0.957575,0.000000,1
455,455,1.000000,60.000000,50.000000,0.231289,0.288164,-0.957581,0.000000,1
456,456,1.000000,60.000000,50.000000,0.231310,0.288144,-0.957587,0.000000,1
457,457,1.000000,60.000000,50.000000,0.231332,0.288124,-0.957593,0.000000,1
458,458,1.000000,60.000000,50.000000,0.231354,0.288103,-0.957599,0.000000,1
459,459,1.000000,60.000000,50.000000,0.231374,0.288083,-0.957605,0.000000,1
460,460,1.000000,60.000000,50.000000,0.231393,0.288066,-0.957611,0.000000,1
461,461,1.000000,60.000000,50.000000,0.231408,0.288051,-0.957615,0.000000,1
462,462,1.000000,60.000000,50.000000,0.231420,0.288040,-0.957619,0.000000,1
463,463,1.000000,60.000000,50.000000,0.231427,0.288033,-0.957621,0.000000,1
464,464,1.000000,60.000000,50.000000,0.231429,0.288030,-0.957621,0.000000,1
465,465,1.000000,60.000000,50.000000,0.231426,0.288034,-0.957620,0.000000,1
466,466,1.000000,60.000000,50.000000,0.231416,0.288043,-0.957617,0.000000,1
467,467,1.000000,60.000000,50.000000,0.231400,0.288059,-0.957613,0.000000,1
468,468,1.000000,60.000000,50.000000,0.231377,0.288081,-0.957606,0.000000,1
469,469,1.000000,60.000000,50.000000,0.231346,0.288110,-0.957597,0.000000,1
470,470,1.000000,60.000000,50.000000,0.231308,0.288147,-0.957586,0.000000,1
471,471,1.000000,60.000000,50.000000,0.231262,0.288191,-0.957573,0.000000,1
472,472,1.000000,60.000000,50.000000,0.231208,0.288243,-0.957557,0.000000,1
473,473,1.000000,60.000000,50.000000,0.231146,0.288302,-0.957540,0.000000,1
474,474,1.000000,60.000000,50.000000,0.231076,0.288369,-0.957519,0.000000,1
475,475,1.000000,60.000000,50.000000,0.230997,0.288444,-0.957497,0.000000,1
476,476,1.000000,60.000000,50.000000,0.230911,0.288527,-0.957472,0.000000,1
477,477,1.000000,60.000000,50.000000,0.230816,0.288617,-0.957445,0.000000,1
478,478,1.000000,60.000000,50.000000,0.230714,0.288715,-0.957415,0.000000,1
479,479,1.000000,60.000000,50.000000,0.230604,0.288821,-0.957383,0.000000,1
480,480,1.000000,60.000000,50.000000,0.230486,0.288933,-0.957349,0.000000,1
481,481,1.000000,60.000000,50.000000,0.230361,0.289053,-0.957313,0.000000,1
482,482,1.000000,60.000000,50.000000,0.230229,0.289179,-0.957275,0.000000,1
483,483,1.000000,60.000000,50.000000,0.230090,0.289312,-0.957235,0.000000,1
484,484,1.000000,60.000000,50.000000,0.229945,0.289452,-0.957193,0.000000,1
485,485,1.000000,60.000000,50.000000,0.229793,0.289597,-0.957149,0.000000,1
486,486,1.000000,60.000000,50.000000,0.229635,0.289748,-0.957103,0.000000,1
487,487,1.000000,60.000000,50.000000,0.229471,0.289905,-0.957055,0.000000,1
488,488,1.000000,60.000000,50.000000,0.229303,0.290066,-0.957007,0.000000,1
489,489,1.000000,60.000000,50.000000,0.229129,0.290233,-0.956956,0.000000,1
490,490,1.000000,60.000000,50.000000,0.228950,0.290403,-0.956904,0.000000,1
491,491,1.000000,60.000000,50.000000,0.228768,0.290578,-0.956851,0.000000,1
492,492,1.000000,60.000000,50.000000,0.228581,0.290757,-0.956797,0.000000,1
493,493,1.000000,60.000000,50.000000,0.228391,0.290938,-0.956742,0.000000,1
494,494,1.000000,60.000000,50.000000,0.228198,0.291123,-0.956686,0.000000,1
495,495,1.000000,60.000000,50.000000,0.228002,0.291310,-0.956629,0.000000,1
496,496,1.000000,60.000000,50.000000,0.227804,0.291500,-0.956571,0.000000,1
497,497,1.000000,60.000000,50.000000,0.227604,0.291692,-0.956512,0.000000,1
498,498,1.000000,60.000000,50.000000,0.227402,0.291885,-0.956453,0.000000,1
499,499,1.000000,60.000000,50.000000,0.227198,0.292080,-0.956394,0.000000,1
500,500,1.000000,60.000000,50.000000,0.226994,0.292275,-0.956334,0.000000,1
501,501,1.000000,60.000000,50.000000,0.226789,0.292471,-0.956274,0.000000,1
502,502,1.000000,60.000000,50.000000,0.226583,0.292668,-0.956214,0.000000,1
503,503,1.000000,60.000000,50.000000,0.226377,0.292865,-0.956154,0.000000,1
504,504,1.000000,60.000000,50.000000,0.226172,0.293061,-0.956094,0.000000,1
505,505,1.000000,60.000000,50.000000,0.225967,0.293257,-0.956034,0.000000,1
506,506,1.000000,60.000000,50.000000,0.225762,0.293452,-0.955974,0.000000,1
507,507,1.000000,60.000000,50.000000,0.225559,0.293647,-0.955914,0.000000,1
508,508,1.000000,60.000000,50.000000,0.225357,0.293840,-0.955855,0.000000,1
509,509,1.000000,60.000000,50.000000,0.225156,0.294032,-0.955796,0.000000,1
510,510,1.000000,60.000000,50.000000,0.224957,0.294223,-0.955737,0.000000,1
511,511,1.000000,60.000000,50.000000,0.224759,0.294411,-0.955679,0.000000,1
512,512,1.000000,60.000000,50.000000,0.224564,0.294598,-0.955621,0.000000,1
513,513,1.000000,60.000000,50.000000,0.224371,0.294783,-0.955564,0.000000,1
514,514,1.000000,60.000000,50.000000,0.224179,0.294965,-0.955508,0.000000,1
515,515,1.000000,60.000000,50.000000,0.223991,0.295146,-0.955452,0.000000,1
516,516,1.000000,60.000000,50.000000,0.223805,0.295324,-0.955397,0.000000,1
517,517,1.000000,60.000000,50.000000,0.223621,0.295499,-0.955343,0.000000,1
518,518,1.000000,60.000000,50.000000,0.223440,0.295672,-0.955290,0.000000,1
519,519,1.000000,60.000000,50.000000,0.223262,0.295842,-0.955237,0.000000,1
520,520,1.000000,60.000000,50.000000,0.223087,0.296009,-0.955185,0.000000,1
521,521,1.000000,60.000000,50.000000,0.222914,0.296174,-0.955134,0.000000,1
522,522,1.000000,60.000000,50.000000,0.222745,0.296336,-0.955084,0.000000,1
523,523,1.000000,60.000000,50.000000,0.222578,0.296495,-0.955034,0.000000,1
524,524,1.000000,60.000000,50.000000,0.222415,0.296651,-0.954986,0.000000,1
525,525,1.000000,60.000000,50.000000,0.222254,0.296805,-0.954938,0.000000,1
526,526,1.000000,60.000000,50.000000,0.222096,0.296955,-0.954891,0.000000,1
527,527,1.000000,60.000000,50.000000,0.221942,0.297103,-0.954845,0.000000,1
528,528,1.000000,60.000000,50.000000,0.221790,0.297248,-0.954800,0.000000,1
529,529,1.000000,60.000000,50.000000,0.221641,0.297390,-0.954756,0.000000,1
530,530,1.000000,60.000000,50.000000,0.221495,0.297529,-0.954713,0.000000,1
531,531,1.000000,60.000000,50.000000,0.221352,0.297666,-0.954670,0.000000,1
532,532,1.000000,60.000000,50.000000,0.221212,0.297800,-0.954628,0.000000,1
533,533,1.000000,60.000000,50.000000,0.221074,0.297931,-0.954587,0.000000,1
534,534,1.000000,60.000000,50.000000,0.220939,0.298060,-0.954547,0.000000,1
535,535,1.000000,60.000000,50.000000,0.220806,0.298187,-0.954508,0.000000,1
536,536,1.000000,60.000000,50.000000,0.220677,0.298311,-0.954469,0.000000,1
537,537,1.000000,60.000000,50.000000,0.220549,0.298432,-0.954431,0.000000,1
538,538,1.000000,60.000000,50.000000,0.220424,0.298552,-0.954393,0.000000,1
539,539,1.000000,60.000000,50.000000,0.220301,0.298669,-0.954357,0.000000,1
540,540,1.000000,60.000000,50.000000,0.220181,0.298784,-0.954321,0.000000,1
541,541,1.000000,60.000000,50.000000,0.220062,0.298897,-0.954285,0.000000,1
542,542,1.000000,60.000000,50.000000,0.219946,0.299008,-0.954251,0.000000,1
543,543,1.000000,60.000000,50.000000,0.219832,0.299117,-0.954216,0.000000,1
544,544,1.000000,60.000000,50.000000,0.219719,0.299224,-0.954183,0.000000,1
545,545,1.000000,60.000000,50.000000,0.219608,0.299330,-0.954150,0.000000,1
546,546,1.000000,60.000000,50.000000,0.219499,0.299434,-0.954117,0.000000,1
547,547,1.000000,60.000000,50.000000,0.219392,0.299537,-0.954085,0.000000,1
548,548,1.000000,60.000000,50.000000,0.219286,0.299637,-0.954053,0.000000,1
549,549,1.000000,60.000000,50.000000,0.219182,0.299737,-0.954022,0.000000,1
550,550,1.000000,60.000000,50.000000,0.219079,0.299835,-0.953991,0.000000,1
551,551,1.000000,60.000000,50.000000,0.218977,0.299932,-0.953961,0.000000,1
552,552,1.000000,60.000000,50.000000,0.218877,0.300028,-0.953930,0.000000,1
553,553,1.000000,60.000000,50.000000,0.218778,0.300122,-0.953901,0.000000,1
554,554,1.000000,60.000000,50.000000,0.218680,0.300216,-0.953871,0.000000,1
555,555,1.000000,60.000000,50.000000,0.218583,0.300309,-0.953842,0.000000,1
556,556,1.000000,60.000000,50.000000,0.218487,0.300400,-0.953813,0.000000,1
557,557,1.000000,60.000000,50.000000,0.218391,0.300491,-0.953785,0.000000,1
558,558,1.000000,60.000000,50.000000,0.218297,0.300581,-0.953756,0.000000,1
559,559,1.000000,60.000000,50.000000,0.218204,0.300670,-0.953728,0.000000,1
560,560,1.000000,60.000000,50.000000,0.218111,0.300759,-0.953700,0.000000,1
561,561,1.000000,60.000000,50.000000,0.218019,0.300846,-0.953673,0.000000,1
562,562,1.000000,60.000000,50.000000,0.217927,0.300934,-0.953645,0.000000,1
563,563,1.000000,60.000000,50.000000,0.217837,0.301020,-0.953618,0.000000,1
564,564,1.000000,60.000000,50.000000,0.217746,0.301106,-0.953591,0.000000,1
565,565,1.000000,60.000000,50.000000,0.217657,0.301192,-0.953564,0.000000,1
566,566,1.000000,60.000000,50.000000,0.217567,0.301277,-0.953537,0.000000,1
567,567,1.000000,60.000000,50.000000,0.217479,0.301361,-0.953510,0.000000,1
568,568,1.000000,60.000000,50.000000,0.217390,0.301446,-0.953483,0.000000,1
569,569,1.000000,60.000000,50.000000,0.217302,0.301530,-0.953457,0.000000,1
570,570,1.000000,60.000000,50.000000,0.217215,0.301613,-0.953430,0.000000,1
571,571,1.000000,60.000000,50.000000,0.217128,0.301696,-0.953404,0.000000,1
572,572,1.000000,60.000000,50.000000,0.217041,0.301779,-0.953378,0.000000,1
573,573,1.000000,60.000000,50.000000,0.216954,0.301861,-0.953352,0.000000,1
574,574,1.000000,60.000000,50.000000,0.216868,0.301943,-0.953326,0.000000,1
575,575,1.000000,60.000000,50.000000,0.216782,0.302025,-0.953300,0.000000,1
576,576,1.000000,60.000000,50.000000,0.216697,0.302107,-0.953274,0.000000,1
577,577,1.000000,60.000000,50.000000,0.216611,0.302188,-0.953248,0.000000,1
578,578,1.000000,60.000000,50.000000,0.216527,0.302269,-0.953223,0.000000,1
579,579,1.000000,60.000000,50.000000,0.216442,0.302350,-0.953197,0.000000,1
580,580,1.000000,60.000000,50.000000,0.216357,0.302430,-0.953171,0.000000,1
581,581,1.000000,60.000000,50.000000,0.216273,0.302510,-0.953146,0.000000,1
582,582,1.000000,60.000000,50.000000,0.216190,0.302590,-0.953121,0.000000,1
583,583,1.000000,60.000000,50.000000,0.216106,0.302670,-0.953095,0.000000,1
584,584,1.000000,60.000000,50.000000,0.216023,0.302749,-0.953070,0.000000,1
585,585,1.000000,60.000000,50.000000,0.215940,0.302828,-0.953045,0.000000,1
586,586,1.000000,60.000000,50.000000,0.215857,0.302907,-0.953020,0.000000,1
587,587,1.000000,60.000000,50.000000,0.215775,0.302985,-0.952995,0.000000,1
588,588,1.000000,60.000000,50.000000,0.215693,0.303064,-0.952970,0.000000,1
589,589,1.000000,60.000000,50.000000,0.215611,0.303141,-0.952946,0.000000,1
590,590,1.000000,60.000000,50.000000,0.215530,0.303219,-0.952921,0.000000,1
591,591,1.000000,60.000000,50.000000,0.215449,0.303296,-0.952896,0.000000,1
592,592,1.000000,60.000000,50.000000,0.215369,0.303373,-0.952872,0.000000,1
593,593,1.000000,60.000000,50.000000,0.215289,0.303449,-0.952848,0.000000,1
594,594,1.000000,60.000000,50.000000,0.215209,0.303525,-0.952823,0.000000,1
595,595,1.000000,60.000000,50.000000,0.215129,0.303601,-0.952799,0.000000,1
596,596,1.000000,60.000000,50.000000,0.215050,0.303676,-0.952775,0.000000,1
597,597,1.000000,60.000000,50.000000,0.214972,0.303751,-0.952752,0.000000,1
598,598,1.000000,60.000000,50.000000,0.214894,0.303825,-0.952728,0.000000,1
599,599,1.000000,60.000000,50.000000,0.214816,0.303899,-0.952704,0.000000,1
600,600,1.000000,60.000000,50.000000,0.214739,0.303972,-0.952681,0.000000,1
601,601,1.000000,60.000000,50.000000,0.214662,0.304046,-0.952657,0.000000,1
602,602,1.000000,60.000000,50.000000,0.214586,0.304118,-0.952634,0.000000,1
603,603,1.000000,60.000000,50.000000,0.214510,0.304190,-0.952611,0.000000,1
604,604,1.000000,60.000000,50.000000,0.214435,0.304262,-0.952588,0.000000,1
605,605,1.000000,60.000000,50.000000,0.214360,0.304333,-0.952566,0.000000,1
606,606,1.000000,60.000000,50.000000,0.214286,0.304404,-0.952543,0.000000,1
607,607,1.000000,60.000000,50.000000,0.214213,0.304474,-0.952521,0.000000,1
608,608,1.000000,60.000000,50.000000,0.214139,0.304544,-0.952498,0.000000,1
609,609,1.000000,60.000000,50.000000,0.214067,0.304613,-0.952476,0.000000,1
610,610,1.000000,60.000000,50.000000,0.213995,0.304682,-0.952454,0.000000,1
611,611,1.000000,60.000000,50.000000,0.213923,0.304750,-0.952432,0.000000,1
612,612,1.000000,60.000000,50.000000,0.213852,0.304817,-0.952411,0.000000,1
613,613,1.000000,60.000000,50.000000,0.213782,0.304884,-0.952389,0.000000,1
614,614,1.000000,60.000000,50.000000,0.213712,0.304951,-0.952368,0.000000,1
615,615,1.000000,60.000000,50.000000,0.213642,0.305017,-0.952347,0.000000,1
616,616,1.000000,60.000000,50.000000,0.213574,0.305083,-0.952326,0.000000,1
617,617,1.000000,60.000000,50.000000,0.213505,0.305148,-0.952305,0.000000,1
618,618,1.000000,60.000000,50.000000,0.213438,0.305212,-0.952284,0.000000,1
619,619,1.000000,60.000000,50.000000,0.213371,0.305276,-0.952264,0.000000,1
620,620,1.000000,60.000000,50.000000,0.213304,0.305339,-0.952244,0.000000,1
621,621,1.000000,60.000000,50.000000,0.213238,0.305402,-0.952224,0.000000,1
622,622,1.000000,60.000000,50.000000,0.213173,0.305464,-0.952204,0.000000,1
623,623,1.000000,60.000000,50.000000,0.213108,0.305526,-0.952184,0.000000,1
624,624,1.000000,60.000000,50.000000,0.213044,0.305587,-0.952164,0.000000,1
625,625,1.000000,60.000000,50.000000,0.212980,0.305648,-0.952145,0.000000,1
626,626,1.000000,60.000000,50.000000,0.212917,0.305708,-0.952125,0.000000,1
627,627,1.000000,60.000000,50.000000,0.212854,0.305768,-0.952106,0.000000,1
628,628,1.000000,60.000000,50.000000,0.212792,0.305827,-0.952087,0.000000,1
629,629,1.000000,60.000000,50.000000,0.212731,0.305885,-0.952068,0.000000,1
630,630,1.000000,60.000000,50.000000,0.212670,0.305943,-0.952050,0.000000,1
631,631,1.000000,60.000000,50.000000,0.212609,0.306001,-0.952031,0.000000,1
632,632,1.000000,60.000000,50.000000,0.212549,0.306058,-0.952013,0.000000,1
633,633,1.000000,60.000000,50.000000,0.212490,0.306115,-0.951995,0.000000,1
634,634,1.000000,60.000000,50.000000,0.212431,0.306171,-0.951977,0.000000,1
635,635,1.000000,60.000000,50.000000,0.212372,0.306226,-0.951959,0.000000,1
636,636,1.000000,60.000000,50.000000,0.212314,0.306281,-0.951941,0.000000,1
637,637,1.000000,60.000000,50.000000,0.212257,0.306336,-0.951923,0.000000,1
638,638,1.000000,60.000000,50.000000,0.212200,0.306390,-0.951906,0.000000,1
639,639,1.000000,60.000000,50.000000,0.212144,0.306444,-0.951889,0.000000,1
640,640,1.000000,60.000000,50.000000,0.212088,0.306497,-0.951871,0.000000,1
641,641,1.000000,60.000000,50.000000,0.212032,0.306550,-0.951854,0.000000,1
