t,r1x,r2x,r3x,v1x,v2x,v3x,a1x,a2x,a3x,r1y,r2y,r3y,v1y,v2y,v3y,a1y,a2y,a3y
1.93,1.299074334161562,-0.6409343858384394,-1.2288430862115618,-0.8143235515600811,-0.8143235515600811,0.34811986656007043,-0.3295959027121282,-0.7833835528272831,1.1129794555394112,-1.0592799777911617,-0.5731049177911617,-0.018273411108839,-0.6791769765959743,-0.6791769765959799,0.2468112465959767,0.10054698138962084,0.8905854086649401,-0.9911323900545609
1.94,1.2908754496731842,-0.6491332703268172,-1.225306238573184,-0.8253939662546839,-0.8253939662546839,0.35919028125468433,-0.3299755688105622,-0.7711279145710346,1.101103483381597,-1.0660221909376186,-0.5798471309376187,-0.01585485526238196,-0.6691458510007853,-0.6691458510007964,0.23678012100079252,0.10132467889541466,0.9137680500868592,-1.0150927289822738
1.95,1.2825664548364684,-0.6574422651635331,-1.221659280586468,-0.8363431629371476,-0.8363431629371421,0.3701394779371481,-0.3303738989299557,-0.7583619541807334,1.0887358531106892,-1.0726628948111774,-0.5864878348111776,-0.01353780868882315,-0.6588746384780686,-0.6588746384780797,0.22650890847807575,0.10211541764118409,0.9370343579198851,-1.0391497755610692
1.96,1.2741485864144413,-0.6658601335855601,-1.2179034490144411,-0.8471661476542103,-0.8471661476542047,0.38096246265421074,-0.33079134098041707,-0.7450697493213225,1.0758610903017396,-1.07919968370718,-0.5930246237071803,-0.011324677092820446,-0.648362405809999,-0.648362405809999,0.21599667580999926,0.10291962566054222,0.9603771323936837,-1.0632967580542259
1.97,1.2656231318833842,-0.6743855881166172,-1.214040031333384,-0.8578577701636836,-0.8578577701636836,0.39165408516368405,-0.33122836533352595,-0.7312350462599934,1.0624634115935194,-1.0856301429273774,-0.5994550829273776,-0.009217875172623164,-0.6376082916281889,-0.6376082916281778,0.20524256162817978,0.10373774377486156,0.983788334534812,-1.0875260783096736
1.98,1.2569914310111676,-0.6830172889888337,-1.2100703673111675,-0.8684127209498849,-0.8684127209498904,0.40220903594988533,-0.33168546578565233,-0.7168412798614295,1.048526745647082,-1.0919518495397438,-0.6057767895397439,-0.00721982586025685,-0.6266115149171192,-0.6266115149171136,0.1942457849171123,0.10457022602009522,1.007259037883725,-1.1118292639038203
1.99,1.2482548774643865,-0.691753842535615,-1.2059958506143862,-0.8788255284649882,-0.8788255284649937,0.41262184346499975,-0.33216316057405654,-0.701871596800318,1.0340347573743744,-1.0981623732257197,-0.6119873132257199,-0.005332959474280918,-0.6153713840043706,-0.6153713840043651,0.18300565400436494,0.10541754007997889,1.0307793785656685,-1.1361969186456475
2.0,1.2394149204418679,-0.7005937995581336,-1.2018179304418675,-0.8890905566304785,-0.8890905566304841,0.4228868716304901,-0.33266199344839215,-0.6863088822752318,1.018970875723624,-1.1042592772198312,-0.6180842172198312,-0.003559712780169551,-0.6038873060535632,-0.6038873060535577,0.1715215760535588,0.10628016772479618,1.0543385037907878,-1.160618671515584
2.0100000000000002,1.2304730663317769,-0.7095356536682247,-1.1975381131817764,-0.8992020026357128,-0.8992020026357184,0.4329983176357133,-0.33318253480034576,-0.6701357905224155,1.003318325322761,-1.110240119346791,-0.624065059346791,-0.001902527953209742,-0.5921587970753039,-0.5921587970752984,0.15979306707529797,0.10715860525473855,1.0779245188818465,-1.1850831241365851
2.02,1.2214308803891536,-0.718577839610848,-1.1931579640891532,-0.909153895073811,-0.909153895073811,0.4429502100738003,-0.3337253828542813,-0.653334779441777,0.9870601622960583,-1.1161024531613373,-0.6299273931613372,-0.00036385143866359167,-0.58018549247012,-0.5801854924701144,0.14781976247011308,0.10805336394672654,1.101524432953668,-1.2095777969003945
2.0300000000000002,1.2122899884303007,-0.7277187315697009,-1.1886791089803004,-0.9189400924581981,-0.9189400924582036,0.45273640745819854,-0.3342911649218777,-0.6358881496604764,0.9701793145823541,-1.1218438291961934,-0.6356687691961933,0.0010538672961925193,-0.5679671581161116,-0.5679671581161116,0.13560142811610792,0.10896497050337162,1.1251241033972594,-1.2340890739006312
2.04,1.2030520785399896,-0.736956641460012,-1.1841032359399892,-0.9285542821665826,-0.9285542821665882,0.4623505971665942,-0.33488053872387946,-0.6177780883713757,0.9526586270952552,-1.1274617963236595,-0.6412867363236594,0.002348177123658567,-0.5555037020123277,-0.5555037020123277,0.12313797201232465,0.1098939675025534,1.1487081793534708,-1.2586021468560242
2.05,1.193718902786969,-0.7462898172130327,-1.1794320970369685,-0.9379899798624414,-0.9379899798624469,0.47178629486245294,-0.33549419378220785,-0.5989867182940959,0.9344809120763038,-1.13295390323644,-0.6467788432364399,0.0035166267364390123,-0.542795186486833,-0.542795186486833,0.11042945648683322,0.11084091384585679,1.172260044396405,-1.283100958242262
2.06,1.1842922789427408,-0.755716441057261,-1.1746675100427402,-0.9472405294478237,-0.9472405294478348,0.48103684444783523,-0.336132852885811,-0.5794961521149701,0.915629005000781,-1.1383177000533962,-0.6521426400533961,0.004556766253395231,-0.5298418409761751,-0.5298418409761751,0.09747611097617455,0.1118063852038604,1.195761758685611,-1.3075681438894715
2.07,1.1747740921980125,-0.7652346278019894,-1.1698113601480118,-0.9562991036048407,-0.9562991036048463,0.4900954186048523,-0.3367972736337543,-0.5592885527684461,0.8960858264022005,-1.1435507400559635,-0.6573756800559634,0.005466148955962503,-0.5166440753800017,-0.5166440753800072,0.0842783453800042,0.11279097445598582,1.2191940008886122,-1.331984975344598
2.08,1.165166296870644,-0.7748424231293579,-1.1648656016706431,-0.9651587049867794,-0.9651587049867849,0.4989550199867909,-0.33748825005918337,-0.5383461999258851,0.8758344499850684,-1.1486505815609962,-0.6624755215609962,0.006242333160995315,-0.5032024939915614,-0.5032024939915614,0.0708367639915615,0.11379529212230718,1.242536010221635,-1.3563313023439423
2.09,1.155470918098277,-0.7845378019017251,-1.159832259748276,-0.9738121681236889,-0.9738121681236889,0.5076084831236893,-0.33820661433790755,-0.5166515630576536,0.8548581773955611,-1.1536147899357947,-0.6674397299357946,0.006882884235793733,-0.48951791000089173,-0.4895179100008862,0.057152180000887266,0.11481996678437754,1.2657655290065297,-1.3805854957909074
2.1,1.1456900535081702,-0.7943186664918317,-1.1547134320081693,-0.9822521621107527,-0.9822521621107416,0.5160484771107421,-0.33895323858547355,-0.4941873814303739,0.8331406200158474,-1.158440939761014,-0.6722658797610139,0.007385376761013061,-0.4755913605634987,-0.47559136056349316,0.04322563056349416,0.11586564549175027,1.288858746195964,-1.4047243916877143
2.11,1.135825874856062,-0.8041828451439399,-1.1495112902060611,-0.990471194151521,-0.9904711941515154,0.5242675091515214,-0.3397290367467046,-0.4709367513923344,0.810665788139039,-1.1631266171470647,-0.6769515571470645,0.0077473968470636164,-0.4614241224224269,-0.4614241224224158,0.029058392422419074,0.11693299415046027,1.3117902423768422,-1.4287232365273024
2.12,1.1258806296251398,-0.814128090374862,-1.144228081825139,-0.9984616140315539,-0.9984616140315483,0.5322579290315543,-0.34053496658178184,-0.44688322128577374,0.7874181878675556,-1.1676694222094626,-0.6814943622094622,0.007966544609461442,-0.44701772806622353,-0.447017728066218,0.01465199806621833,0.11802269788927079,1.3345329368235785,-1.4525556347128494
2.13,1.1158566425754308,-0.8241520774245709,-1.13886613162543,-1.0062156196011807,-1.0062156196011751,0.54001193460117,-0.3413720317530351,-0.42201089430409844,0.7633829260571335,-1.1720669717083891,-0.6858919117083888,0.008040436808387983,-0.4323739823994699,-0.4323739823994699,8.252399468812455e-06,0.1191354613989944,1.3570580372380563,-1.4761934986370506
2.14,1.1057563172331162,-0.8342524027668855,-1.1334278431331155,-1.0137252633494631,-1.0137252633494687,0.5475215783494636,-0.3422412840166839,-0.39630453958428424,0.7385458236009682,-1.176316901857452,-0.6901418418574516,0.007966709657450818,-0.41749497989567175,-0.4174949798956773,-0.014870750104322653,0.1202720092396477,1.3793349928815914,-1.499607002121239
2.15,1.0955821373084416,-0.8444265826915602,-1.1279157000584408,-1.0209824601540296,-1.0209824601540352,0.5547787751540301,-0.343143825523827,-0.36974971178879934,0.7128935373126263,-1.1804168713063026,-0.6942418113063024,0.00774302180630153,-0.40238312219513794,-0.4023831221951435,-0.02998260780485459,0.12143308610960166,1.4013314518755478,-1.5227645379851495
2.16,1.0853366680300356,-0.8546720519699662,-1.122332267630035,-1.0279789962936992,-1.0279789962937047,0.5617753112936996,-0.344080811235019,-0.34233287938640733,0.6864136906214262,-1.1843645643013547,-0.6981895043013545,0.0073670575013537265,-0.3870411361022619,-0.3870411361022619,-0.04532459389773591,0.12261945707023773,1.4230132235208792,-1.545632680591117
2.17,1.0750225573825676,-0.8649861626174343,-1.1166801938325668,-1.0347065398130018,-1.0347065398130073,0.5685028548130022,-0.3450534514527844,-0.3140415617862061,0.6590950132389906,-1.1881576940283478,-0.7019826340283476,0.006836529928346812,-0.37147209192790465,-0.37147209192790465,-0.060893638072096606,0.12383190771890898,1.4443442465621108,-1.5681761542810198
2.18,1.0646425372337756,-0.8753661827662264,-1.1109622105337749,-1.0411566523286453,-1.0411566523286508,0.5749529673286458,-0.3460630144764051,-0.2848644754132108,0.6309274898896159,-1.1917940061399128,-0.7056189461399126,0.006149184739911794,-0.35567942211299775,-0.3556794221130033,-0.07668630788699896,0.12507124430223512,1.4652865643972082,-1.5903578086994434
2.19,1.0541994243359947,-0.8858092956640073,-1.1051811344859939,-1.0473208023686897,-1.0473208023686953,0.5811171173686902,-0.34711082938326654,-0.2547916887357204,0.601902518118987,-1.1952712824706078,-0.7090962224706077,0.005302803770606833,-0.33966694005914677,-0.33966694005914677,-0.0926987899408527,0.12633829376092098,1.485800308310389,-1.61213860207131
2.2,1.0436961211864018,-0.8963125988136003,-1.099339868186401,-1.053190380334812,-1.053190380334812,0.5869866953348124,-0.3481982889409668,-0.22381478616367734,0.5720130751046442,-1.1985873449410958,-0.7124122849410955,0.00429520894109474,-0.32343885908091563,-0.32343885908091563,-0.10892687091908555,0.1276339036963849,1.505843689878878,-1.633477593575263
2.21,1.0331356167292984,-0.9068731032707036,-1.0934414005792976,-1.0587567151767674,-1.0587567151767674,0.5925530301767679,-0.34932685265425345,-0.19192704063231375,0.5412538932865673,-1.201740059652226,-0.715564999652226,0.0031242663522251216,-0.3069998113829131,-0.30699981138291865,-0.12536591861708146,0.1289589422485028,1.5253730037754152,-1.654331946023918
2.22,1.0225209868828664,-0.9174877331171356,-1.0874888075828657,-1.0640110928657798,-1.0640110928657853,0.5978074078657802,-0.3504980499506761,-0.15912359456584924,0.5096216445165254,-1.204727341168754,-0.7185522811687539,0.0017878905687531111,-0.2903548669521583,-0.29035486695216384,-0.14201086304783603,0.13031429787272122,1.5443426422542725,-1.6746569401269937
2.23,1.0118553948719828,-0.9281533251280193,-1.081485252421982,-1.068944776749814,-1.068944776749814,0.6027410917498144,-0.351713483508597,-0.12540164878111554,0.4771151322897125,-1.2075471569912692,-0.7213720969912693,0.00028404909126840123,-0.2735095522431674,-0.2735095522431785,-0.15885617775682676,0.1317008790036571,1.5627051226674953,-1.6944060016711524
2.24,1.0011420913478701,-0.9388666286521319,-1.0754339857478694,-1.07354902986862,-1.0735490298686146,0.607345344868615,-0.3529748327308949,-0.0907606587404014,0.4437354914712963,-1.2101975322136174,-0.7240224722136175,-0.001389232986383424,-0.25646986851981524,-0.25646986851982634,-0.17589586148017794,0.13311961359108881,1.5804111294080014,-1.7135307429990903
2.25,0.9903844142746104,-0.9496243057253916,-1.0693383455246097,-1.077815139299787,-1.077815139299787,0.6116114542997875,-0.3542838573673147,-0.05520253739616554,0.40948639476348025,-1.2126765543616655,-0.7265014943616658,-0.003233868138335158,-0.239242309703791,-0.239242309703791,-0.19312342029620957,0.13457144849294195,1.5974095717142913,-1.7319810202072332
2.2600000000000002,0.9795857885618744,-0.9604229314381276,-1.0632017566618737,-1.0817344425984865,-1.0817344425984865,0.6155307575984814,-0.35564240128794056,-0.018731863687761835,0.3743742649757024,-1.2149823784076932,-0.7288073184076933,-0.005251701392307615,-0.22183387956523637,-0.22183387956523637,-0.21053185043476444,0.13605734870848632,1.6136476587952515,-1.749705007503738
2.27,0.9687497254226407,-0.9712589945773613,-1.05702773037264,-1.0852983563831797,-1.0852983563831797,0.6190946713831691,-0.3570523964097129,0.01864390444769337,0.33840849196201955,-1.2171132319529703,-0.7309381719529705,-0.0074445051470304465,-0.20425210807684113,-0.20425210807685223,-0.22811362192314957,0.13757829643348976,1.6290709937398111,-1.7666492901733009
2.2800000000000002,0.9578798214342108,-0.9821288985657912,-1.0508198632342103,-1.088498407107369,-1.088498407107369,0.6222947221073638,-0.35851586677722846,0.05691421390081747,0.30160165287641094,-1.21906742056923,-0.7328923605692304,-0.009813973830770607,-0.1865050667380852,-0.18650506673809075,-0.24586066326191228,0.1391352899175092,1.6436236876617372,-1.7827589775792463
2.29,0.9469797572804933,-0.9930289627195087,-1.0445818359304928,-1.091326264042597,-1.0913262640426025,0.6251225790426029,-0.3600349327982749,0.09606519862821629,0.26396973417005865,-1.220843333287732,-0.7346682732877323,-0.012361718412268692,-0.16860138266222569,-0.16860138266222569,-0.26376434733777493,0.14072934210185295,1.6572484954914337,-1.7979778375932867
2.3000000000000003,0.9360532961533589,-1.0039554238466433,-1.0383174116533582,-1.0937737744810327,-1.0937737744810383,0.6275700894810332,-0.3616118156336264,0.13607946211714095,0.22553235351648543,-1.2224394482224745,-0.7362643882224749,-0.015089260777526106,-0.15055025120538357,-0.15055025120537802,-0.28181547879461943,0.14236147901501306,1.669886974760581,-1.8122484537755938
2.31,0.9251042817908727,-1.0149044382091295,-1.0320304341408721,-1.0958330011466344,-1.0958330011466288,0.6296293161466293,-0.36324884173954647,0.17693586213622575,0.18631297960332072,-1.2238543383118397,-0.7376792783118399,-0.01799802798816108,-0.13236144690386142,-0.13236144690385587,-0.3000042830961421,0.1440327379005501,1.6814796686283886,-1.8255124065289385
2.32,0.9141366361304262,-1.0258720838695758,-1.0257248253304256,-1.0974962617820327,-1.0974962617820272,0.6312925767820277,-0.36494844756021744,0.21860930008359208,0.14633914747662535,-1.2250866771605518,-0.738911617160552,-0.021089346439448948,-0.11404533247462156,-0.11404533247462711,-0.3183203975253727,0.1457441650505169,1.69196631426669,-1.837710479317207
2.33,0.903154356555232,-1.03685436344477,-1.0194045826052316,-1.0987561708537597,-1.0987561708537652,0.6325524858537546,-0.36671318436589095,0.2610705174967509,0.10564266686914008,-1.226135244961332,-0.7399601849613324,-0.024364435938668536,-0.09561286562370652,-0.09561286562370652,-0.3367528643762951,0.14749681331554704,1.701286077551694,-1.848782890867241
2.34,0.892161512713351,-1.0478472072866511,-1.0130737756133505,-1.0996056832915657,-1.0996056832915713,0.6334019982915717,-0.3685457232309505,0.3042859025387089,0.06425982069224158,-1.2269989344730259,-0.7408238744730261,-0.02782440372697485,-0.07707560339906827,-0.07707560339906272,-0.35529012660093506,0.14929173926070255,1.7093778148000163,-1.8586695540607188
2.35,0.8811622428894007,-1.0588464771106014,-1.0067365426394002,-1.1000381401481685,-1.100038140148174,0.6338344551481745,-0.3704488601442427,0.3482173095158534,0.022231550628389357,-1.2276767570293134,-0.7415016970293137,-0.03147023847068724,-0.058445703818921224,-0.058445703818921224,-0.3739200261810743,0.15112999993410112,1.7161803620330227,-1.8673103619671236
2.36,0.8701607499103876,-1.0698479700896146,-1.000397086510387,-1.1000473160339752,-1.1000473160339808,0.6338436310339757,-0.3724255212419826,0.39282189470921575,-0.020396373467233192,-1.2281678485494043,-0.7419927885494045,-0.035302804250596335,-0.03973592450324803,-0.03973592450324803,-0.3926298054967487,0.15301264921322957,1.7216328519545536,-1.8746455011677832
2.37,0.8591612965687212,-1.080847423431281,-0.9940596700187206,-1.0996274681473739,-1.0996274681473794,0.6334237831473744,-0.3744787681512174,0.4380519720044129,-0.06357320385319554,-1.2284714755193784,-0.7422964155193786,-0.03932283458062221,-0.020959618036542338,-0.020959618036542338,-0.4114061119634544,0.15494073369171435,1.7256750584816667,-1.880615792173381
2.38,0.8481682005474401,-1.0918405194525622,-0.9877286108474396,-1.0987733866853588,-1.0987733866853588,0.6325697016853593,-0.3766118034292586,0.48385489197909337,-0.10724308854983478,-1.2285870409101352,-0.7424119809101354,-0.043530926489865424,-0.002130723793958289,-0.00213072379396384,-0.430235006206036,0.15691528806719213,1.7282477682757686,-1.8851630563429607
2.39,0.837185828835014,-1.1028228911649882,-0.9814082759850135,-1.09748044638181,-1.0974804463818044,0.6312767613818104,-0.37882797608160523,0.530172948241597,-0.15134497215999174,-1.2285140899952576,-0.7423390299952579,-0.04792753470474293,0.01673624402911411,0.01673624402910856,-0.44910197402911295,0.15893732998881233,1.7292931782835927,-1.888230508272405
2.4,0.8262185916198039,-1.1137901283801983,-0.9751030756198034,-1.0957446588821917,-1.0957446588821917,0.6295409738821867,-0.3811307871376971,0.5769433149018424,-0.1958125277641452,-1.2282523160295529,-0.7420772560295532,-0.05251296597044768,0.035626212431161264,0.03562621243115571,-0.46799194243115905,0.16100785432085257,1.7287553178159547,-1.8897631721368071
2.41,0.8152709356573702,-1.124737784342632,-0.9688174565073697,-1.093562725624242,-1.093562725624242,0.6273590406242369,-0.3835238952603115,0.62409801908598,-0.2405741238256684,-1.2278015657466343,-0.7416265057466348,-0.05728737355336611,0.05452356989158469,0.05452356989158469,-0.48688929989158386,0.16312782677695786,1.7265804931712443,-1.889708319948202
2.42,0.8043473371073191,-1.1356613828926831,-0.9625558948073186,-1.0909320908550568,-1.0909320908550568,0.6247284058550573,-0.38601112236053836,0.6715639523709025,-0.28555283001036413,-1.2271618446317212,-0.7409867846317215,-0.06225075196827936,0.07341219113699005,0.07341219113699005,-0.5057779211369903,0.165298176877671,1.7227177522554704,-1.8880159291331413
2.43,0.793452293840269,-1.1465564261597332,-0.9563228883902686,-1.0878509943764159,-1.0878509943764159,0.6216473093764163,-0.38859645918602453,0.7192629249043065,-0.33066646571828207,-1.2263333219238945,-0.740158261923895,-0.06740293197610592,0.09227546656391805,0.0922754665639125,-0.5246411965639121,0.16751979018223903,1.7171193660690094,-1.8846391562512483
2.44,0.7825903172197908,-1.1574184027802115,-0.9501229486197903,-1.0843185235731412,-1.0843185235731467,0.6181148385731416,-0.39128407084553907,0.7671117657823187,-0.3758276949367796,-1.2253163353004428,-0.7391412753004433,-0.0727435758995576,0.11109633646054773,0.11109633646054773,-0.5434620664605455,0.16979349974421493,1.7097413233311225,-1.8795348230753373
2.45,0.7717659233688062,-1.1682427966311961,-0.9439605916188057,-1.0803346642447365,-1.080334664244742,0.6141309792447369,-0.39407830222787243,0.8150224729723985,-0.42094417074452606,-1.2241113951946836,-0.737936335194684,-0.07827217330531683,0.12985733012915723,0.12985733012915723,-0.5622230601291599,0.17212007673916901,1.7005438339082366,-1.8726639106474054
2.46,0.760983623934896,-1.1790250960651063,-0.9378403290348956,-1.0759003497289144,-1.0759003497289088,0.6096966647289148,-0.3969836832676267,0.8629024156883494,-0.4659187324207227,-1.2227191886978597,-0.7365441286978601,-0.0839880371021408,0.14854060996402074,0.1485406099640263,-0.5809063399640262,0.1745002202119465,1.6894918361139972,-1.8639920563259436
2.47,0.7502479163742279,-1.1897608036257743,-0.9317666583242274,-1.0710175077786155,-1.0710175077786155,0.604813822778616,-0.40000493400457077,0.9106545916426498,-0.5106496576380791,-1.2211405829954032,-0.7349655229954035,-0.08989030010459735,0.16712802048697295,0.16712802048697295,-0.5994937504869735,0.17693454589041557,1.676555502373131,-1.8534900482635464
2.48,0.7395632737793237,-1.2004454462206786,-0.9257440525793232,-1.0656891046322226,-1.065689104632228,0.599485419632223,-0.4031469693769224,0.9581779410171996,-0.5550309716402773,-1.2193766282881202,-0.7332015682881207,-0.09597791211188027,0.18560114228437508,0.18560114228436952,-0.6179668722843735,0.1794235740126174,1.6617107372038082,-1.8411343112164256
2.49,0.7289341342815835,-1.2110745857184189,-0.919776949931583,-1.0599191857008972,-1.0599191857008972,0.5937155007008976,-0.4064149036821749,1.0053677183076974,-0.5989528146255225,-1.2174285601497157,-0.7312535001497161,-0.10224963755028482,0.20394135072598907,0.20394135072598907,-0.6363070807259896,0.18196771611473142,1.6449396609920792,-1.8269073771068105
2.5,0.7183648900653058,-1.2216438299346966,-0.9138697425653053,-1.0537129122888622,-1.0537129122888622,0.5875092272888627,-0.4098140546319158,1.0521159224132246,-0.6423018677813088,-1.2152978012736004,-0.7291227412736009,-0.10870405372640006,0.22212987927829886,0.2221298792782933,-0.6544956092782939,0.18456726072838497,1.626231072625678,-1.8107983333540627
2.5100000000000002,0.7078598760358062,-1.232148843964196,-0.9080267653858057,-1.0470765937622084,-1.0470765937622084,0.5808729087622089,-0.4133499469195008,1.0983117844684755,-0.6849618375489748,-1.2129859625641497,-0.7268109025641503,-0.1153395497358507,0.24014788715346347,0.24014788715346347,-0.6725136171534619,0.18722235793765726,1.6055808837419219,-1.7928032416795792
2.52,0.6974233581900616,-1.2425853618099407,-0.9022522843900611,-1.0400177145907075,-1.040017714590713,0.5738140295907079,-0.41702831521147116,1.1438423119623975,-0.7268139967509264,-1.2104948435305312,-0.7243197835305316,-0.1221543260694693,0.25797653096132356,0.25797653096132356,-0.6903422609613241,0.18993300274874406,1.5829925171439976,-1.7729255198927416
2.5300000000000002,0.6870595217439921,-1.2529491982560104,-0.8965504847939916,-1.0325449557059385,-1.0325449557059385,0.566341270705939,-0.4208551064652635,1.188592886668443,-0.7677377802031795,-1.2078264319449232,-0.7216513719449238,-0.12914639495507718,0.2755970399562768,0.2755970399562713,-0.7079627699562774,0.19269901722875674,1.5584772618691078,-1.7511762790978644
2.54,0.6767724590759429,-1.2632362609240595,-0.8909254589759423,-1.0246682096480275,-1.0246682096480164,0.558464524648028,-0.4248364814670982,1.2324479128466328,-0.8076114313795346,-1.2049829027314056,-0.7188078427314062,-0.13631358146859485,0.2929907943959642,0.29299079439596976,-0.7253565243959716,0.195520031374634,1.5320545774664602,-1.7275746088410942
2.5500000000000003,0.6665661575510315,-1.2734425624489707,-0.885381194301031,-1.0163985890130622,-1.0163985890130567,0.5501949040130627,-0.4289788154750026,1.2752915110880043,-0.8463126956130017,-1.201966616057004,-0.7157915560570044,-0.14365352544299662,0.31013940645494564,0.3101394064549512,-0.7425051364549503,0.1983954626787416,1.5037523402758297,-1.7021478029545714
2.56,0.6564444872956816,-1.2835642327043206,-0.8799215608956811,-1.0077484277637938,-1.0077484277637994,0.5415447427637943,-0.4332886978427922,1.317008252082995,-0.8837195542402029,-1.1987801146023067,-0.7126050546023072,-0.15116368419769385,0.3270248030660339,0.3270248030660394,-0.7593905330660372,0.20132449436454486,1.4736070248982558,-1.6749315192628005
2.57,0.6464111889957557,-1.2935975310042467,-0.8745502994457551,-0.9987312750273813,-0.9987312750273869,0.5325275900273818,-0.4377729304915692,1.3574839235344618,-0.9197109930428927,-1.1954261199956833,-0.7092510599956836,-0.15884133610431736,0.34362930999684016,0.3436293099968457,-0.7759950399968435,0.20430605227384907,1.441663814624667,-1.6459698668985159
2.58,0.636469861795134,-1.3035388582048684,-0.8692710090951334,-0.9893618810754345,-0.9893618810754345,0.523158196075435,-0.4424385250860219,1.3966063224330676,-0.9541677973470457,-1.19190752840237,-0.7057324684023702,-0.16668358499763072,0.35993573640999976,0.3599357364100053,-0.7923014664100031,0.20733878039663972,1.4079766353367198,-1.6153154157333593
2.59,0.626623951374247,-1.3133847686257554,-0.8640871355242464,-0.9796561752625277,-0.9796561752625221,0.5134524902625226,-0.44729269876361166,1.434266063998265,-0.9869733652346533,-1.1882274052674833,-0.7020523452674835,-0.17468736543251742,0.3759274591054518,0.3759274591054629,-0.8082931891054579,0.2104210150456074,1.3726081083121364,-1.5830291233577438
2.6,0.6168767382898834,-1.3231319817101188,-0.859001959289883,-0.9696312357886705,-0.9696312357886594,0.5034275507886654,-0.4523428682557646,1.4703573977926243,-1.0180145295368597,-1.1843889792202609,-0.698213919220261,-0.18284944877973988,0.39158850560291336,0.3915885056029189,-0.823954235602918,0.21355075769011592,1.3356294184440474,-1.5491801761341633
2.61,0.6072313266584736,-1.3327773933415286,-0.8540185845084731,-0.9593052512477884,-0.9593052512477884,0.4931015662477889,-0.45759664223159846,1.5047790208702816,-1.0471823786386831,-1.180395635155425,-0.6942205751554251,-0.19116645014457578,0.4069036351940003,0.4069036351940003,-0.8392693651940036,0.21672564647875994,1.2971200956040287,-1.5138457420827889
2.62,0.5976906332649277,-1.3423180867350746,-0.8491399279649272,-0.9486974740262832,-0.9486974740262832,0.4824937890262837,-0.4630618116866815,1.5374348773487725,-1.074373065662091,-1.1762509065163809,-0.690075846516381,-0.19963483608361995,0.42185841707799154,0.42185841707799154,-0.8542241470779949,0.21994292649583572,1.2571677082197144,-1.4771106347155503
2.63,0.5882573771779479,-1.3517513428220542,-0.8443687087279474,-0.9378281657213272,-0.9378281657213217,0.4716244807213277,-0.46874633819204414,1.5682349335210164,-1.0994885953289724,-1.1719584668138652,-0.6857834068138653,-0.20825093308613568,0.43643930469351444,0.4364393046935089,-0.8688050346935108,0.22319941881509575,1.2158674695726646,-1.4390668883877602
2.64,0.5789340699505011,-1.361074650049501,-0.8397074383505007,-0.9267185348558971,-0.9267185348558971,0.4605148498558975,-0.47465833981236855,1.5970959175693282,-1.1224375777569597,-1.1675221204225106,-0.6813470604225108,-0.21701093677749017,0.4506337053717169,0.4506337053717113,-0.8829994353717119,0.22649148843411554,1.1733217588183829,-1.3998132472524982
2.65,0.56972300648083,-1.3702857135191722,-0.8351584117308295,-0.9153906672740075,-0.9153906672740075,0.449186982274008,-0.48080607449720875,1.6239420131191349,-1.1431359386219262,-1.1629457927064308,-0.6767707327064311,-0.22591092179356992,0.46443004446520275,0.4644300444652083,-0.8967957744652074,0.22981501119451153,1.12963956025197,-1.3594545714464814
2.66,0.560626256605021,-1.3793824633949812,-0.8307236987050205,-0.9038674497032106,-0.9038674497032106,0.4376637647032111,-0.4871979207455208,1.648705496282744,-1.1615075755372233,-1.1582335195332065,-0.6720584595332066,-0.23494685226679432,0.47781782315077237,0.47781782315078347,-0.9101835531507798,0.23316533981711454,1.08493582585093,-1.3181011656680446
2.67,0.5516456574867658,-1.3883630625132364,-0.8264051364367653,-0.89217248706977,-0.8921724870697756,0.4259688020697705,-0.4938423553419959,1.6713273064922192,-1.1774849511502232,-1.1533894362434154,-0.6672143762434154,-0.24411459285658552,0.49078766916305083,0.49078766916306193,-0.9231533991630583,0.2365372692070099,1.039330767580846,-1.275868036787856
2.68,0.5427828068636256,-1.3972259131363767,-0.8222043226636251,-0.8803300142423531,-0.8803300142423587,0.4141263292423536,-0.5007479279640057,1.691757542296661,-1.1910096143326554,-1.1484177661499455,-0.6622427061499454,-0.2534099202500555,0.5033313797895955,0.5033313797896011,-0.9356971097896002,0.23992500121104304,0.9929490873096823,-1.2328740885207254
2.69,0.5340390572019187,-1.4059696627980836,-0.8181226098519182,-0.868364802961058,-0.8683648029610636,0.40216111796105847,-0.5079232324607258,1.709955874386917,-1.2020326419261913,-1.1433228086476235,-0.6571477486476234,-0.2628285350523775,0.5154419565444157,0.5154419565444213,-0.9478076865444218,0.24332210903987095,0.9459191534034869,-1.1892412624433577
2.7,0.5254155108044044,-1.414593209195598,-0.8141611003044039,-0.8563020647775532,-0.8563020647775588,0.3900983797775537,-0.5153768746115373,1.7258918693866354,-1.2105149947750982,-1.1381089270190572,-0.651933867019057,-0.2723660739809439,0.527113631035292,0.5271136310353031,-0.9594793610353008,0.24672150159777453,0.8983721341345217,-1.1450936357322963
2.71,0.5169130159063676,-1.4230957040936347,-0.8103206422563671,-0.8441673508876646,-0.844167350887659,0.37796366588766506,-0.523117436179498,1.7395452193829337,-1.2164277832034356,-1.1327805360269176,-0.6466054760269173,-0.28201812227308354,0.5383418816483965,0.538341881648402,-0.970707611648397,0.25011538799605876,0.8504410988911363,-1.100556486887195
