Time,StepCount,y_hat[1],y_hat[2],y_hat[3]
2094,52350,19.9978,19.9077,0.0134411
2095,52375,19.9963,19.911,0.0130545
2096,52400,19.9981,19.9144,0.0126782
2097,52425,20.0032,19.9182,0.012308
2098,52450,20.0062,19.9218,0.0119475
2099,52475,20.003,19.9255,0.0115958
2100,52500,19.9937,19.9294,0.011253
2101,52525,19.9849,19.9332,0.0109214
2102,52550,19.9802,19.9373,0.0106036
2103,52575,19.9789,19.9413,0.010299
2104,52600,19.9814,19.9453,0.010004
2105,52625,19.9849,19.9495,0.00971128
2106,52650,19.9881,19.9536,0.00942609
2107,52675,19.9932,19.9575,0.00915089
2108,52700,19.9982,19.9617,0.00888362
2109,52725,20.0004,19.9658,0.00862292
2110,52750,20.0034,19.9698,0.00837015
2111,52775,20.0114,19.9738,0.00812761
2112,52800,20.025,19.9777,0.00789583
2113,52825,20.0414,19.9817,0.00767048
2114,52850,20.0596,19.9856,0.00745036
2115,52875,20.0799,19.9896,0.00723488
2116,52900,20.0982,19.9935,0.00702168
2117,52925,20.1112,19.9972,0.00681029
2118,52950,20.1234,20.0008,0.00660634
2119,52975,20.1394,20.0046,0.0064132
2120,53000,20.1628,20.0082,0.00622833
2121,53025,20.1914,20.0117,0.00604659
2122,53050,20.2206,20.0151,0.00586772
2123,53075,20.2508,20.0184,0.00569216
2124,53100,20.2813,20.0216,0.00551751
2125,53125,20.313,20.0246,0.00534411
2126,53150,20.3495,20.0273,0.0051767
2127,53175,20.3875,20.0302,0.00501591
2128,53200,20.427,20.0328,0.00486053
2129,53225,20.4706,20.0353,0.00470802
2130,53250,20.5182,20.0378,0.00455958
2131,53275,20.5693,20.04,0.0044157
2132,53300,20.6228,20.0423,0.00427196
2133,53325,20.6753,20.0444,0.00412788
2134,53350,20.7253,20.0463,0.00398432
2135,53375,20.7735,20.0481,0.00384491
2136,53400,20.8226,20.0498,0.00371256
2137,53425,20.8773,20.0516,0.00358296
2138,53450,20.9378,20.0533,0.00345429
2139,53475,21,20.0548,0.0033286
2140,53500,21.0583,20.0563,0.00320146
2141,53525,21.1124,20.0576,0.00307173
2142,53550,21.168,20.0587,0.0029423
2143,53575,21.2261,20.06,0.00281663
2144,53600,21.2894,20.0609,0.00269598
2145,53625,21.3573,20.0618,0.00257616
2146,53650,21.4268,20.0627,0.00245472
2147,53675,21.4987,20.0634,0.00233581
2148,53700,21.5726,20.064,0.00221736
2149,53725,21.6447,20.0646,0.00209862
2150,53750,21.7144,20.065,0.00197956
2151,53775,21.7849,20.0654,0.00186014
2152,53800,21.858,20.0655,0.00174189
2153,53825,21.9325,20.0656,0.00162637
2154,53850,22.0075,20.0657,0.00151364
2155,53875,22.0857,20.0656,0.00140167
2156,53900,22.1665,20.0657,0.00128728
2157,53925,22.2434,20.0655,0.00117115
2158,53950,22.3142,20.0652,0.0010525
2159,53975,22.3803,20.0649,0.000932697
2160,54000,22.4481,20.0644,0.000815345
2161,54025,22.5213,20.0639,0.000700343
2162,54050,22.5976,20.0634,0.000586817
2163,54075,22.6765,20.0626,0.000475248
2164,54100,22.7559,20.062,0.000359935
2165,54125,22.8334,20.0612,0.000242227
2166,54150,22.9126,20.0601,0.000124833
2167,54175,22.9921,20.0591,8.57817e-06
2168,54200,23.0691,20.058,-0.000107524
2169,54225,23.1461,20.0567,-0.000223308
2170,54250,23.2254,20.0555,-0.000337631
2171,54275,23.3086,20.0541,-0.000448318
2172,54300,23.3952,20.0526,-0.000558844
2173,54325,23.4823,20.0511,-0.000668629
2174,54350,23.5673,20.0495,-0.000777178
2175,54375,23.6473,20.048,-0.000888881
2176,54400,23.7218,20.0461,-0.00100472
2177,54425,23.7961,20.0443,-0.00111875
2178,54450,23.8745,20.0426,-0.00122908
2179,54475,23.9586,20.0407,-0.0013355
2180,54500,24.0431,20.0389,-0.00144172
2181,54525,24.1241,20.037,-0.00154731
2182,54550,24.2036,20.035,-0.00165188
2183,54575,24.2811,20.0332,-0.00175982
2184,54600,24.3606,20.0311,-0.0018705
2185,54625,24.4439,20.0291,-0.00197851
2186,54650,24.5277,20.0273,-0.00208377
2187,54675,24.6139,20.0253,-0.00218632
2188,54700,24.703,20.0233,-0.00228904
2189,54725,24.7927,20.0214,-0.00238872
2190,54750,24.8809,20.0193,-0.00248408
2191,54775,24.9683,20.0175,-0.00257901
2192,54800,25.0561,20.0155,-0.00267623
2193,54825,25.1429,20.0136,-0.00277528
2194,54850,25.227,20.0117,-0.00287296
2195,54875,25.3129,20.0097,-0.00296646
2196,54900,25.4034,20.008,-0.0030589
2197,54925,25.4961,20.0062,-0.00314639
2198,54950,25.5863,20.0043,-0.00322864
2199,54975,25.6691,20.0027,-0.00331366
2200,55000,25.748,20.0009,-0.00340345
2201,55025,25.828,19.9992,-0.00349305
2202,55050,25.9104,19.9978,-0.00358054
2203,55075,25.9978,19.9961,-0.00366355
2204,55100,26.0876,19.9948,-0.00374542
2205,55125,26.1775,19.9935,-0.00382497
2206,55150,26.2688,19.9921,-0.00390092
2207,55175,26.3609,19.991,-0.00397612
2208,55200,26.4504,19.9899,-0.00405083
2209,55225,26.537,19.9887,-0.00412574
2210,55250,26.6229,19.9877,-0.00420056
2211,55275,26.7116,19.9866,-0.00427411
2212,55300,26.8042,19.9857,-0.00434639
2213,55325,26.8989,19.9848,-0.00441408
2214,55350,26.9952,19.9839,-0.00447515
2215,55375,27.0899,19.9831,-0.0045331
2216,55400,27.1783,19.9822,-0.00459312
2217,55425,27.2605,19.9813,-0.00465835
2218,55450,27.3409,19.9806,-0.00472489
2219,55475,27.4262,19.9797,-0.00478735
2220,55500,27.515,19.9791,-0.00484774
2221,55525,27.6047,19.9783,-0.00490212
2222,55550,27.6946,19.9776,-0.00495021
2223,55575,27.7819,19.9772,-0.0049986
2224,55600,27.8686,19.9766,-0.00504975
2225,55625,27.9576,19.9761,-0.0051009
2226,55650,28.046,19.9759,-0.00515012
2227,55675,28.1348,19.9755,-0.00519748
2228,55700,28.2259,19.9752,-0.00524453
2229,55725,28.319,19.975,-0.00528876
2230,55750,28.4131,19.9747,-0.00532701
2231,55775,28.5081,19.9746,-0.00536089
2232,55800,28.6045,19.9746,-0.00538955
2233,55825,28.6997,19.9746,-0.00541761
2234,55850,28.7887,19.9747,-0.00545147
2235,55875,28.8753,19.9745,-0.00548841
2236,55900,28.9641,19.9746,-0.00552364
2237,55925,29.0578,19.9747,-0.0055529
2238,55950,29.155,19.9747,-0.00557502
2239,55975,29.2483,19.9749,-0.00559419
2240,56000,29.3371,19.9749,-0.00561046
2241,56025,29.4229,19.9751,-0.00562817
2242,56050,29.5073,19.9754,-0.00565168
2243,56075,29.5961,19.9756,-0.00567552
2244,56100,29.6877,19.9761,-0.00569621
2245,56125,29.7807,19.9765,-0.00571233
2246,56150,29.8766,19.977,-0.00572577
2247,56175,29.975,19.9776,-0.0057384
2248,56200,30.073,19.9782,-0.00574633
2249,56225,30.1682,19.9788,-0.00575124
2250,56250,30.2604,19.9796,-0.00575725
2251,56275,30.3532,19.9802,-0.00576612
2252,56300,30.4477,19.9811,-0.00577735
2253,56325,30.5439,19.9819,-0.00578634
2254,56350,30.643,19.9826,-0.00579171
2255,56375,30.7447,19.9836,-0.00579378
2256,56400,30.8459,19.9843,-0.00578818
2257,56425,30.9402,19.9852,-0.00578267
2258,56450,31.0278,19.986,-0.00578516
2259,56475,31.1154,19.9866,-0.005791
2260,56500,31.2042,19.9876,-0.00579611
2261,56525,31.2967,19.9884,-0.0057979
2262,56550,31.3923,19.9891,-0.00579632
2263,56575,31.4876,19.9901,-0.00579369
2264,56600,31.5829,19.9909,-0.00578818
2265,56625,31.6795,19.9918,-0.00578285
2266,56650,31.7756,19.9928,-0.00577896
2267,56675,31.8703,19.9937,-0.00577637
2268,56700,31.9645,19.9946,-0.0057749
2269,56725,32.0599,19.9956,-0.00577315
2270,56750,32.1568,19.9964,-0.00577073
2271,56775,32.2557,19.9974,-0.00576672
2272,56800,32.3588,19.9982,-0.0057568
2273,56825,32.4642,19.9993,-0.00574313
2274,56850,32.5642,20.0003,-0.00573167
2275,56875,32.6576,20.001,-0.00572704
2276,56900,32.7471,20.0018,-0.00572718
2277,56925,32.8395,20.0026,-0.00572514
2278,56950,32.9372,20.0034,-0.00572137
2279,56975,33.036,20.0041,-0.00571528
2280,57000,33.1339,20.0046,-0.00570266
2281,57025,33.2285,20.0054,-0.00568963
2282,57050,33.3194,20.006,-0.00568213
2283,57075,33.4118,20.0064,-0.00567906
2284,57100,33.5059,20.0072,-0.00567558
2285,57125,33.6003,20.0078,-0.00567053
2286,57150,33.6969,20.0083,-0.0056656
2287,57175,33.7972,20.009,-0.00566158
2288,57200,33.8997,20.0095,-0.00565402
2289,57225,34.0016,20.0101,-0.00564388
2290,57250,34.1011,20.0106,-0.00563156
2291,57275,34.2004,20.0111,-0.00561887
2292,57300,34.2984,20.0117,-0.00561143
2293,57325,34.3956,20.0121,-0.0056091
2294,57350,34.4929,20.0125,-0.00560734
2295,57375,34.5934,20.013,-0.0056036
2296,57400,34.699,20.0133,-0.0055939
2297,57425,34.8023,20.0137,-0.00558263
2298,57450,34.8997,20.0139,-0.00557176
2299,57475,34.9932,20.0141,-0.00556293
2300,57500,35.0831,20.0144,-0.00555981
2301,57525,35.1748,20.0144,-0.00555995
2302,57550,35.2704,20.0146,-0.00555915
2303,57575,35.3672,20.0148,-0.00555619
2304,57600,35.4658,20.0148,-0.00555074
2305,57625,35.5663,20.015,-0.00554657
2306,57650,35.667,20.0151,-0.0055417
2307,57675,35.7659,20.0151,-0.00553579
2308,57700,35.8613,20.0153,-0.00553191
2309,57725,35.9542,20.0153,-0.00553111
2310,57750,36.0452,20.0154,-0.00553283
2311,57775,36.1351,20.0154,-0.00553479
2312,57800,36.2283,20.0153,-0.00553399
2313,57825,36.325,20.0155,-0.00553307
2314,57850,36.4202,20.0155,-0.00552752
2315,57875,36.5085,20.0154,-0.00552049
2316,57900,36.5865,20.0154,-0.00552158
2317,57925,36.6602,20.015,-0.00552903
2318,57950,36.7336,20.0149,-0.00553625
2319,57975,36.8081,20.0148,-0.00554173
2320,58000,36.8838,20.0144,-0.00554378
2321,58025,36.957,20.0142,-0.0055461
2322,58050,37.0258,20.014,-0.00554715
2323,58075,37.0925,20.0136,-0.00554892
2324,58100,37.1581,20.0134,-0.0055537
2325,58125,37.221,20.0131,-0.00556058
2326,58150,37.2814,20.0128,-0.0055687
2327,58175,37.3419,20.0126,-0.00557726
2328,58200,37.4035,20.0123,-0.00558514
2329,58225,37.4643,20.0121,-0.00559273
2330,58250,37.5229,20.0117,-0.00559656
2331,58275,37.5814,20.0113,-0.00559589
2332,58300,37.6378,20.0112,-0.00559631
2333,58325,37.6895,20.0108,-0.00560309
2334,58350,37.7343,20.0104,-0.00561582
2335,58375,37.7764,20.0101,-0.00562857
2336,58400,37.8225,20.0096,-0.00563822
2337,58425,37.8698,20.0093,-0.00564742
2338,58450,37.9145,20.0087,-0.00565133
2339,58475,37.955,20.0082,-0.00565148
2340,58500,37.9886,20.0079,-0.00565552
2341,58525,38.0181,20.0073,-0.00566701
2342,58550,38.0485,20.0067,-0.00568035
2343,58575,38.0786,20.0064,-0.00569158
2344,58600,38.1089,20.0058,-0.00570065
2345,58625,38.1415,20.0054,-0.00571081
2346,58650,38.1761,20.005,-0.00572005
2347,58675,38.2114,20.0045,-0.00572566
2348,58700,38.2443,20.0042,-0.00572987
2349,58725,38.2743,20.0038,-0.00573351
2350,58750,38.3017,20.0034,-0.00573907
2351,58775,38.3261,20.0031,-0.00574921
2352,58800,38.3517,20.0026,-0.00576076
2353,58825,38.3812,20.0023,-0.00577244
2354,58850,38.4145,20.002,-0.00578032
2355,58875,38.4491,20.0016,-0.00578165
2356,58900,38.4784,20.0013,-0.0057828
2357,58925,38.5006,20.0008,-0.00578741
2358,58950,38.5191,20.0003,-0.00579571
2359,58975,38.5359,20,-0.00580741
2360,59000,38.5558,19.9995,-0.00581919
2361,59025,38.5781,19.9991,-0.00582973
2362,59050,38.6003,19.9987,-0.00583723
2363,59075,38.6226,19.9983,-0.00584185
2364,59100,38.646,19.998,-0.0058473
2365,59125,38.6695,19.9977,-0.0058532
2366,59150,38.6915,19.9974,-0.00585947
2367,59175,38.712,19.9972,-0.00586772
2368,59200,38.7331,19.9969,-0.00587741
2369,59225,38.7554,19.9967,-0.00588838
2370,59250,38.7775,19.9965,-0.0058985
2371,59275,38.8018,19.9962,-0.00590407
2372,59300,38.8302,19.9961,-0.0059074
2373,59325,38.8597,19.996,-0.00590736
2374,59350,38.8837,19.9958,-0.0059086
2375,59375,38.8989,19.9958,-0.00591818
2376,59400,38.9133,19.9954,-0.0059314
2377,59425,38.9306,19.9953,-0.0059431
2378,59450,38.9505,19.9952,-0.00595255
2379,59475,38.9717,19.9949,-0.00595618
2380,59500,38.9906,19.9947,-0.005958
2381,59525,39.0046,19.9946,-0.00596002
2382,59550,39.0165,19.9943,-0.00596479
2383,59575,39.0292,19.9942,-0.00597209
2384,59600,39.0412,19.9941,-0.00597987
2385,59625,39.0537,19.9939,-0.00598739
2386,59650,39.0684,19.9939,-0.00599514
2387,59675,39.0865,19.9939,-0.00600086
2388,59700,39.1062,19.9939,-0.00600432
2389,59725,39.1245,19.9939,-0.00600433
2390,59750,39.1416,19.9938,-0.00599922
2391,59775,39.1562,19.994,-0.00599509
2392,59800,39.1685,19.994,-0.00599792
2393,59825,39.1806,19.994,-0.00600537
2394,59850,39.1934,19.9941,-0.00601223
2395,59875,39.2106,19.9941,-0.00601404
2396,59900,39.2306,19.9942,-0.00601292
2397,59925,39.2473,19.9942,-0.00600819
2398,59950,39.2592,19.9941,-0.0059999
2399,59975,39.2662,19.9942,-0.00599506
2400,60000,39.2699,19.9942,-0.00599818
2401,60025,39.2759,19.9941,-0.00600314
2402,60050,39.2838,19.9942,-0.00600559
2403,60075,39.2926,19.9941,-0.00600726
2404,60100,39.3035,19.9942,-0.0060279
2405,60125,39.317,19.9942,-0.00609323
2406,60150,39.331,19.9941,-0.00622483
2407,60175,39.3438,19.9941,-0.00643974
2408,60200,39.3547,19.9941,-0.00674513
2409,60225,39.3652,19.9939,-0.00713577
2410,60250,39.3745,19.9939,-0.00759988
2411,60275,39.3839,19.9937,-0.00811984
2412,60300,39.3979,19.9934,-0.00868133
2413,60325,39.4177,19.9934,-0.0092747
2414,60350,39.4396,19.993,-0.00988967
2415,60375,39.4554,19.9927,-0.010534
2416,60400,39.4631,19.9924,-0.0112223
2417,60425,39.4685,19.9917,-0.0119578
2418,60450,39.4742,19.9913,-0.0127404
2419,60475,39.4831,19.9907,-0.0135713
2420,60500,39.495,19.99,-0.0144481
2421,60525,39.5059,19.9894,-0.0153684
2422,60550,39.5143,19.9887,-0.0163282
2423,60575,39.5223,19.988,-0.0173301
2424,60600,39.5307,19.9875,-0.018376
2425,60625,39.5382,19.987,-0.0194632
2426,60650,39.5451,19.9864,-0.0205911
2427,60675,39.5535,19.986,-0.0217587
2428,60700,39.5652,19.9854,-0.022965
2429,60725,39.5781,19.9848,-0.0242104
2430,60750,39.5908,19.9838,-0.0254843
2431,60775,39.6047,19.9825,-0.0267802
2432,60800,39.6183,19.9814,-0.0281068
2433,60825,39.6296,19.9803,-0.0294769
2434,60850,39.6361,19.979,-0.0309031
2435,60875,39.6406,19.9774,-0.0323789
2436,60900,39.6499,19.9754,-0.0338876
2437,60925,39.6621,19.9733,-0.0354262
2438,60950,39.6738,19.9708,-0.0369838
2439,60975,39.6828,19.9679,-0.0385516
2440,61000,39.6863,19.9652,-0.0401472
2441,61025,39.6861,19.9622,-0.0417912
2442,61050,39.687,19.9592,-0.0434839
2443,61075,39.6887,19.9565,-0.0452151
2444,61100,39.6911,19.9534,-0.0469742
2445,61125,39.6965,19.9505,-0.0487626
2446,61150,39.705,19.9479,-0.0505808
2447,61175,39.7151,19.9451,-0.0524141
2448,61200,39.7243,19.9423,-0.0542609
2449,61225,39.7315,19.9392,-0.0561221
2450,61250,39.7368,19.9357,-0.0580107
2451,61275,39.7388,19.9324,-0.059952
2452,61300,39.7416,19.9287,-0.0619495
2453,61325,39.7483,19.9249,-0.0639881
2454,61350,39.7603,19.921,-0.0660403
2455,61375,39.7747,19.9161,-0.0680741
2456,61400,39.7849,19.9111,-0.070103
2457,61425,39.7884,19.9056,-0.0721547
2458,61450,39.7874,19.8995,-0.0742492
2459,61475,39.7839,19.8937,-0.0764042
2460,61500,39.783,19.8877,-0.0786122
2461,61525,39.7852,19.8811,-0.0808459
2462,61550,39.7877,19.8745,-0.0830778
2463,61575,39.7901,19.8677,-0.0852942
2464,61600,39.7935,19.8615,-0.0875176
2465,61625,39.7976,19.8564,-0.0897619
2466,61650,39.8006,19.8512,-0.0920248
2467,61675,39.802,19.8465,-0.0943188
2468,61700,39.8039,19.8423,-0.0966505
2469,61725,39.8072,19.838,-0.0990306
2470,61750,39.8107,19.8337,-0.101461
2471,61775,39.8159,19.828,-0.103886
2472,61800,39.8251,19.8223,-0.106267
2473,61825,39.8372,19.8179,-0.10861
2474,61850,39.8459,19.8139,-0.110947
2475,61875,39.8452,19.8094,-0.113359
2476,61900,39.8419,19.804,-0.115857
2477,61925,39.8414,19.798,-0.118398
2478,61950,39.8439,19.7921,-0.120972
2479,61975,39.8489,19.7855,-0.123531
2480,62000,39.8527,19.7781,-0.126024
2481,62025,39.8519,19.7712,-0.12848
2482,62050,39.8478,19.7645,-0.130959
2483,62075,39.8442,19.7587,-0.133495
2484,62100,39.8409,19.7542,-0.136079
2485,62125,39.8378,19.7495,-0.138691
2486,62150,39.837,19.7458,-0.141331
2487,62175,39.8398,19.7432,-0.143993
2488,62200,39.8454,19.7407,-0.146648
2489,62225,39.8508,19.7382,-0.14927
2490,62250,39.8556,19.7348,-0.151823
2491,62275,39.8578,19.7313,-0.154343
2492,62300,39.8569,19.7296,-0.156919
2493,62325,39.855,19.7285,-0.159608
2494,62350,39.8543,19.7271,-0.162391
2495,62375,39.8584,19.7244,-0.165181
2496,62400,39.8663,19.7206,-0.167907
2497,62425,39.8721,19.7165,-0.170565
2498,62450,39.8734,19.7114,-0.173157
2499,62475,39.8692,19.7062,-0.175746
2500,62500,39.8598,19.7016,-0.178425
2501,62525,39.8512,19.6965,-0.181208
2502,62550,39.8459,19.6918,-0.184041
2503,62575,39.8422,19.6872,-0.186855
2504,62600,39.84,19.6821,-0.189611
2505,62625,39.8402,19.6791,-0.19235
2506,62650,39.8422,19.6781,-0.195072
2507,62675,39.8436,19.6772,-0.197756
2508,62700,39.8437,19.6773,-0.200428
2509,62725,39.8424,19.678,-0.203126
2510,62750,39.8389,19.679,-0.205914
2511,62775,39.8348,19.6792,-0.208808
2512,62800,39.8352,19.6786,-0.211722
2513,62825,39.8426,19.6789,-0.21456
2514,62850,39.8546,19.6804,-0.217269
2515,62875,39.8615,19.6814,-0.219879
2516,62900,39.8588,19.6814,-0.222531
2517,62925,39.8518,19.6802,-0.225301
2518,62950,39.8431,19.6791,-0.228174
2519,62975,39.8374,19.6774,-0.231129
2520,63000,39.837,19.6743,-0.234093
2521,63025,39.8375,19.6707,-0.236966
2522,63050,39.8348,19.667,-0.239712
2523,63075,39.8296,19.6636,-0.242404
2524,63100,39.825,19.663,-0.245135
2525,63125,39.8212,19.6642,-0.247923
2526,63150,39.8166,19.6658,-0.25076
2527,63175,39.8126,19.6686,-0.253644
2528,63200,39.8122,19.6731,-0.256581
2529,63225,39.8143,19.6775,-0.259554
2530,63250,39.8181,19.6802,-0.262478
2531,63275,39.8233,19.6814,-0.265246
2532,63300,39.8286,19.684,-0.267871
2533,63325,39.8317,19.69,-0.270499
2534,63350,39.8288,19.6971,-0.273308
2535,63375,39.8222,19.7009,-0.276304
2536,63400,39.8206,19.7036,-0.279355
2537,63425,39.8245,19.7057,-0.282383
2538,63450,39.8288,19.705,-0.285317
2539,63475,39.8313,19.7036,-0.288098
2540,63500,39.8284,19.7026,-0.290772
2541,63525,39.8183,19.7008,-0.293511
2542,63550,39.8065,19.6991,-0.296405
2543,63575,39.7977,19.6995,-0.299404
2544,63600,39.792,19.7002,-0.302422
2545,63625,39.7886,19.7005,-0.305407
2546,63650,39.7886,19.703,-0.308374
2547,63675,39.7917,19.7073,-0.31131
2548,63700,39.7961,19.7125,-0.314151
2549,63725,39.8,19.7172,-0.316871
2550,63750,39.801,19.7227,-0.319554
2551,63775,39.7954,19.7281,-0.322371
2552,63800,39.7877,19.7332,-0.3254
2553,63825,39.7864,19.7396,-0.328534
2554,63850,39.7947,19.7455,-0.33162
2555,63875,39.8073,19.7502,-0.334572
2556,63900,39.8156,19.7542,-0.337344
2557,63925,39.8163,19.7556,-0.340005
2558,63950,39.8103,19.7563,-0.342733
2559,63975,39.7984,19.7574,-0.345655
2560,64000,39.786,19.7564,-0.348761
2561,64025,39.7802,19.7549,-0.351948
2562,64050,39.7794,19.7532,-0.355097
2563,64075,39.7778,19.7501,-0.358077
2564,64100,39.7743,19.7481,-0.360913
2565,64125,39.7719,19.7494,-0.363726
2566,64150,39.7714,19.7533,-0.36656
2567,64175,39.77,19.7578,-0.369423
2568,64200,39.7673,19.7639,-0.372353
2569,64225,39.764,19.7717,-0.375406
2570,64250,39.7621,19.7777,-0.378576
2571,64275,39.7641,19.7803,-0.381752
2572,64300,39.7726,19.7832,-0.384772
2573,64325,39.7854,19.7887,-0.387523
2574,64350,39.7956,19.7979,-0.390134
2575,64375,39.7943,19.8049,-0.392908
2576,64400,39.7847,19.8076,-0.395952
2577,64425,39.7769,19.8114,-0.399144
2578,64450,39.7747,19.813,-0.402389
2579,64475,39.7775,19.8103,-0.405607
2580,64500,39.7821,19.8076,-0.4087
2581,64525,39.7817,19.805,-0.411571
2582,64550,39.7734,19.8006,-0.414335
2583,64575,39.7616,19.7971,-0.417231
2584,64600,39.752,19.797,-0.420304
2585,64625,39.7458,19.7992,-0.423469
2586,64650,39.7421,19.8017,-0.426648
2587,64675,39.7412,19.8047,-0.429842
2588,64700,39.7452,19.8099,-0.433049
2589,64725,39.7526,19.8148,-0.436139
2590,64750,39.7614,19.8186,-0.438982
2591,64775,39.767,19.8226,-0.441634
2592,64800,39.7645,19.8277,-0.444404
2593,64825,39.756,19.8341,-0.44752
2594,64850,39.7511,19.8413,-0.450842
2595,64875,39.7552,19.8465,-0.454187
2596,64900,39.766,19.8492,-0.457493
2597,64925,39.776,19.8496,-0.460608
2598,64950,39.7794,19.8471,-0.463433
2599,64975,39.7761,19.8446,-0.466157
2600,65000,39.7637,19.8412,-0.469094
2601,65025,39.7446,19.8351,-0.472335
2602,65050,39.7296,19.8305,-0.475734
2603,65075,39.7242,19.827,-0.479173
2604,65100,39.7232,19.8226,-0.482532
2605,65125,39.7217,19.8188,-0.48571
2606,65150,39.7208,19.818,-0.488749
2607,65175,39.723,19.8202,-0.491699
2608,65200,39.7276,19.8243,-0.494565
2609,65225,39.7286,19.8303,-0.497478
2610,65250,39.7212,19.8364,-0.500627
2611,65275,39.7096,19.8389,-0.504008
2612,65300,39.7067,19.8396,-0.507457
2613,65325,39.719,19.8426,-0.510819
2614,65350,39.7393,19.8497,-0.513941
2615,65375,39.753,19.8559,-0.51674
2616,65400,39.7544,19.8578,-0.519454
2617,65425,39.7456,19.8578,-0.522435
2618,65450,39.7292,19.857,-0.525742
2619,65475,39.7151,19.8542,-0.529212
2620,65500,39.711,19.8489,-0.532737
2621,65525,39.7142,19.8422,-0.536261
2622,65550,39.7156,19.8352,-0.539582
2623,65575,39.7095,19.828,-0.542582
2624,65600,39.699,19.8216,-0.545498
2625,65625,39.6896,19.8184,-0.54858
2626,65650,39.6845,19.8208,-0.551815
2627,65675,39.6802,19.8259,-0.555153
2628,65700,39.6758,19.8305,-0.558579
2629,65725,39.6762,19.8339,-0.56205
2630,65750,39.6843,19.8366,-0.565463
2631,65775,39.697,19.8386,-0.568616
2632,65800,39.7089,19.8423,-0.571392
2633,65825,39.7153,19.8493,-0.574097
2634,65850,39.7115,19.8562,-0.577192
2635,65875,39.6999,19.8618,-0.580623
2636,65900,39.6924,19.8664,-0.584143
2637,65925,39.696,19.867,-0.5877
2638,65950,39.7056,19.8635,-0.59123
2639,65975,39.7124,19.859,-0.594516
2640,66000,39.7112,19.8539,-0.597447
2641,66025,39.6999,19.8467,-0.600328
2642,66050,39.6785,19.8376,-0.603536
2643,66075,39.654,19.8298,-0.607056
2644,66100,39.639,19.8268,-0.610701
2645,66125,39.6362,19.8263,-0.61439
2646,66150,39.6377,19.8252,-0.617994
2647,66175,39.6388,19.824,-0.621367
2648,66200,39.6444,19.8261,-0.624478
2649,66225,39.6561,19.8322,-0.627319
2650,66250,39.6642,19.84,-0.630105
2651,66275,39.6552,19.845,-0.633267
2652,66300,39.6338,19.8458,-0.636803
2653,66325,39.6234,19.8495,-0.640394
2654,66350,39.637,19.8581,-0.643978
2655,66375,39.6603,19.8652,-0.647512
2656,66400,39.6759,19.8678,-0.650717
2657,66425,39.6818,19.8683,-0.653493
2658,66450,39.6762,19.8662,-0.656287
2659,66475,39.6558,19.8602,-0.659546
2660,66500,39.6283,19.8537,-0.663147
