Time,StepCount,x_wp,x_ref,y_wp,y_ref,psi_wp,psi_ref
4986,124650,60,60,0,-0.878788,1.507,1.19993
4987,124675,60,60,0,-0.861385,1.507,1.19993
4988,124700,60,60,0,-0.844326,1.507,1.19994
4989,124725,60,60,0,-0.827606,1.507,1.19994
4990,124750,60,60,0,-0.811217,1.507,1.19994
4991,124775,60,60,0,-0.795152,1.507,1.19994
4992,124800,60,60,0,-0.779405,1.507,1.19994
4993,124825,60,60,0,-0.763971,1.507,1.19994
4994,124850,60,60,0,-0.748841,1.507,1.19994
4995,124875,60,60,0,-0.734012,1.507,1.19994
4996,124900,60,60,0,-0.719476,1.507,1.19995
4997,124925,60,60,0,-0.705228,1.507,1.19995
4998,124950,60,60,0,-0.691262,1.507,1.19995
4999,124975,60,60,0,-0.677573,1.507,1.19995
5000,125000,60,60,0,-0.664155,1.507,1.19995
5001,125025,60,60,0,-0.651002,0,1.19992
5002,125050,60,60,0,-0.63811,0,1.19983
5003,125075,60,60,0,-0.625474,0,1.19969
5004,125100,60,60,0,-0.613087,0,1.19949
5005,125125,60,60,0,-0.600946,0,1.19923
5006,125150,60,60,0,-0.589045,0,1.19892
5007,125175,60,60,0,-0.57738,0,1.19855
5008,125200,60,60,0,-0.565946,0,1.19814
5009,125225,60,60,0,-0.554739,0,1.19767
5010,125250,60,60,0,-0.543753,0,1.19715
5011,125275,60,60,0,-0.532985,0,1.19658
5012,125300,60,60,0,-0.52243,0,1.19597
5013,125325,60,60,0,-0.512084,0,1.19531
5014,125350,60,60,0,-0.501943,0,1.1946
5015,125375,60,60,0,-0.492003,0,1.19384
5016,125400,60,60,0,-0.48226,0,1.19304
5017,125425,60,60,0,-0.47271,0,1.1922
5018,125450,60,60,0,-0.463348,0,1.19132
5019,125475,60,60,0,-0.454173,0,1.19039
5020,125500,60,60,0,-0.445178,0,1.18942
5021,125525,60,60,0,-0.436362,0,1.18841
5022,125550,60,60,0,-0.427721,0,1.18737
5023,125575,60,60,0,-0.419251,0,1.18628
5024,125600,60,60,0,-0.410948,0,1.18516
5025,125625,60,60,0,-0.40281,0,1.18399
5026,125650,60,60,0,-0.394833,0,1.1828
5027,125675,60,60,0,-0.387014,0,1.18156
5028,125700,60,60,0,-0.37935,0,1.18029
5029,125725,60,60,0,-0.371838,0,1.17899
5030,125750,60,60,0,-0.364474,0,1.17766
5031,125775,60,60,0,-0.357256,0,1.17629
5032,125800,60,60,0,-0.350181,0,1.17488
5033,125825,60,60,0,-0.343247,0,1.17345
5034,125850,60,60,0,-0.336449,0,1.17199
5035,125875,60,60,0,-0.329786,0,1.17049
5036,125900,60,60,0,-0.323256,0,1.16897
5037,125925,60,60,0,-0.316854,0,1.16741
5038,125950,60,60,0,-0.310579,0,1.16583
5039,125975,60,60,0,-0.304429,0,1.16422
5040,126000,60,60,0,-0.2984,0,1.16258
5041,126025,60,60,0,-0.292491,0,1.16092
5042,126050,60,60,0,-0.286699,0,1.15923
5043,126075,60,60,0,-0.281021,0,1.15751
5044,126100,60,60,0,-0.275456,0,1.15577
5045,126125,60,60,0,-0.270001,0,1.154
5046,126150,60,60,0,-0.264654,0,1.15221
5047,126175,60,60,0,-0.259413,0,1.15039
5048,126200,60,60,0,-0.254276,0,1.14855
5049,126225,60,60,0,-0.24924,0,1.14669
5050,126250,60,60,0,-0.244304,0,1.14481
5051,126275,60,60,0,-0.239466,0,1.1429
5052,126300,60,60,0,-0.234724,0,1.14097
5053,126325,60,60,0,-0.230076,0,1.13902
5054,126350,60,60,0,-0.22552,0,1.13705
5055,126375,60,60,0,-0.221054,0,1.13506
5056,126400,60,60,0,-0.216676,0,1.13305
5057,126425,60,60,0,-0.212385,0,1.13102
5058,126450,60,60,0,-0.208179,0,1.12897
5059,126475,60,60,0,-0.204057,0,1.1269
5060,126500,60,60,0,-0.200016,0,1.12481
5061,126525,60,60,0,-0.196055,0,1.12271
5062,126550,60,60,0,-0.192172,0,1.12058
5063,126575,60,60,0,-0.188366,0,1.11844
5064,126600,60,60,0,-0.184636,0,1.11629
5065,126625,60,60,0,-0.18098,0,1.11411
5066,126650,60,60,0,-0.177396,0,1.11192
5067,126675,60,60,0,-0.173883,0,1.10972
5068,126700,60,60,0,-0.170439,0,1.10749
5069,126725,60,60,0,-0.167064,0,1.10526
5070,126750,60,60,0,-0.163756,0,1.103
5071,126775,60,60,0,-0.160513,0,1.10074
5072,126800,60,60,0,-0.157334,0,1.09845
5073,126825,60,60,0,-0.154218,0,1.09616
5074,126850,60,60,0,-0.151164,0,1.09385
5075,126875,60,60,0,-0.148171,0,1.09152
5076,126900,60,60,0,-0.145236,0,1.08919
5077,126925,60,60,0,-0.14236,0,1.08684
5078,126950,60,60,0,-0.139541,0,1.08447
5079,126975,60,60,0,-0.136778,0,1.0821
5080,127000,60,60,0,-0.134069,0,1.07971
5081,127025,60,60,0,-0.131414,0,1.07731
5082,127050,60,60,0,-0.128812,0,1.0749
5083,127075,60,60,0,-0.126261,0,1.07247
5084,127100,60,60,0,-0.12376,0,1.07004
5085,127125,60,60,0,-0.12131,0,1.06759
5086,127150,60,60,0,-0.118907,0,1.06514
5087,127175,60,60,0,-0.116552,0,1.06267
5088,127200,60,60,0,-0.114244,0,1.06019
5089,127225,60,60,0,-0.111982,0,1.0577
5090,127250,60,60,0,-0.109764,0,1.0552
5091,127275,60,60,0,-0.107591,0,1.05269
5092,127300,60,60,0,-0.10546,0,1.05017
5093,127325,60,60,0,-0.103371,0,1.04765
5094,127350,60,60,0,-0.101324,0,1.04511
5095,127375,60,60,0,-0.0993178,0,1.04256
5096,127400,60,60,0,-0.097351,0,1.04001
5097,127425,60,60,0,-0.0954231,0,1.03744
5098,127450,60,60,0,-0.0935335,0,1.03487
5099,127475,60,60,0,-0.0916812,0,1.03229
5100,127500,60,60,0,-0.0898656,0,1.0297
5101,127525,60,60,0,-0.088086,0,1.0271
5102,127550,60,60,0,-0.0863416,0,1.02449
5103,127575,60,60,0,-0.0846317,0,1.02188
5104,127600,60,60,0,-0.0829557,0,1.01926
5105,127625,60,60,0,-0.0813129,0,1.01663
5106,127650,60,60,0,-0.0797027,0,1.01399
5107,127675,60,60,0,-0.0781243,0,1.01135
5108,127700,60,60,0,-0.0765772,0,1.0087
5109,127725,60,60,0,-0.0750607,0,1.00604
5110,127750,60,60,0,-0.0735743,0,1.00338
5111,127775,60,60,0,-0.0721172,0,1.00071
5112,127800,60,60,0,-0.0706891,0,0.998029
5113,127825,60,60,0,-0.0692892,0,0.995346
5114,127850,60,60,0,-0.0679171,0,0.992656
5115,127875,60,60,0,-0.0665721,0,0.98996
5116,127900,60,60,0,-0.0652537,0,0.987257
5117,127925,60,60,0,-0.0639615,0,0.984549
5118,127950,60,60,0,-0.0626948,0,0.981836
5119,127975,60,60,0,-0.0614533,0,0.979116
5120,128000,60,60,0,-0.0602363,0,0.976391
5121,128025,60,60,0,-0.0590434,0,0.973661
5122,128050,60,60,0,-0.0578742,0,0.970925
5123,128075,60,60,0,-0.0567281,0,0.968184
5124,128100,60,60,0,-0.0556047,0,0.965437
5125,128125,60,60,0,-0.0545035,0,0.962686
5126,128150,60,60,0,-0.0534242,0,0.95993
5127,128175,60,60,0,-0.0523662,0,0.957169
5128,128200,60,60,0,-0.0513292,0,0.954403
5129,128225,60,60,0,-0.0503127,0,0.951633
5130,128250,60,60,0,-0.0493163,0,0.948858
5131,128275,60,60,0,-0.0483397,0,0.946079
5132,128300,60,60,0,-0.0473824,0,0.943295
5133,128325,60,60,0,-0.0464441,0,0.940507
5134,128350,60,60,0,-0.0455243,0,0.937715
5135,128375,60,60,0,-0.0446228,0,0.934919
5136,128400,60,60,0,-0.0437391,0,0.932118
5137,128425,60,60,0,-0.042873,0,0.929314
5138,128450,60,60,0,-0.0420239,0,0.926506
5139,128475,60,60,0,-0.0411917,0,0.923694
5140,128500,60,60,0,-0.040376,0,0.920878
5141,128525,60,60,0,-0.0395764,0,0.918059
5142,128550,60,60,0,-0.0387927,0,0.915236
5143,128575,60,60,0,-0.0380244,0,0.912409
5144,128600,60,60,0,-0.0372714,0,0.909579
5145,128625,60,60,0,-0.0365333,0,0.906746
5146,128650,60,60,0,-0.0358099,0,0.90391
5147,128675,60,60,0,-0.0351007,0,0.90107
5148,128700,60,60,0,-0.0344056,0,0.898227
5149,128725,60,60,0,-0.0337242,0,0.895381
5150,128750,60,60,0,-0.0330564,0,0.892532
5151,128775,60,60,0,-0.0324018,0,0.88968
5152,128800,60,60,0,-0.0317601,0,0.886825
5153,128825,60,60,0,-0.0311312,0,0.883967
5154,128850,60,60,0,-0.0305147,0,0.881106
5155,128875,60,60,0,-0.0299104,0,0.878242
5156,128900,60,60,0,-0.029318,0,0.875376
5157,128925,60,60,0,-0.0287374,0,0.872507
5158,128950,60,60,0,-0.0281684,0,0.869636
5159,128975,60,60,0,-0.0276105,0,0.866762
5160,129000,60,60,0,-0.0270637,0,0.863886
5161,129025,60,60,0,-0.0265278,0,0.861007
5162,129050,60,60,0,-0.0260025,0,0.858125
5163,129075,60,60,0,-0.0254875,0,0.855242
5164,129100,60,60,0,-0.0249828,0,0.852356
5165,129125,60,60,0,-0.024488,0,0.849467
5166,129150,60,60,0,-0.0240031,0,0.846577
5167,129175,60,60,0,-0.0235278,0,0.843684
5168,129200,60,60,0,-0.0230618,0,0.84079
5169,129225,60,60,0,-0.0226051,0,0.837893
5170,129250,60,60,0,-0.0221575,0,0.834994
5171,129275,60,60,0,-0.0217187,0,0.832093
5172,129300,60,60,0,-0.0212886,0,0.82919
5173,129325,60,60,0,-0.020867,0,0.826286
5174,129350,60,60,0,-0.0204538,0,0.823379
5175,129375,60,60,0,-0.0200487,0,0.82047
5176,129400,60,60,0,-0.0196517,0,0.81756
5177,129425,60,60,0,-0.0192625,0,0.814648
5178,129450,60,60,0,-0.0188811,0,0.811734
5179,129475,60,60,0,-0.0185071,0,0.808819
5180,129500,60,60,0,-0.0181406,0,0.805902
5181,129525,60,60,0,-0.0177814,0,0.802983
5182,129550,60,60,0,-0.0174293,0,0.800062
5183,129575,60,60,0,-0.0170841,0,0.79714
5184,129600,60,60,0,-0.0167458,0,0.794217
5185,129625,60,60,0,-0.0164142,0,0.791292
5186,129650,60,60,0,-0.0160891,0,0.788365
5187,129675,60,60,0,-0.0157705,0,0.785437
5188,129700,60,60,0,-0.0154582,0,0.782508
5189,129725,60,60,0,-0.0151521,0,0.779577
5190,129750,60,60,0,-0.014852,0,0.776645
5191,129775,60,60,0,-0.0145579,0,0.773711
5192,129800,60,60,0,-0.0142696,0,0.770776
5193,129825,60,60,0,-0.013987,0,0.76784
5194,129850,60,60,0,-0.01371,0,0.764903
5195,129875,60,60,0,-0.0134385,0,0.761964
5196,129900,60,60,0,-0.0131724,0,0.759024
5197,129925,60,60,0,-0.0129115,0,0.756083
5198,129950,60,60,0,-0.0126558,0,0.753141
5199,129975,60,60,0,-0.0124052,0,0.750197
5200,130000,60,60,0,-0.0121596,0,0.747253
5201,130025,60,60,0,-0.0119188,0,0.744307
5202,130050,60,60,0,-0.0116827,0,0.741361
5203,130075,60,60,0,-0.0114514,0,0.738413
5204,130100,60,60,0,-0.0112246,0,0.735464
5205,130125,60,60,0,-0.0110023,0,0.732514
5206,130150,60,60,0,-0.0107844,0,0.729564
5207,130175,60,60,0,-0.0105709,0,0.726612
5208,130200,60,60,0,-0.0103615,0,0.723659
5209,130225,60,60,0,-0.0101563,0,0.720705
5210,130250,60,60,0,-0.0099552,0,0.717751
5211,130275,60,60,0,-0.00975806,0,0.714795
5212,130300,60,60,0,-0.00956481,0,0.711839
5213,130325,60,60,0,-0.0093754,0,0.708882
5214,130350,60,60,0,-0.00918974,0,0.705924
5215,130375,60,60,0,-0.00900775,0,0.702965
5216,130400,60,60,0,-0.00882937,0,0.700005
5217,130425,60,60,0,-0.00865451,0,0.697045
5218,130450,60,60,0,-0.00848313,0,0.694083
5219,130475,60,60,0,-0.00831513,0,0.691121
5220,130500,60,60,0,-0.00815047,0,0.688159
5221,130525,60,60,0,-0.00798906,0,0.685195
5222,130550,60,60,0,-0.00783085,0,0.682231
5223,130575,60,60,0,-0.00767577,0,0.679266
5224,130600,60,60,0,-0.00752377,0,0.6763
5225,130625,60,60,0,-0.00737477,0,0.673334
5226,130650,60,60,0,-0.00722873,0,0.670367
5227,130675,60,60,0,-0.00708558,0,0.667399
5228,130700,60,60,0,-0.00694526,0,0.664431
5229,130725,60,60,0,-0.00680772,0,0.661462
5230,130750,60,60,0,-0.0066729,0,0.658492
5231,130775,60,60,0,-0.00654076,0,0.655522
5232,130800,60,60,0,-0.00641123,0,0.652552
5233,130825,60,60,0,-0.00628427,0,0.64958
5234,130850,60,60,0,-0.00615982,0,0.646608
5235,130875,60,60,0,-0.00603783,0,0.643636
5236,130900,60,60,0,-0.00591826,0,0.640663
5237,130925,60,60,0,-0.00580106,0,0.637689
5238,130950,60,60,0,-0.00568618,0,0.634715
5239,130975,60,60,0,-0.00557358,0,0.631741
5240,131000,60,60,0,-0.0054632,0,0.628766
5241,131025,60,60,0,-0.00535501,0,0.62579
5242,131050,60,60,0,-0.00524897,0,0.622814
5243,131075,60,60,0,-0.00514502,0,0.619838
5244,131100,60,60,0,-0.00504313,0,0.616861
5245,131125,60,60,0,-0.00494326,0,0.613883
5246,131150,60,60,0,-0.00484537,0,0.610905
5247,131175,60,60,0,-0.00474941,0,0.607927
5248,131200,60,60,0,-0.00465536,0,0.604948
5249,131225,60,60,0,-0.00456317,0,0.601969
5250,131250,60,60,0,-0.0044728,0,0.598989
5251,131275,60,60,0,-0.00438423,0,0.596009
5252,131300,60,60,0,-0.0042974,0,0.593029
5253,131325,60,60,0,-0.0042123,0,0.590048
5254,131350,60,60,0,-0.00412888,0,0.587067
5255,131375,60,60,0,-0.00404712,0,0.584086
5256,131400,60,60,0,-0.00396697,0,0.581104
5257,131425,60,60,0,-0.00388841,0,0.578122
5258,131450,60,60,0,-0.00381141,0,0.575139
5259,131475,60,60,0,-0.00373593,0,0.572156
5260,131500,60,60,0,-0.00366195,0,0.569173
5261,131525,60,60,0,-0.00358943,0,0.566189
5262,131550,60,60,0,-0.00351835,0,0.563205
5263,131575,60,60,0,-0.00344867,0,0.560221
5264,131600,60,60,0,-0.00338038,0,0.557236
5265,131625,60,60,0,-0.00331343,0,0.554251
5266,131650,60,60,0,-0.00324782,0,0.551266
5267,131675,60,60,0,-0.0031835,0,0.548281
5268,131700,60,60,0,-0.00312046,0,0.545295
5269,131725,60,60,0,-0.00305866,0,0.542309
5270,131750,60,60,0,-0.00299809,0,0.539323
5271,131775,60,60,0,-0.00293872,0,0.536336
5272,131800,60,60,0,-0.00288052,0,0.533349
5273,131825,60,60,0,-0.00282348,0,0.530362
5274,131850,60,60,0,-0.00276756,0,0.527375
5275,131875,60,60,0,-0.00271276,0,0.524387
5276,131900,60,60,0,-0.00265903,0,0.521399
5277,131925,60,60,0,-0.00260638,0,0.518411
5278,131950,60,60,0,-0.00255476,0,0.515423
5279,131975,60,60,0,-0.00250417,0,0.512434
5280,132000,60,60,0,-0.00245458,0,0.509445
5281,132025,60,60,0,-0.00240597,0,0.506456
5282,132050,60,60,0,-0.00235832,0,0.503467
5283,132075,60,60,0,-0.00231162,0,0.500478
5284,132100,60,60,0,-0.00226584,0,0.497488
5285,132125,60,60,0,-0.00222097,0,0.494498
5286,132150,60,60,0,-0.00217699,0,0.491508
5287,132175,60,60,0,-0.00213388,0,0.488518
5288,132200,60,60,0,-0.00209162,0,0.485527
5289,132225,60,60,0,-0.0020502,0,0.482537
5290,132250,60,60,0,-0.0020096,0,0.479546
5291,132275,60,60,0,-0.0019698,0,0.476555
5292,132300,60,60,0,-0.00193079,0,0.473564
5293,132325,60,60,0,-0.00189256,0,0.470572
5294,132350,60,60,0,-0.00185508,0,0.467581
5295,132375,60,60,0,-0.00181834,0,0.464589
5296,132400,60,60,0,-0.00178233,0,0.461597
5297,132425,60,60,0,-0.00174704,0,0.458605
5298,132450,60,60,0,-0.00171244,0,0.455613
5299,132475,60,60,0,-0.00167853,0,0.452621
5300,132500,60,60,0,-0.00164529,0,0.449628
5301,132525,60,60,0,-0.00161271,0,0.446636
5302,132550,60,60,0,-0.00158077,0,0.443643
5303,132575,60,60,0,-0.00154946,0,0.44065
5304,132600,60,60,0,-0.00151878,0,0.437657
5305,132625,60,60,0,-0.0014887,0,0.434664
5306,132650,60,60,0,-0.00145922,0,0.43167
5307,132675,60,60,0,-0.00143032,0,0.428677
5308,132700,60,60,0,-0.001402,0,0.425683
5309,132725,60,60,0,-0.00137423,0,0.42269
5310,132750,60,60,0,-0.00134702,0,0.419696
5311,132775,60,60,0,-0.00132035,0,0.416702
5312,132800,60,60,0,-0.0012942,0,0.413708
5313,132825,60,60,0,-0.00126857,0,0.410713
5314,132850,60,60,0,-0.00124345,0,0.407719
5315,132875,60,60,0,-0.00121882,0,0.404725
5316,132900,60,60,0,-0.00119469,0,0.40173
5317,132925,60,60,0,-0.00117103,0,0.398735
5318,132950,60,60,0,-0.00114784,0,0.395741
5319,132975,60,60,0,-0.00112511,0,0.392746
5320,133000,60,60,0,-0.00110283,0,0.389751
5321,133025,60,60,0,-0.00108099,0,0.386756
5322,133050,60,60,0,-0.00105958,0,0.383761
5323,133075,60,60,0,-0.0010386,0,0.380765
5324,133100,60,60,0,-0.00101803,0,0.37777
5325,133125,60,60,0,-0.000997867,0,0.374775
5326,133150,60,60,0,-0.000978106,0,0.371779
5327,133175,60,60,0,-0.000958737,0,0.368783
5328,133200,60,60,0,-0.000939751,0,0.365788
5329,133225,60,60,0,-0.00092114,0,0.362792
5330,133250,60,60,0,-0.000902899,0,0.359796
5331,133275,60,60,0,-0.000885018,0,0.3568
5332,133300,60,60,0,-0.000867492,0,0.353804
5333,133325,60,60,0,-0.000850313,0,0.350808
5334,133350,60,60,0,-0.000833474,0,0.347812
5335,133375,60,60,0,-0.000816968,0,0.344815
5336,133400,60,60,0,-0.00080079,0,0.341819
5337,133425,60,60,0,-0.000784931,0,0.338823
5338,133450,60,60,0,-0.000769387,0,0.335826
5339,133475,60,60,0,-0.000754151,0,0.33283
5340,133500,60,60,0,-0.000739216,0,0.329833
5341,133525,60,60,0,-0.000724577,0,0.326836
5342,133550,60,60,0,-0.000710228,0,0.32384
5343,133575,60,60,0,-0.000696163,0,0.320843
5344,133600,60,60,0,-0.000682377,0,0.317846
5345,133625,60,60,0,-0.000668864,0,0.314849
5346,133650,60,60,0,-0.000655618,0,0.311852
5347,133675,60,60,0,-0.000642635,0,0.308855
5348,133700,60,60,0,-0.000629908,0,0.305858
5349,133725,60,60,0,-0.000617434,0,0.302861
5350,133750,60,60,0,-0.000605207,0,0.299863
5351,133775,60,60,0,-0.000593222,0,0.296866
5352,133800,60,60,0,-0.000581474,0,0.293869
5353,133825,60,60,0,-0.000569959,0,0.290871
5354,133850,60,60,0,-0.000558672,0,0.287874
5355,133875,60,60,0,-0.000547608,0,0.284876
5356,133900,60,60,0,-0.000536764,0,0.281879
5357,133925,60,60,0,-0.000526134,0,0.278881
5358,133950,60,60,0,-0.000515715,0,0.275883
5359,133975,60,60,0,-0.000505502,0,0.272886
5360,134000,60,60,0,-0.000495492,0,0.269888
5361,134025,60,60,0,-0.000485679,0,0.26689
5362,134050,60,60,0,-0.000476061,0,0.263892
5363,134075,60,60,0,-0.000466634,0,0.260895
5364,134100,60,60,0,-0.000457393,0,0.257897
5365,134125,60,60,0,-0.000448335,0,0.254899
5366,134150,60,60,0,-0.000439456,0,0.251901
5367,134175,60,60,0,-0.000430754,0,0.248903
5368,134200,60,60,0,-0.000422223,0,0.245905
5369,134225,60,60,0,-0.000413862,0,0.242906
5370,134250,60,60,0,-0.000405666,0,0.239908
5371,134275,60,60,0,-0.000397633,0,0.23691
5372,134300,60,60,0,-0.000389758,0,0.233912
5373,134325,60,60,0,-0.00038204,0,0.230914
5374,134350,60,60,0,-0.000374474,0,0.227915
5375,134375,60,60,0,-0.000367058,0,0.224917
5376,134400,60,60,0,-0.000359789,0,0.221919
5377,134425,60,60,0,-0.000352664,0,0.21892
5378,134450,60,60,0,-0.00034568,0,0.215922
5379,134475,60,60,0,-0.000338835,0,0.212923
5380,134500,60,60,0,-0.000332125,0,0.209925
5381,134525,60,60,0,-0.000325548,0,0.206926
5382,134550,60,60,0,-0.000319101,0,0.203928
5383,134575,60,60,0,-0.000312781,0,0.200929
5384,134600,60,60,0,-0.000306587,0,0.197931
5385,134625,60,60,0,-0.000300516,0,0.194932
5386,134650,60,60,0,-0.000294565,0,0.191933
5387,134675,60,60,0,-0.000288731,0,0.188935
5388,134700,60,60,0,-0.000283013,0,0.185936
5389,134725,60,60,0,-0.000277409,0,0.182937
5390,134750,60,60,0,-0.000271915,0,0.179939
5391,134775,60,60,0,-0.00026653,0,0.17694
5392,134800,60,60,0,-0.000261252,0,0.173941
5393,134825,60,60,0,-0.000256079,0,0.170942
5394,134850,60,60,0,-0.000251007,0,0.167943
5395,134875,60,60,0,-0.000246037,0,0.164944
5396,134900,60,60,0,-0.000241164,0,0.161946
5397,134925,60,60,0,-0.000236388,0,0.158947
5398,134950,60,60,0,-0.000231707,0,0.155948
5399,134975,60,60,0,-0.000227119,0,0.152949
5400,135000,60,60,0,-0.000222621,0,0.14995
5401,135025,60,60,0,-0.000218212,0,0.14698
5402,135050,60,60,0,-0.000213891,0,0.14407
5403,135075,60,60,0,-0.000209655,0,0.141216
5404,135100,60,60,0,-0.000205503,0,0.13842
5405,135125,60,60,0,-0.000201434,0,0.135679
5406,135150,60,60,0,-0.000197445,0,0.132992
5407,135175,60,60,0,-0.000193535,0,0.130358
5408,135200,60,60,0,-0.000189702,0,0.127777
5409,135225,60,60,0,-0.000185945,0,0.125246
5410,135250,60,60,0,-0.000182263,0,0.122766
5411,135275,60,60,0,-0.000178654,0,0.120335
5412,135300,60,60,0,-0.000175116,0,0.117952
5413,135325,60,60,0,-0.000171648,0,0.115616
5414,135350,60,60,0,-0.000168249,0,0.113326
5415,135375,60,60,0,-0.000164917,0,0.111082
5416,135400,60,60,0,-0.000161651,0,0.108882
5417,135425,60,60,0,-0.00015845,0,0.106726
5418,135450,60,60,0,-0.000155312,0,0.104613
5419,135475,60,60,0,-0.000152236,0,0.102541
5420,135500,60,60,0,-0.000149221,0,0.10051
5421,135525,60,60,0,-0.000146266,0,0.0985198
5422,135550,60,60,0,-0.00014337,0,0.0965688
5423,135575,60,60,0,-0.000140531,0,0.0946564
5424,135600,60,60,0,-0.000137748,0,0.0927819
5425,135625,60,60,0,-0.00013502,0,0.0909445
5426,135650,60,60,0,-0.000132346,0,0.0891435
5427,135675,60,60,0,-0.000129725,0,0.0873782
5428,135700,60,60,0,-0.000127156,0,0.0856478
5429,135725,60,60,0,-0.000124638,0,0.0839517
5430,135750,60,60,0,-0.00012217,0,0.0822892
5431,135775,60,60,0,-0.00011975,0,0.0806596
5432,135800,60,60,0,-0.000117379,0,0.0790623
5433,135825,60,60,0,-0.000115054,0,0.0774966
5434,135850,60,60,0,-0.000112776,0,0.0759619
5435,135875,60,60,0,-0.000110543,0,0.0744576
5436,135900,60,60,0,-0.000108353,0,0.0729831
5437,135925,60,60,0,-0.000106208,0,0.0715378
5438,135950,60,60,0,-0.000104104,0,0.0701211
5439,135975,60,60,0,-0.000102043,0,0.0687325
5440,136000,60,60,0,-0.000100022,0,0.0673714
5441,136025,60,60,0,-9.80413e-05,0,0.0660372
5442,136050,60,60,0,-9.60998e-05,0,0.0647294
5443,136075,60,60,0,-9.41967e-05,0,0.0634476
5444,136100,60,60,0,-9.23313e-05,0,0.0621911
5445,136125,60,60,0,-9.05028e-05,0,0.0609595
5446,136150,60,60,0,-8.87106e-05,0,0.0597523
5447,136175,60,60,0,-8.69538e-05,0,0.058569
5448,136200,60,60,0,-8.52318e-05,0,0.0574092
5449,136225,60,60,0,-8.3544e-05,0,0.0562723
5450,136250,60,60,0,-8.18895e-05,0,0.0551579
5451,136275,60,60,0,-8.02678e-05,0,0.0540656
5452,136300,60,60,0,-7.86783e-05,0,0.0529949
5453,136325,60,60,0,-7.71202e-05,0,0.0519454
5454,136350,60,60,0,-7.55929e-05,0,0.0509167
5455,136375,60,60,0,-7.4096e-05,0,0.0499084
5456,136400,60,60,0,-7.26286e-05,0,0.0489201
5457,136425,60,60,0,-7.11903e-05,0,0.0479513
5458,136450,60,60,0,-6.97805e-05,0,0.0470017
5459,136475,60,60,0,-6.83986e-05,0,0.0460709
5460,136500,60,60,0,-6.70441e-05,0,0.0451586
5461,136525,60,60,0,-6.57164e-05,0,0.0442643
5462,136550,60,60,0,-6.4415e-05,0,0.0433877
5463,136575,60,60,0,-6.31394e-05,0,0.0425285
5464,136600,60,60,0,-6.1889e-05,0,0.0416863
5465,136625,60,60,0,-6.06634e-05,0,0.0408607
5466,136650,60,60,0,-5.94621e-05,0,0.0400516
5467,136675,60,60,0,-5.82846e-05,0,0.0392584
5468,136700,60,60,0,-5.71303e-05,0,0.038481
5469,136725,60,60,0,-5.5999e-05,0,0.0377189
5470,136750,60,60,0,-5.489e-05,0,0.036972
5471,136775,60,60,0,-5.3803e-05,0,0.0362398
5472,136800,60,60,0,-5.27375e-05,0,0.0355221
5473,136825,60,60,0,-5.16931e-05,0,0.0348187
5474,136850,60,60,0,-5.06695e-05,0,0.0341292
5475,136875,60,60,0,-4.9666e-05,0,0.0334533
5476,136900,60,60,0,-4.86825e-05,0,0.0327908
5477,136925,60,60,0,-4.77184e-05,0,0.0321414
5478,136950,60,60,0,-4.67734e-05,0,0.0315049
5479,136975,60,60,0,-4.58472e-05,0,0.030881
5480,137000,60,60,0,-4.49392e-05,0,0.0302695
5481,137025,60,60,0,-4.40493e-05,0,0.02967
5482,137050,60,60,0,-4.3177e-05,0,0.0290825
5483,137075,60,60,0,-4.23219e-05,0,0.0285066
5484,137100,60,60,0,-4.14838e-05,0,0.027942
5485,137125,60,60,0,-4.06623e-05,0,0.0273887
5486,137150,60,60,0,-3.98571e-05,0,0.0268463
5487,137175,60,60,0,-3.90678e-05,0,0.0263147
5488,137200,60,60,0,-3.82941e-05,0,0.0257935
5489,137225,60,60,0,-3.75357e-05,0,0.0252827
5490,137250,60,60,0,-3.67924e-05,0,0.0247821
5491,137275,60,60,0,-3.60638e-05,0,0.0242913
5492,137300,60,60,0,-3.53496e-05,0,0.0238102
5493,137325,60,60,0,-3.46496e-05,0,0.0233387
5494,137350,60,60,0,-3.39634e-05,0,0.0228765
5495,137375,60,60,0,-3.32908e-05,0,0.0224235
5496,137400,60,60,0,-3.26316e-05,0,0.0219794
5497,137425,60,60,0,-3.19853e-05,0,0.0215442
5498,137450,60,60,0,-3.13519e-05,0,0.0211175
5499,137475,60,60,0,-3.07311e-05,0,0.0206993
5500,137500,60,60,0,-3.01225e-05,0,0.0202894
5501,137525,80,60.001,0,-2.9526e-05,0,0.0198876
5502,137550,80,60.0039,0,-2.89413e-05,0,0.0194938
5503,137575,80,60.0088,0,-2.83681e-05,0,0.0191077
5504,137600,80,60.0155,0,-2.78063e-05,0,0.0187294
5505,137625,80,60.0241,0,-2.72557e-05,0,0.0183584
5506,137650,80,60.0345,0,-2.67159e-05,0,0.0179949
5507,137675,80,60.0467,0,-2.61869e-05,0,0.0176385
5508,137700,80,60.0607,0,-2.56683e-05,0,0.0172892
5509,137725,80,60.0763,0,-2.516e-05,0,0.0169468
5510,137750,80,60.0936,0,-2.46617e-05,0,0.0166112
5511,137775,80,60.1125,0,-2.41733e-05,0,0.0162823
5512,137800,80,60.133,0,-2.36946e-05,0,0.0159598
5513,137825,80,60.1552,0,-2.32254e-05,0,0.0156438
5514,137850,80,60.1788,0,-2.27655e-05,0,0.015334
