Time,StepCount,q[1],q[2],q[3]
1746,43650,21.051,19.8543,0.81825
1747,43675,21.0971,19.8457,0.812691
1748,43700,21.1072,19.85,0.805889
1749,43725,21.0793,19.8521,0.799275
1750,43750,21.0017,19.8556,0.793842
1751,43775,20.8934,19.8754,0.789397
1752,43800,20.8121,19.9066,0.78568
1753,43825,20.7912,19.9358,0.782697
1754,43850,20.809,19.963,0.779568
1755,43875,20.8333,19.9905,0.775086
1756,43900,20.8402,20.0166,0.769471
1757,43925,20.805,20.0381,0.764048
1758,43950,20.7252,20.0513,0.759622
1759,43975,20.638,20.056,0.756243
1760,44000,20.5961,20.0509,0.753877
1761,44025,20.6192,20.0349,0.752365
1762,44050,20.6869,20.0077,0.750795
1763,44075,20.7667,19.9734,0.747959
1764,44100,20.8334,19.9375,0.743702
1765,44125,20.8711,19.9025,0.738881
1766,44150,20.8744,19.8667,0.73429
1767,44175,20.8409,19.8357,0.730472
1768,44200,20.7747,19.8272,0.727526
1769,44225,20.7089,19.8437,0.725013
1770,44250,20.6823,19.8662,0.722529
1771,44275,20.6971,19.8829,0.719481
1772,44300,20.7238,19.8987,0.715108
1773,44325,20.728,19.9179,0.709944
1774,44350,20.679,19.942,0.70539
1775,44375,20.585,19.9643,0.701976
1776,44400,20.4898,19.9799,0.699652
1777,44425,20.4355,19.9937,0.698357
1778,44450,20.4352,20.0047,0.697754
1779,44475,20.4719,20.0077,0.696847
1780,44500,20.5217,20.0005,0.694657
1781,44525,20.5607,19.9854,0.691477
1782,44550,20.5761,19.96,0.688315
1783,44575,20.5715,19.9206,0.685776
1784,44600,20.5657,19.8727,0.684076
1785,44625,20.5773,19.8249,0.683254
1786,44650,20.6011,19.7896,0.682911
1787,44675,20.619,19.7787,0.682146
1788,44700,20.6241,19.79,0.680289
1789,44725,20.6303,19.8061,0.67708
1790,44750,20.6341,19.816,0.672932
1791,44775,20.6007,19.8248,0.669126
1792,44800,20.5158,19.8413,0.666502
1793,44825,20.4195,19.865,0.664996
1794,44850,20.3589,19.8941,0.664437
1795,44875,20.3473,19.9222,0.664486
1796,44900,20.3651,19.9457,0.664058
1797,44925,20.3853,19.9672,0.662291
1798,44950,20.3868,19.9842,0.659681
1799,44975,20.3563,19.9917,0.657337
1800,45000,20.3005,19.9886,0.655892
1801,45025,20.255,19.9746,0.655392
1802,45050,20.2544,19.9495,0.655773
1803,45075,20.298,19.9185,0.65662
1804,45100,20.3621,19.8854,0.656974
1805,45125,20.4212,19.8551,0.656097
1806,45150,20.457,19.8358,0.654131
1807,45175,20.4655,19.8252,0.65162
1808,45200,20.4368,19.8227,0.649181
1809,45225,20.3685,19.8305,0.647418
1810,45250,20.2863,19.8484,0.64644
1811,45275,20.2299,19.8739,0.646073
1812,45300,20.2142,19.9036,0.64597
1813,45325,20.2283,19.9316,0.645204
1814,45350,20.243,19.9594,0.643144
1815,45375,20.2276,19.9902,0.640549
1816,45400,20.1711,20.0186,0.638508
1817,45425,20.0887,20.0377,0.637401
1818,45450,20.0162,20.0502,0.63725
1819,45475,19.985,20.0617,0.637917
1820,45500,20.0033,20.0661,0.638922
1821,45525,20.0538,20.0583,0.639295
1822,45550,20.1103,20.0413,0.638383
1823,45575,20.1529,20.0181,0.63663
1824,45600,20.1729,19.9881,0.634852
1825,45625,20.1771,19.9512,0.633521
1826,45650,20.1725,19.9157,0.632838
1827,45675,20.1583,19.8965,0.63269
1828,45700,20.1343,19.9053,0.632629
1829,45725,20.1173,19.9309,0.632196
1830,45750,20.1249,19.9546,0.630849
1831,45775,20.1474,19.9718,0.628152
1832,45800,20.1469,19.9904,0.624765
1833,45825,20.0992,20.011,0.621978
1834,45850,20.0152,20.0341,0.62029
1835,45875,19.9371,20.0611,0.619564
1836,45900,19.9036,20.086,0.619657
1837,45925,19.9145,20.1061,0.619981
1838,45950,19.9465,20.1227,0.619418
1839,45975,19.9788,20.1335,0.617486
1840,46000,19.9955,20.1344,0.614882
1841,46025,19.986,20.1246,0.612598
1842,46050,19.9669,20.1009,0.611026
1843,46075,19.9658,20.0662,0.61021
1844,46100,19.9964,20.0284,0.610018
1845,46125,20.0512,19.9923,0.609873
1846,46150,20.1043,19.9676,0.608934
1847,46175,20.1404,19.9594,0.606842
1848,46200,20.1572,19.965,0.603698
1849,46225,20.1545,19.9751,0.599896
1850,46250,20.1217,19.9844,0.596283
1851,46275,20.0617,19.9933,0.593485
1852,46300,19.9991,20.0106,0.591549
1853,46325,19.9677,20.0363,0.590225
1854,46350,19.977,20.0622,0.588927
1855,46375,20.0045,20.086,0.586701
1856,46400,20.0249,20.1079,0.583288
1857,46425,20.0184,20.1282,0.579506
1858,46450,19.9816,20.1392,0.576145
1859,46475,19.9323,20.139,0.573553
1860,46500,19.9008,20.1346,0.571755
1861,46525,19.913,20.1237,0.570538
1862,46550,19.967,20.1024,0.569301
1863,46575,20.038,20.0733,0.567185
1864,46600,20.1027,20.0419,0.563943
1865,46625,20.1502,20.0103,0.560075
1866,46650,20.1794,19.9777,0.556104
1867,46675,20.1853,19.9511,0.552356
1868,46700,20.1609,19.9422,0.549023
1869,46725,20.1232,19.9501,0.546113
1870,46750,20.1012,19.9655,0.543479
1871,46775,20.1117,19.9793,0.54065
1872,46800,20.1406,19.994,0.536841
1873,46825,20.1658,20.0079,0.531848
1874,46850,20.1629,20.0204,0.52655
1875,46875,20.1205,20.0334,0.521925
1876,46900,20.0632,20.0442,0.518197
1877,46925,20.026,20.0527,0.515252
1878,46950,20.027,20.0577,0.512838
1879,46975,20.0586,20.0597,0.51023
1880,47000,20.1051,20.0554,0.506666
1881,47025,20.151,20.041,0.502102
1882,47050,20.1823,20.0157,0.49722
1883,47075,20.1988,19.9813,0.492658
1884,47100,20.2141,19.9389,0.488658
1885,47125,20.2403,19.8921,0.485199
1886,47150,20.2713,19.8558,0.48192
1887,47175,20.2988,19.8358,0.478454
1888,47200,20.3196,19.8315,0.474597
1889,47225,20.3373,19.837,0.470074
1890,47250,20.3525,19.8434,0.464748
1891,47275,20.3547,19.8452,0.459041
1892,47300,20.3302,19.8429,0.453691
1893,47325,20.2862,19.843,0.449155
1894,47350,20.2498,19.8506,0.445374
1895,47375,20.2434,19.8619,0.442002
1896,47400,20.2652,19.8714,0.438388
1897,47425,20.2956,19.8772,0.433959
1898,47450,20.3151,19.8799,0.428829
1899,47475,20.3146,19.8779,0.423577
1900,47500,20.2995,19.8641,0.418701
1901,47525,20.2847,19.841,0.414477
1902,47550,20.2902,19.8152,0.410842
1903,47575,20.3261,19.7829,0.407509
1904,47600,20.3783,19.7474,0.403939
1905,47625,20.429,19.7165,0.399745
1906,47650,20.4717,19.6881,0.39505
1907,47675,20.5012,19.6635,0.390056
1908,47700,20.5043,19.6521,0.385008
1909,47725,20.4813,19.6503,0.380191
1910,47750,20.4485,19.6493,0.375875
1911,47775,20.4241,19.6472,0.372128
1912,47800,20.4153,19.651,0.368646
1913,47825,20.4247,19.6599,0.36489
1914,47850,20.4443,19.6676,0.360424
1915,47875,20.4528,19.6742,0.355366
1916,47900,20.4375,19.6778,0.350349
1917,47925,20.4022,19.6777,0.345865
1918,47950,20.3658,19.6761,0.342031
1919,47975,20.3501,19.6713,0.338769
1920,48000,20.3595,19.663,0.335764
1921,48025,20.3882,19.6534,0.332475
1922,48050,20.426,19.6364,0.328617
1923,48075,20.4576,19.6121,0.324359
1924,48100,20.4784,19.5849,0.320119
1925,48125,20.4952,19.5523,0.316118
1926,48150,20.5032,19.5221,0.312444
1927,48175,20.5007,19.5031,0.309064
1928,48200,20.4919,19.4966,0.305944
1929,48225,20.4846,19.4985,0.303002
1930,48250,20.4848,19.505,0.299915
1931,48275,20.4912,19.5118,0.296377
1932,48300,20.4924,19.5174,0.29239
1933,48325,20.4767,19.5208,0.288312
1934,48350,20.4412,19.5223,0.28466
1935,48375,20.3978,19.5269,0.281642
1936,48400,20.3681,19.5346,0.279097
1937,48425,20.3634,19.5427,0.276707
1938,48450,20.3766,19.5487,0.274088
1939,48475,20.3901,19.5525,0.271033
1940,48500,20.3942,19.5536,0.267693
1941,48525,20.3892,19.5468,0.264349
1942,48550,20.3772,19.5326,0.261343
1943,48575,20.3725,19.5145,0.258817
1944,48600,20.3819,19.4951,0.256604
1945,48625,20.3998,19.4774,0.254434
1946,48650,20.4206,19.4654,0.252129
1947,48675,20.4397,19.4585,0.249645
1948,48700,20.4483,19.4586,0.246957
1949,48725,20.4391,19.4675,0.244092
1950,48750,20.4149,19.4787,0.241223
1951,48775,20.3834,19.4849,0.238589
1952,48800,20.3482,19.4916,0.236374
1953,48825,20.3168,19.5024,0.234547
1954,48850,20.3015,19.5169,0.232815
1955,48875,20.3021,19.5344,0.230795
1956,48900,20.3058,19.5499,0.22834
1957,48925,20.2981,19.5624,0.225629
1958,48950,20.2714,19.5728,0.223042
1959,48975,20.2356,19.5798,0.220806
1960,49000,20.2081,19.5835,0.218947
1961,49025,20.197,19.5846,0.217396
1962,49050,20.2068,19.5838,0.2159
1963,49075,20.2312,19.5806,0.214136
1964,49100,20.2544,19.5752,0.212059
1965,49125,20.2733,19.5678,0.209824
1966,49150,20.2862,19.5604,0.207564
1967,49175,20.2831,19.5564,0.205401
1968,49200,20.2623,19.5611,0.203413
1969,49225,20.2327,19.5726,0.201667
1970,49250,20.2079,19.5853,0.200168
1971,49275,20.1955,19.5995,0.198698
1972,49300,20.1922,19.6161,0.196999
1973,49325,20.1911,19.6331,0.194924
1974,49350,20.1824,19.649,0.192549
1975,49375,20.1551,19.6622,0.190209
1976,49400,20.1141,19.6747,0.188179
1977,49425,20.0751,19.6883,0.1865
1978,49450,20.0547,19.7012,0.185062
1979,49475,20.0564,19.7128,0.183614
1980,49500,20.0675,19.7231,0.181919
1981,49525,20.0797,19.7302,0.179906
1982,49550,20.0879,19.7331,0.177671
1983,49575,20.0881,19.7297,0.175472
1984,49600,20.0886,19.7229,0.173469
1985,49625,20.092,19.7164,0.171641
1986,49650,20.0957,19.7117,0.169909
1987,49675,20.101,19.7123,0.168183
1988,49700,20.1065,19.7189,0.166403
1989,49725,20.1083,19.7296,0.164487
1990,49750,20.1042,19.7441,0.162334
1991,49775,20.0941,19.7573,0.159989
1992,49800,20.0746,19.7668,0.157601
1993,49825,20.0446,19.7766,0.155378
1994,49850,20.0114,19.7864,0.153442
1995,49875,19.9879,19.7987,0.151656
1996,49900,19.9832,19.8135,0.149778
1997,49925,19.9922,19.8259,0.147655
1998,49950,20.0002,19.8365,0.145231
1999,49975,19.9939,19.8453,0.142675
2000,50000,19.9764,19.85,0.14016
2001,50025,19.9593,19.8518,0.137785
2002,50050,19.9504,19.8501,0.135621
2003,50075,19.9591,19.8462,0.13356
2004,50100,19.9815,19.843,0.131385
2005,50125,20.0077,19.8392,0.129054
2006,50150,20.0341,19.8353,0.126601
2007,50175,20.0544,19.8332,0.124072
2008,50200,20.0567,19.834,0.121534
2009,50225,20.04,19.8394,0.119067
2010,50250,20.015,19.8455,0.116755
2011,50275,19.9937,19.8494,0.114643
2012,50300,19.9804,19.8544,0.112651
2013,50325,19.976,19.8607,0.110652
2014,50350,19.9813,19.8675,0.10849
2015,50375,19.9879,19.8744,0.106109
2016,50400,19.9806,19.8784,0.103624
2017,50425,19.9578,19.8811,0.101219
2018,50450,19.928,19.8833,0.0990168
2019,50475,19.9078,19.884,0.0970114
2020,50500,19.9072,19.8844,0.0950987
2021,50525,19.9211,19.8832,0.0931829
2022,50550,19.9444,19.8802,0.0911589
2023,50575,19.9691,19.876,0.0889988
2024,50600,19.9865,19.8683,0.0868042
2025,50625,20.0016,19.859,0.0846599
2026,50650,20.0113,19.8504,0.082607
2027,50675,20.0116,19.843,0.0806544
2028,50700,20.0078,19.8389,0.0787845
2029,50725,20.004,19.8377,0.0769886
2030,50750,20.0043,19.8371,0.0752171
2031,50775,20.009,19.8377,0.0733737
2032,50800,20.0126,19.8377,0.0714368
2033,50825,20.007,19.8368,0.069441
2034,50850,19.9891,19.8354,0.0674928
2035,50875,19.9606,19.8334,0.0656922
2036,50900,19.9345,19.8325,0.0640278
2037,50925,19.9252,19.8326,0.0624322
2038,50950,19.9342,19.8317,0.060842
2039,50975,19.9511,19.8307,0.0591756
2040,51000,19.9606,19.8291,0.0574469
2041,51025,19.9617,19.8257,0.0557032
2042,51050,19.9587,19.8212,0.0540113
2043,51075,19.9568,19.8149,0.0524315
2044,51100,19.9653,19.8082,0.0509476
2045,51125,19.9818,19.8026,0.0494964
2046,51150,20.0029,19.7972,0.0480614
2047,51175,20.0266,19.7929,0.0466254
2048,51200,20.0455,19.7901,0.0451775
2049,51225,20.0492,19.7887,0.0437176
2050,51250,20.0388,19.7886,0.0422652
2051,51275,20.0209,19.788,0.0408557
2052,51300,20.001,19.7867,0.0395248
2053,51325,19.9816,19.7865,0.0382848
2054,51350,19.9693,19.7866,0.0371135
2055,51375,19.9708,19.7878,0.0359414
2056,51400,19.9816,19.7895,0.0347285
2057,51425,19.9867,19.7902,0.033481
2058,51450,19.9775,19.7908,0.0322416
2059,51475,19.9549,19.791,0.0310614
2060,51500,19.9346,19.7907,0.0299584
2061,51525,19.9281,19.7907,0.0289254
2062,51550,19.9366,19.7901,0.0279513
2063,51575,19.9601,19.7894,0.0269897
2064,51600,19.9888,19.7892,0.0260099
2065,51625,20.0134,19.7881,0.0250285
2066,51650,20.0356,19.7868,0.0240629
2067,51675,20.0464,19.7864,0.0231308
2068,51700,20.0406,19.7865,0.022242
2069,51725,20.0247,19.7877,0.0214038
2070,51750,20.0092,19.7896,0.0206233
2071,51775,20.0023,19.7912,0.0198919
2072,51800,20.0045,19.7936,0.0191755
2073,51825,20.0097,19.7962,0.0184599
2074,51850,20.012,19.7988,0.0177381
2075,51875,20.0018,19.8014,0.0170225
2076,51900,19.9755,19.8035,0.0163386
2077,51925,19.9457,19.8058,0.0157057
2078,51950,19.9268,19.8087,0.0151228
2079,51975,19.9277,19.8113,0.0145809
2080,52000,19.9426,19.8141,0.0140536
2081,52025,19.9589,19.8169,0.013531
2082,52050,19.973,19.8193,0.0130124
2083,52075,19.9811,19.8217,0.0125061
2084,52100,19.9859,19.8236,0.012026
2085,52125,19.9939,19.8255,0.0115816
2086,52150,20.0023,19.8281,0.0111686
2087,52175,20.0114,19.8307,0.0107883
2088,52200,20.0228,19.834,0.0104318
2089,52225,20.0319,19.8378,0.0100949
2090,52250,20.0349,19.8418,0.00977236
2091,52275,20.0318,19.8462,0.00945743
2092,52300,20.0213,19.8504,0.00914803
2093,52325,20.0016,19.8545,0.00885298
2094,52350,19.9764,19.8589,0.00858697
2095,52375,19.9543,19.8633,0.00835482
2096,52400,19.9465,19.8682,0.00813935
2097,52425,19.9551,19.8734,0.00793171
2098,52450,19.9675,19.8782,0.00772827
2099,52475,19.9702,19.8832,0.00752393
2100,52500,19.9581,19.888,0.00731988
2101,52525,19.9434,19.8923,0.00712677
2102,52550,19.9344,19.8971,0.00695392
2103,52575,19.9385,19.9014,0.00680847
2104,52600,19.9579,19.9057,0.00667883
2105,52625,19.9844,19.9106,0.00655003
2106,52650,20.0125,19.915,0.00642779
2107,52675,20.0392,19.9194,0.00631139
2108,52700,20.0532,19.9243,0.00619983
2109,52725,20.0485,19.929,0.0060923
2110,52750,20.0333,19.9339,0.00599339
2111,52775,20.0193,19.9388,0.00591027
2112,52800,20.0144,19.9434,0.00584543
2113,52825,20.0189,19.9483,0.00579045
2114,52850,20.0338,19.9532,0.00574192
2115,52875,20.0565,19.9581,0.0056914
2116,52900,20.0719,19.963,0.00562934
2117,52925,20.0729,19.9673,0.00555367
2118,52950,20.0658,19.9714,0.00547948
2119,52975,20.0638,19.9757,0.00541815
2120,53000,20.0816,19.9796,0.00537187
2121,53025,20.1181,19.9837,0.00533212
2122,53050,20.1662,19.9873,0.00529734
2123,53075,20.2215,19.9909,0.00526055
2124,53100,20.2731,19.9944,0.00521371
2125,53125,20.3224,19.9972,0.00515774
2126,53150,20.3712,20,0.00510385
2127,53175,20.4127,20.0031,0.00505656
2128,53200,20.451,20.0058,0.00501904
2129,53225,20.4903,20.009,0.00498596
2130,53250,20.5338,20.012,0.00496179
2131,53275,20.5831,20.0149,0.0049405
2132,53300,20.6357,20.0181,0.00491263
2133,53325,20.6829,20.0208,0.00487257
2134,53350,20.7201,20.0234,0.00482014
2135,53375,20.7469,20.0258,0.00476549
2136,53400,20.7732,20.0279,0.0047187
2137,53425,20.8145,20.0305,0.00467309
2138,53450,20.8761,20.0328,0.00463146
2139,53475,20.9506,20.0348,0.00459056
2140,53500,21.0218,20.0371,0.00453878
2141,53525,21.0849,20.0387,0.00447109
2142,53550,21.1443,20.0401,0.00439252
2143,53575,21.2035,20.0416,0.00431238
2144,53600,21.2737,20.0424,0.0042395
2145,53625,21.3534,20.0436,0.00416558
2146,53650,21.4398,20.0447,0.00409076
2147,53675,21.5317,20.0455,0.00401745
2148,53700,21.6224,20.0465,0.00393973
2149,53725,21.7002,20.0475,0.00385658
2150,53750,21.763,20.0484,0.00376545
2151,53775,21.8163,20.0493,0.00366612
2152,53800,21.8678,20.0498,0.00356327
2153,53825,21.92,20.0503,0.00346178
2154,53850,21.978,20.0507,0.00336538
2155,53875,22.0508,20.0512,0.00326821
2156,53900,22.1346,20.0518,0.00316369
2157,53925,22.2148,20.0521,0.00304746
2158,53950,22.2816,20.0521,0.00291468
2159,53975,22.334,20.0519,0.00276915
2160,54000,22.3878,20.0515,0.00262187
2161,54025,22.4532,20.0512,0.00247533
2162,54050,22.534,20.0507,0.00233659
2163,54075,22.631,20.0499,0.002203
2164,54100,22.7343,20.0495,0.00206226
2165,54125,22.8363,20.0486,0.00191433
2166,54150,22.9381,20.0473,0.0017608
2167,54175,23.0291,20.0465,0.00160389
2168,54200,23.1058,20.0452,0.00144405
2169,54225,23.1721,20.044,0.00128297
2170,54250,23.2362,20.0428,0.00112557
2171,54275,23.307,20.0413,0.00097591
2172,54300,23.388,20.0401,0.000827277
2173,54325,23.4744,20.0387,0.000682742
2174,54350,23.5591,20.0373,0.000537471
2175,54375,23.6296,20.0359,0.000378565
2176,54400,23.6848,20.034,0.000203586
2177,54425,23.7358,20.0322,2.28835e-05
2178,54450,23.7981,20.0306,-0.000155748
2179,54475,23.881,20.0288,-0.000325842
2180,54500,23.9754,20.0271,-0.000491947
2181,54525,24.0729,20.0253,-0.00065116
2182,54550,24.1689,20.0235,-0.000808638
2183,54575,24.2572,20.0218,-0.000977177
2184,54600,24.3472,20.0197,-0.00115486
2185,54625,24.439,20.0179,-0.00133385
2186,54650,24.5311,20.0162,-0.00150938
2187,54675,24.6281,20.0142,-0.00167823
2188,54700,24.7289,20.0124,-0.00184415
2189,54725,24.8271,20.0104,-0.00199777
2190,54750,24.9177,20.0084,-0.00214031
2191,54775,25,20.0067,-0.00227956
2192,54800,25.076,20.0046,-0.00242508
2193,54825,25.1429,20.0028,-0.00258024
2194,54850,25.2028,20.0009,-0.0027392
2195,54875,25.2697,19.9988,-0.00289605
2196,54900,25.3521,19.9973,-0.0030518
2197,54925,25.4488,19.9955,-0.00319092
2198,54950,25.5472,19.9939,-0.00331687
2199,54975,25.6319,19.9925,-0.00344685
2200,55000,25.7072,19.9906,-0.00358813
2201,55025,25.7782,19.9893,-0.00373783
2202,55050,25.8556,19.9881,-0.00389051
2203,55075,25.9486,19.9867,-0.00403658
2204,55100,26.0537,19.9859,-0.00417901
2205,55125,26.1663,19.9849,-0.00430909
2206,55150,26.2847,19.9839,-0.00442801
2207,55175,26.3995,19.9832,-0.00454041
2208,55200,26.5003,19.9822,-0.00464984
2209,55225,26.583,19.9811,-0.00476151
2210,55250,26.6525,19.98,-0.00487665
2211,55275,26.7204,19.9786,-0.00499413
2212,55300,26.7952,19.9776,-0.00511253
2213,55325,26.8803,19.9763,-0.00521908
2214,55350,26.9771,19.9752,-0.005308
2215,55375,27.0741,19.9744,-0.00538402
2216,55400,27.1579,19.9733,-0.00546252
2217,55425,27.2239,19.9723,-0.00555683
2218,55450,27.2833,19.9713,-0.00566275
2219,55475,27.3528,19.9704,-0.00577181
2220,55500,27.4361,19.97,-0.00588066
2221,55525,27.5342,19.9691,-0.00596967
2222,55550,27.6421,19.9687,-0.00603858
2223,55575,27.7487,19.9687,-0.00609859
2224,55600,27.8558,19.9683,-0.00615909
2225,55625,27.9614,19.9685,-0.0062208
2226,55650,28.0599,19.9688,-0.00628371
2227,55675,28.1542,19.9686,-0.00634681
2228,55700,28.2475,19.9688,-0.00641236
2229,55725,28.3407,19.9686,-0.00646985
2230,55750,28.4335,19.9682,-0.00651356
2231,55775,28.5269,19.9679,-0.00654041
2232,55800,28.6225,19.9675,-0.00654781
2233,55825,28.7099,19.9675,-0.00655164
2234,55850,28.7807,19.9674,-0.00657094
2235,55875,28.8434,19.9669,-0.00660596
2236,55900,28.9093,19.967,-0.00665175
2237,55925,28.9932,19.9668,-0.00668952
2238,55950,29.0933,19.9669,-0.00671179
2239,55975,29.1953,19.9671,-0.00671715
2240,56000,29.2939,19.9671,-0.00670628
2241,56025,29.3821,19.9677,-0.00669672
2242,56050,29.4657,19.9682,-0.00670197
2243,56075,29.5563,19.9688,-0.00671547
2244,56100,29.6533,19.97,-0.00673175
2245,56125,29.759,19.9709,-0.00673918
2246,56150,29.8753,19.972,-0.00673946
2247,56175,29.9974,19.9732,-0.00672951
2248,56200,30.1154,19.9741,-0.00670303
2249,56225,30.2189,19.975,-0.00666606
2250,56250,30.3049,19.9757,-0.00662916
2251,56275,30.3804,19.9762,-0.00660181
2252,56300,30.4515,19.977,-0.00658797
2253,56325,30.5263,19.9774,-0.00657661
2254,56350,30.6131,19.9781,-0.00656511
2255,56375,30.7142,19.9789,-0.00654104
2256,56400,30.8205,19.9794,-0.00649413
2257,56425,30.9135,19.9804,-0.00644389
2258,56450,30.9916,19.981,-0.00640908
2259,56475,31.0636,19.9816,-0.0063882
2260,56500,31.1368,19.9828,-0.00637948
2261,56525,31.2242,19.9835,-0.00636874
2262,56550,31.3266,19.9846,-0.00635273
2263,56575,31.4384,19.986,-0.00632633
2264,56600,31.5578,19.9871,-0.00628683
2265,56625,31.6802,19.9886,-0.00624238
2266,56650,31.7972,19.9902,-0.0061979
2267,56675,31.904,19.9914,-0.00615859
2268,56700,31.9999,19.9928,-0.00612652
2269,56725,32.0888,19.9939,-0.00609883
2270,56750,32.1743,19.9947,-0.00607463
2271,56775,32.263,19.9954,-0.00604557
2272,56800,32.3641,19.996,-0.00599973
2273,56825,32.4708,19.997,-0.00594017
2274,56850,32.567,19.9977,-0.0058814
2275,56875,32.6461,19.9983,-0.00584067
2276,56900,32.711,19.9989,-0.0058195
2277,56925,32.7811,19.9994,-0.00580587
2278,56950,32.8656,20.0002,-0.00579835
2279,56975,32.964,20.0008,-0.00578044
2280,57000,33.0725,20.0013,-0.00574201
2281,57025,33.1789,20.0024,-0.0056942
2282,57050,33.2798,20.0031,-0.00565262
2283,57075,33.3819,20.0038,-0.00562108
2284,57100,33.483,20.0051,-0.00559611
2285,57125,33.5845,20.0059,-0.00557359
2286,57150,33.6915,20.007,-0.00555499
2287,57175,33.8062,20.0081,-0.00553604
2288,57200,33.9252,20.0088,-0.00550717
2289,57225,34.0395,20.0096,-0.00546877
2290,57250,34.1435,20.01,-0.00541804
2291,57275,34.2377,20.0103,-0.00536391
2292,57300,34.3193,20.0109,-0.00532363
2293,57325,34.3934,20.0109,-0.00530052
2294,57350,34.4661,20.0112,-0.00529148
2295,57375,34.5519,20.0114,-0.00528387
2296,57400,34.6556,20.0115,-0.00526439
2297,57425,34.7624,20.0119,-0.00523577
2298,57450,34.8638,20.0119,-0.00519918
2299,57475,34.9546,20.012,-0.00516525
2300,57500,35.0337,20.0124,-0.0051477
2301,57525,35.1163,20.0123,-0.00514322
2302,57550,35.2077,20.0128,-0.00514618
2303,57575,35.3096,20.0132,-0.00514575
2304,57600,35.4247,20.0135,-0.00513867
2305,57625,35.5505,20.0142,-0.00512777
2306,57650,35.6792,20.0146,-0.00510848
2307,57675,35.8018,20.0151,-0.00508446
2308,57700,35.9096,20.0155,-0.00506399
2309,57725,36.0024,20.0155,-0.00505223
2310,57750,36.0801,20.0157,-0.00505251
2311,57775,36.1518,20.0154,-0.00505747
2312,57800,36.2323,20.0151,-0.00506167
2313,57825,36.3264,20.0151,-0.00506292
2314,57850,36.4264,20.0148,-0.00504691
2315,57875,36.5156,20.0147,-0.00502594
2316,57900,36.5829,20.0145,-0.00502218
2317,57925,36.6377,20.0137,-0.00503606
2318,57950,36.6889,20.0137,-0.00506278
2319,57975,36.7491,20.0134,-0.00509142
2320,58000,36.8228,20.0129,-0.00511386
2321,58025,36.9033,20.0129,-0.00512996
2322,58050,36.9856,20.0127,-0.00513483
2323,58075,37.0693,20.0125,-0.00513694
2324,58100,37.151,20.0127,-0.0051426
2325,58125,37.2259,20.0126,-0.00515468
2326,58150,37.2941,20.0127,-0.00517416
2327,58175,37.3601,20.0128,-0.00519829
2328,58200,37.4267,20.0127,-0.00522376
2329,58225,37.4905,20.0125,-0.0052477
2330,58250,37.5507,20.0119,-0.0052577
