Time,StepCount,Controlx,Controly,ControlMz
703,17575,26604.4,3.97174,8204.98
704,17600,25340.3,21.8827,8070.21
705,17625,24718.8,-3.09979,8193.94
706,17650,24438.4,9.80614,8805.81
707,17675,23865,18.0704,9579.36
708,17700,23086.1,4.22536,9871
709,17725,22355,18.0416,9290.48
710,17750,21641.2,8.13873,8598.28
711,17775,20976.1,1.89056,7732.59
712,17800,20690.4,-0.185746,6981.8
713,17825,21323.9,-11.0462,7336.37
714,17850,22695.9,13.0994,9006.42
715,17875,23833,24.1254,10592.3
716,17900,23955.6,8.35087,11025.7
717,17925,23017,9.51681,10317.4
718,17950,22045.2,3.95247,9353.91
719,17975,21436.3,13.3693,8297.24
720,18000,21131.8,5.79126,7687.94
721,18025,21280.3,-4.40878,8297.54
722,18050,21268.5,22.3728,9604.14
723,18075,21283.7,14.3018,10473.6
724,18100,21664.1,2.40733,10604.7
725,18125,21780.4,19.4892,10094.2
726,18150,21283.2,7.00768,9546.12
727,18175,20467.4,12.9911,8563.73
728,18200,19889.3,12.2736,7497.74
729,18225,20000.2,-5.588,6942.59
730,18250,20711.4,6.16827,7284.85
731,18275,21937.4,7.89796,8406.43
732,18300,23361.1,11.9051,9392.88
733,18325,24019.1,26.3032,9499.09
734,18350,23680.6,0.704472,9190.98
735,18375,23082.5,2.59046,8066.42
736,18400,23011.6,9.21207,6720.88
737,18425,23786.5,-4.29959,6314.45
738,18450,24714,13.1621,7041.66
739,18475,25345.5,13.0574,8264.78
740,18500,25571.8,5.23001,9160.23
741,18525,25151.1,22.0952,9084.97
742,18550,24632,1.39755,8762.8
743,18575,24269.7,-0.619187,8112.63
744,18600,23868.8,12.7748,7205.5
745,18625,23820.4,-0.438313,6612.06
746,18650,24154.4,3.59417,6379.1
747,18675,24530.8,5.32093,6677.88
748,18700,24899.5,-2.16563,7399.8
749,18725,25374.7,9.59355,8020.76
750,18750,25716.9,7.29115,8119.01
751,18775,25634.7,6.6068,7494.75
752,18800,25091.4,-2.94333,6632.64
753,18825,24753.4,-17.5248,6002.73
754,18850,25335.2,-6.16869,6007.7
755,18875,26690.9,-0.441206,6939.94
756,18900,28084.6,0.703296,8322.5
757,18925,28465.5,8.83039,9107.01
758,18950,27962.4,-8.44076,9203.64
759,18975,27112.8,-1.92054,8453.84
760,19000,26145.2,3.24255,7447.48
761,19025,25619.1,-23.3717,7239.9
762,19050,25300,-5.02502,7634.61
763,19075,24995.5,6.60496,8187.4
764,19100,25224.6,-16.1453,8709.17
765,19125,25809.6,1.3224,9184.57
766,19150,25928.5,2.32674,9491.1
767,19175,25328.7,-7.35147,9288.46
768,19200,24419,5.85834,8441.76
769,19225,23771.8,-6.88299,7699.38
770,19250,23479,-9.4327,6990.09
771,19275,23670.8,-7.4614,6717.33
772,19300,24741.2,-14.8641,7581.23
773,19325,26222.5,8.83235,9216.86
774,19350,27112,15.8452,10284.5
775,19375,26987.7,-4.19347,10303.3
776,19400,26169.5,0.188918,9250.36
777,19425,25638.5,-3.01288,8136.45
778,19450,25655.6,1.21449,7371.53
779,19475,25824.9,4.95269,7221.51
780,19500,26176.8,-4.53303,8151.4
781,19525,26239.9,15.0065,9499.85
782,19550,25938.3,16.2084,10228.4
783,19575,25779.5,-1.34395,10196.4
784,19600,25480.8,13.121,9433.33
785,19625,24994,7.34571,8671.83
786,19650,24553,9.15894,7801.6
787,19675,24229.4,14.109,6944
788,19700,24178.9,-0.476099,6702.56
789,19725,24687,8.31625,7416.2
790,19750,25561.3,16.7057,8587.54
791,19775,26412,15.4722,9226.03
792,19800,26686.3,24.9265,8884.7
793,19825,26125,4.75732,8333.86
794,19850,25553.9,0.929345,7428.42
795,19875,25704,13.0927,6447.21
796,19900,26750,1.63795,6443.27
797,19925,27970.5,14.7925,7664.59
798,19950,28542.9,25.2406,9019.66
799,19975,28490,5.39226,9714.28
800,20000,27765.6,21.3998,9230.32
801,20025,26863.1,11.6235,8605.74
802,20050,26232.5,-5.51773,72111
803,20075,25666.2,17.6778,143110
804,20100,25337,9.68379,208774
805,20125,25700.7,-0.00447509,251834
806,20150,26286,2.06733,269086
807,20175,26464.1,-32.0127,263297
808,20200,26162,-61.5906,242402
809,20225,25786.7,-92.8807,216177
810,20250,25373.8,-134.928,193479
811,20275,24832.6,-171.573,179993
812,20300,24655.7,-218.802,178239
813,20325,25432.3,-255.389,187562
814,20350,26866.9,-275.936,204249
815,20375,28170.3,-319.051,222729
816,20400,28465.8,-367.385,238386
817,20425,27787,-415.051,249244
818,20450,27055.1,-457.539,255134
819,20475,26452.6,-483.362,257035
820,20500,26134.6,-540.01,257236
821,20525,26178.2,-574.184,257339
822,20550,25992.9,-581.458,257781
823,20575,25905,-644.828,258555
824,20600,26125.5,-706.768,259970
825,20625,26149.5,-774.776,262321
826,20650,25683.8,-863.553,265500
827,20675,24860.2,-917.24,269135
828,20700,24046.7,-999.071,274050
829,20725,23776.3,-1100.85,279873
830,20750,24157.6,-1197.12,285549
831,20775,25102.6,-1317.8,289270
832,20800,26391.2,-1438.6,289434
833,20825,27038.6,-1570.95,286838
834,20850,26682.4,-1723.41,284209
835,20875,25916.6,-1828.25,283510
836,20900,25586.6,-1945.63,286518
837,20925,26097.6,-2079.35,292079
838,20950,26803.3,-2178.84,297618
839,20975,27334.7,-2273.62,300249
840,21000,27467.3,-2327.27,298320
841,21025,26951.5,-2381.92,293926
842,21050,26286.1,-2497.5,290806
843,21075,25688.2,-2601.92,289776
844,21100,24996.8,-2735.87,291075
845,21125,24636.3,-2920.14,294250
846,21150,24763.6,-3127.67,298553
847,21175,25020.5,-3348.76,302157
848,21200,25201.6,-3492.01,302526
849,21225,25488.5,-3665.03,297653
850,21250,25786.9,-3939.63,287957
851,21275,25702,-4230.13,278530
852,21300,25102.9,-4575.86,277310
853,21325,24605.1,-4882.28,284993
854,21350,24948.2,-5141.64,296394
855,21375,26162.8,-5489.05,303362
856,21400,27646.7,-5817.89,300225
857,21425,28291.1,-6066.19,288860
858,21450,28013.8,-6269.68,273837
859,21475,27262.4,-6369.33,260883
860,21500,26263.2,-6487.6,259275
861,21525,25678.3,-6646.26,268443
862,21550,25371.3,-6694.1,278971
863,21575,25021.4,-6785.75,285081
864,21600,25108.5,-6985.37,284315
865,21625,25679.8,-7305.59,276858
866,21650,26025.3,-7672.65,263673
867,21675,25675,-7839.64,246545
868,21700,24795.4,-7940.24,233033
869,21725,23999.3,-8215.43,231409
870,21750,23562.9,-8563.07,243083
871,21775,23566.9,-8956.02,262926
872,21800,24448.6,-9364.7,276513
873,21825,25960.9,-9799.67,271345
874,21850,27093.7,-10325.4,247987
875,21875,27207.9,-10746.8,218290
876,21900,26419.5,-11031.5,198337
877,21925,25749.8,-11305.5,197607
878,21950,25625.9,-11511.7,213347
879,21975,25726.7,-11685.5,236037
880,22000,26078.5,-11729.5,248709
881,22025,26237.5,-11634.6,241720
882,22050,25928.3,-11620.9,220734
883,22075,25652.2,-11695,196813
884,22100,25289.8,-11863.2,178704
885,22125,24728.4,-12151.7,169681
886,22150,24182.5,-12355.9,170137
887,22175,23737.6,-12552.3,183796
888,22200,23489.1,-12703.7,204911
889,22225,23759.9,-12819.3,219984
890,22250,24583.9,-13169.3,214744
891,22275,25526.6,-13651.3,183825
892,22300,25892.3,-14241.9,143799
893,22325,25313.9,-14871.6,120345
894,22350,24499.2,-15274.1,123723
895,22375,24325.9,-15655.7,151676
896,22400,25159.4,-16223.6,183659
897,22425,26437.4,-16713.8,196589
898,22450,27274.4,-16999.2,183750
899,22475,27503.5,-17067.2,147672
900,22500,26833.6,-16953.4,105978
901,22525,25716.8,-16898.8,85208.8
902,22550,24927.2,-16849.8,91684.3
903,22575,24328.2,-16782.9,113589
904,22600,23877.8,-16796.5,137684
905,22625,23990.9,-17013.4,154311
906,22650,24605.2,-17518.8,156719
907,22675,25106.4,-17817.4,139991
908,22700,25079.1,-17668.6,104940
909,22725,24719.5,-17750.4,64494
910,22750,24174.5,-18201.3,39472
911,22775,23394.9,-18701.9,49163.8
912,22800,22982.4,-19256.4,93718.9
913,22825,23594.4,-19821.5,143296
914,22850,25084.6,-20532.7,161254
915,22875,26741.4,-21380.1,133469
916,22900,27453.9,-21999.2,77837.6
917,22925,26947.1,-22296.8,24064.5
918,22950,26058.6,-22435.1,-3861.59
919,22975,25178,-22462.3,9159.99
920,23000,24700.7,-22355.5,55832.4
921,23025,24849.9,-22215.1,100909
922,23050,24918,-21961.2,116431
923,23075,24813.8,-21685.2,100545
924,23100,24950.6,-21708.1,65086.2
925,23125,25090.4,-22126.4,25485.5
926,23150,24842.7,-22483,-9827.42
927,23175,24033.4,-22405.3,-30159.5
928,23200,22972.9,-22203.9,-16453.6
929,23225,22312.5,-22207.3,31331.9
930,23250,22474.5,-22500.9,88510.5
931,23275,23535.5,-23040.6,115287
932,23300,25169,-23852.8,85192.4
933,23325,26195.6,-24821.2,15940.2
934,23350,25876,-25575.2,-50443.9
935,23375,24766.5,-25982.5,-81196.2
936,23400,24061.8,-26300.6,-60697.3
937,23425,24297.4,-26863,-2072.44
938,23450,24984.5,-27361.4,56051.2
939,23475,25852.4,-27444.4,77328.4
940,23500,26499.7,-27312.3,44969.1
941,23525,26185.5,-26993.9,-20279.1
942,23550,25229.6,-26496.1,-78731
943,23575,24314.3,-26232.9,-101443
944,23600,23562.9,-26227.6,-88101.8
945,23625,23036.4,-26253.4,-54882.8
946,23650,22859.9,-26478.9,-12341.9
947,23675,23019.6,-26764.7,26081.5
948,23700,23451.6,-26680.4,38078
949,23725,24142.3,-26546.2,7015.92
950,23750,24799.6,-27002.3,-61197.1
951,23775,24580.6,-27757.9,-130586
952,23800,23457.9,-28398.3,-158349
953,23825,22521,-28895.8,-123054
954,23850,22562.8,-29537.1,-43771.5
955,23875,23742.6,-30521.6,21912
956,23900,25538.5,-31719.5,27714.7
957,23925,26858.2,-32563.8,-25053.9
958,23950,27071.2,-32738.7,-107887
959,23975,26132.3,-32676.3,-181169
960,24000,24565.2,-32244.1,-209330
961,24025,23518.1,-31594.5,-178421
962,24050,23257.2,-31366.7,-111068
963,24075,23176.1,-31092.6,-53766.4
964,24100,23180.8,-30682.5,-32638.5
965,24125,23622.1,-30914.8,-51765.4
966,24150,24351.2,-31665.8,-100956
967,24175,24581.1,-31913.6,-166882
968,24200,23810,-31460.1,-228365
969,24225,22453.5,-31033.4,-249890
970,24250,21332.4,-31154.1,-205436
971,24275,20980.2,-31536.4,-110226
972,24300,21884.8,-32382.5,-28743.2
973,24325,23900.2,-33845.7,-26298.7
974,24350,25761.6,-35298.3,-102808
975,24375,26154.1,-36330.3,-207846
976,24400,25110.7,-36756.4,-294459
977,24425,23837.9,-36858.8,-325479
978,24450,23094.6,-37117.8,-276971
979,24475,23016.9,-37228.9,-180259
980,24500,23604.9,-37082.2,-105745
981,24525,24408.9,-37068.9,-104622
982,24550,24649.5,-36598.5,-168558
983,24575,24189.4,-35714.4,-256257
984,24600,23502.3,-35494.4,-323347
985,24625,22834.9,-35772.7,-350682
986,24650,22180.3,-36014.8,-341269
987,24675,21393.2,-35859.7,-292518
988,24700,20732.9,-35320,-211111
989,24725,20889.5,-35054.8,-139906
990,24750,22319.9,-35620.8,-136075
991,24775,24147.1,-36865.4,-215452
992,24800,24734.5,-38287.5,-332652
993,24825,23578.9,-39068.9,-427359
994,24850,21958.8,-39283.5,-452420
995,24875,21299.1,-39774.3,-388857
996,24900,21806,-40919.4,-278654
997,24925,23103,-42356,-202366
998,24950,24749.2,-43311.8,-210603
999,24975,25878.4,-43678.6,-297926
1000,25000,25456.4,-43457.3,-417339
1001,25025,23733.8,-42386.9,-517693
1002,25050,22064.4,-41153.7,-552765
1003,25075,21178.3,-40616.3,-502144
1004,25100,20917.6,-40519.3,-409568
1005,25125,20874.1,-40411.4,-330331
1006,25150,21267.1,-40799.9,-295356
1007,25175,22261,-41355.6,-320275
1008,25200,23282.9,-41516.2,-402711
1009,25225,23381,-41348,-513339
1010,25250,22147.7,-41398.3,-600164
1011,25275,20361.3,-41423.6,-613438
1012,25300,19304.4,-41566.5,-530332
1013,25325,19680.6,-42712.7,-400148
1014,25350,21437.2,-44770.6,-330149
1015,25375,23789.6,-47030.8,-369095
1016,25400,25394.7,-48655.4,-483401
1017,25425,25220.4,-49307.7,-618705
1018,25450,23512.6,-49254.4,-722843
1019,25475,21625.5,-48610.6,-750416
1020,25500,20617.3,-47846,-682723
1021,25525,20608.8,-47540.9,-569286
1022,25550,21182.4,-47597.6,-497498
1023,25575,21799.6,-47211.5,-509638
1024,25600,22144.5,-46509.9,-589552
1025,25625,22241.4,-46444.6,-694951
1026,25650,22081.2,-47188.8,-782770
1027,25675,21228.4,-47508.5,-826581
1028,25700,19680.3,-46480.7,-809386
1029,25725,18193.7,-44898,-715231
1030,25750,17913.3,-44658.5,-580602
1031,25775,19372.1,-46069.6,-512442
1032,25800,22054.3,-48611,-574957
1033,25825,24025.7,-51165.5,-719647
1034,25850,23618.5,-52257.2,-869264
1035,25875,21639.7,-52219.2,-976443
1036,25900,19921.4,-52496.4,-988943
1037,25925,19366,-53401.7,-885504
1038,25950,19813.5,-54370.2,-739495
1039,25975,21101.7,-55469.8,-670325
1040,26000,22720,-56279.2,-725359
1041,26025,23383.1,-55911.8,-861038
1042,26050,22423.9,-54479.8,-1.01668e+06
1043,26075,20450.1,-52576.9,-1.13759e+06
1044,26100,18851.7,-51378.7,-1.16822e+06
1045,26125,18146.4,-51344.5,-1.09136e+06
1046,26150,17897.7,-51771,-954852
1047,26175,17808.1,-51511.5,-825611
1048,26200,18500.3,-50985.7,-777374
1049,26225,20427.6,-51507,-853804
1050,26250,22204.9,-53220.8,-1.00823e+06
1051,26275,21778,-54241.4,-1.16107e+06
1052,26300,19496.9,-53818.8,-1.26212e+06
1053,26325,17638.7,-53532.6,-1.26239e+06
1054,26350,17250.5,-54461.8,-1.13916e+06
1055,26375,18112,-56648.6,-981563
1056,26400,20135.5,-59486.7,-920001
1057,26425,22681.3,-62162.6,-993512
1058,26450,24039.8,-63896.8,-1.14979e+06
1059,26475,22938.9,-63649.7,-1.32043e+06
1060,26500,20290.1,-61762.2,-1.45719e+06
1061,26525,18097.7,-59944.9,-1.49844e+06
1062,26550,17195.3,-58998.9,-1.41059e+06
1063,26575,17181.5,-58636.5,-1.26149e+06
1064,26600,17736.1,-58721.5,-1.16411e+06
1065,26625,18781.2,-58726.7,-1.17321e+06
1066,26650,20168.5,-59018.5,-1.2795e+06
1067,26675,21027.8,-59858.9,-1.42644e+06
1068,26700,20213.5,-59996.1,-1.53773e+06
1069,26725,17936,-58165.4,-1.57989e+06
1070,26750,15938.1,-56002.8,-1.53467e+06
1071,26775,15230.7,-55428.7,-1.39381e+06
1072,26800,16080.8,-57138.4,-1.2556e+06
1073,26825,18606.1,-60933.7,-1.24671e+06
1074,26850,21629.3,-64805.4,-1.36321e+06
1075,26875,23028.9,-67029.3,-1.52426e+06
1076,26900,21713.2,-67572.6,-1.67458e+06
1077,26925,18990.7,-67266.9,-1.78332e+06
1078,26950,17019.8,-67089,-1.79442e+06
1079,26975,16471.1,-67486.1,-1.67685e+06
1080,27000,16892.9,-68296.4,-1.52422e+06
1081,27025,18072.1,-69137.7,-1.46886e+06
1082,27050,19647.5,-69469.7,-1.54478e+06
1083,27075,20390.9,-68519.7,-1.70487e+06
1084,27100,19510.8,-66641.4,-1.89219e+06
1085,27125,17587.6,-65014.3,-2.03862e+06
1086,27150,15922,-64479.6,-2.06146e+06
1087,27175,15046.3,-64027.6,-1.93271e+06
1088,27200,14580.5,-62563.2,-1.72166e+06
1089,27225,14804.1,-60961,-1.57128e+06
1090,27250,16862,-62163.7,-1.601e+06
1091,27275,19879.9,-65980.1,-1.76913e+06
1092,27300,21076.4,-68525.8,-1.95016e+06
1093,27325,19463.2,-68382.3,-2.09535e+06
1094,27350,16799.6,-67594,-2.18378e+06
1095,27375,15257.1,-68093,-2.15534e+06
1096,27400,15179,-69813.7,-1.99399e+06
1097,27425,16166.1,-72476.4,-1.82601e+06
1098,27450,18256.1,-76008.6,-1.79995e+06
1099,27475,20582.5,-78823.9,-1.91663e+06
1100,27500,21268.9,-79031.6,-2.09262e+06
1101,27525,19407.3,-76613.4,-2.27705e+06
1102,27550,16371.2,-73380.8,-2.43442e+06
1103,27575,14193,-70786.6,-2.48053e+06
1104,27600,13413.6,-69454.9,-2.35006e+06
1105,27625,13581.7,-69355.2,-2.12787e+06
1106,27650,14812.9,-70257.8,-1.99536e+06
1107,27675,17189.4,-71395.6,-2.05557e+06
1108,27700,19433.6,-72441.5,-2.25217e+06
1109,27725,19393,-72520.9,-2.43953e+06
1110,27750,17082.5,-70870.4,-2.54404e+06
1111,27775,14716.7,-68622.2,-2.565e+06
1112,27800,13622.5,-67695.8,-2.48088e+06
1113,27825,13741,-68949.4,-2.3104e+06
1114,27850,14981.9,-72052.9,-2.18012e+06
1115,27875,17619,-76817.6,-2.20023e+06
1116,27900,20521.1,-81807.6,-2.33637e+06
1117,27925,21231,-84262.4,-2.49605e+06
1118,27950,18987.8,-83329.1,-2.64639e+06
1119,27975,15802.9,-81270.4,-2.77008e+06
1120,28000,13907.1,-80194.8,-2.78617e+06
1121,28025,13365,-79846.7,-2.64e+06
1122,28050,13562.7,-79931.5,-2.43671e+06
1123,28075,14782.5,-80378.1,-2.34904e+06
1124,28100,17098.6,-80944.5,-2.44078e+06
1125,28125,18890.2,-81274.7,-2.65549e+06
1126,28150,18113.5,-80860,-2.89053e+06
1127,28175,15228,-78687.8,-3.05191e+06
1128,28200,12812.9,-75210.2,-3.05377e+06
1129,28225,11934.9,-72274.1,-2.87397e+06
1130,28250,12105,-71406.2,-2.652e+06
1131,28275,13353.5,-72722.5,-2.57084e+06
1132,28300,15873.7,-76160.9,-2.66565e+06
1133,28325,18423,-80847,-2.82584e+06
1134,28350,18717.9,-83255.6,-2.95971e+06
1135,28375,16389.4,-82143,-3.06957e+06
1136,28400,13617.9,-80482.3,-3.15453e+06
1137,28425,12269.8,-80728.3,-3.13592e+06
1138,28450,12165.6,-82355.3,-2.97772e+06
1139,28475,12767.9,-84521.5,-2.80545e+06
1140,28500,14424.5,-87213.1,-2.76439e+06
1141,28525,16671.7,-89064.7,-2.86116e+06
1142,28550,17594.5,-88506.5,-3.03165e+06
1143,28575,15722.1,-85214.4,-3.23208e+06
1144,28600,12325.5,-80945.4,-3.40642e+06
1145,28625,10149.6,-77949.5,-3.43317e+06
1146,28650,9925.68,-77286.1,-3.23431e+06
1147,28675,10883.2,-78561.3,-2.98886e+06
1148,28700,13044,-80798.4,-2.96518e+06
1149,28725,15887,-83012.7,-3.16091e+06
1150,28750,17444.4,-84501.1,-3.38772e+06
1151,28775,16404.3,-84242.7,-3.52636e+06
1152,28800,14069.6,-82764.1,-3.56788e+06
1153,28825,12475.9,-82215.7,-3.53367e+06
1154,28850,11941.6,-83063.5,-3.42681e+06
1155,28875,11995.8,-84884,-3.27666e+06
1156,28900,12924.1,-88701.1,-3.18811e+06
1157,28925,15163.4,-94625.3,-3.22468e+06
1158,28950,17513.6,-99394.1,-3.33022e+06
1159,28975,17767,-100004,-3.44479e+06
1160,29000,15298.7,-96791.3,-3.57379e+06
1161,29025,11987.5,-92549,-3.70023e+06
1162,29050,10023.9,-89758.6,-3.69892e+06
1163,29075,9373.18,-88170.2,-3.48051e+06
1164,29100,9638.79,-87748.5,-3.21176e+06
1165,29125,11902.1,-90013,-3.17139e+06
1166,29150,15697.8,-94720.4,-3.38773e+06
1167,29175,17454.7,-97643.4,-3.67199e+06
1168,29200,15228.3,-94432.5,-3.9056e+06
1169,29225,11866.5,-87950.6,-4.03643e+06
1170,29250,10513.7,-84926.1,-3.97668e+06
1171,29275,10873.1,-85917.4,-3.76189e+06
1172,29300,11561.2,-87643.2,-3.57684e+06
1173,29325,12816.1,-90280.5,-3.55187e+06
1174,29350,14947.5,-95445,-3.65496e+06
1175,29375,16555.7,-100663,-3.76765e+06
1176,29400,16015.7,-101453,-3.83943e+06
1177,29425,13494.4,-98248.3,-3.91181e+06
1178,29450,10822.7,-94975.2,-3.99179e+06
1179,29475,9365.21,-93426.9,-3.97287e+06
1180,29500,8760.56,-92600.9,-3.77541e+06
1181,29525,8836.09,-92246.9,-3.53456e+06
1182,29550,10737.9,-93778.5,-3.46272e+06
1183,29575,14012.8,-96397.9,-3.59234e+06
1184,29600,15313.6,-96965.6,-3.80561e+06
1185,29625,12666.9,-93050.4,-4.02047e+06
1186,29650,9118.39,-87251.2,-4.19029e+06
1187,29675,7972.67,-84762.8,-4.16866e+06
1188,29700,8476.7,-85057.5,-3.93658e+06
1189,29725,9646.13,-86461.8,-3.77739e+06
1190,29750,11942.2,-89688.1,-3.85999e+06
1191,29775,14453,-93748.3,-4.05894e+06
1192,29800,15083.2,-96199.7,-4.21256e+06
1193,29825,13497.7,-96097.3,-4.26902e+06
1194,29850,11411.6,-94797.9,-4.25721e+06
1195,29875,10076.1,-94407.1,-4.21166e+06
1196,29900,9465.75,-95337.3,-4.1324e+06
1197,29925,9130.25,-96780.5,-4.00451e+06
1198,29950,9403.09,-99590.9,-3.87958e+06
1199,29975,11177.9,-104224,-3.84113e+06
1200,30000,13640,-107721,-3.89341e+06
1201,30025,14131.1,-106822,-3.9976e+06
1202,30050,11463,-101342,-4.19904e+06
1203,30075,7981.67,-94490.6,-4.39151e+06
1204,30100,6458.95,-90467,-4.40167e+06
1205,30125,6514.3,-89726.1,-4.16947e+06
1206,30150,7843.97,-92517.6,-4.00142e+06
1207,30175,11307.7,-99905.7,-4.11964e+06
1208,30200,14797.3,-106145,-4.36601e+06
1209,30225,14972.5,-105208,-4.56417e+06
1210,30250,12279,-99637.4,-4.68762e+06
1211,30275,10101,-96454.7,-4.71081e+06
1212,30300,9772.86,-97638.4,-4.59351e+06
1213,30325,10202.3,-100730,-4.42035e+06
1214,30350,10603.9,-103669,-4.33126e+06
1215,30375,11281.7,-106943,-4.35225e+06
1216,30400,12522.9,-112091,-4.40705e+06
1217,30425,13695.8,-116690,-4.43412e+06
1218,30450,13429.8,-116277,-4.4521e+06
1219,30475,11238.3,-110970,-4.51805e+06
1220,30500,8667.17,-104947,-4.60209e+06
1221,30525,7307.19,-100959,-4.54088e+06
1222,30550,6893.15,-98382.3,-4.26381e+06
1223,30575,7640.86,-97886.2,-4.0259e+06
1224,30600,10787.1,-102101,-4.07936e+06
1225,30625,14395.4,-107817,-4.31038e+06
1226,30650,14552,-107562,-4.52865e+06
1227,30675,11563,-100768,-4.71458e+06
1228,30700,9189.55,-94480.3,-4.8164e+06
1229,30725,8948.12,-92647.6,-4.70819e+06
1230,30750,9621.85,-93606.6,-4.48806e+06
1231,30775,10872.7,-97166.6,-4.41533e+06
1232,30800,12803.1,-102397,-4.53605e+06
1233,30825,14224.6,-106964,-4.69586e+06
1234,30850,13907.7,-108800,-4.76838e+06
1235,30875,12298.8,-107705,-4.74653e+06
1236,30900,10587.4,-105670,-4.69954e+06
1237,30925,9262.2,-104060,-4.67242e+06
1238,30950,8382.91,-102999,-4.60289e+06
1239,30975,7765.5,-101966,-4.41724e+06
1240,31000,8104.42,-102359,-4.2257e+06
1241,31025,10558.8,-105729,-4.19538e+06
1242,31050,13461.7,-109178,-4.30879e+06
1243,31075,13316.1,-107317,-4.45741e+06
1244,31100,9949.68,-98771,-4.60938e+06
1245,31125,7231.1,-90801.5,-4.69883e+06
1246,31150,6957.38,-88963.9,-4.56199e+06
1247,31175,7795.1,-91106.8,-4.29944e+06
1248,31200,9611.55,-95589.8,-4.23869e+06
1249,31225,12545.7,-101143,-4.41808e+06
1250,31250,14434.8,-104016,-4.6401e+06
1251,31275,13523.8,-102867,-4.79393e+06
1252,31300,11112.7,-99448,-4.8618e+06
1253,31325,9604.67,-98283.8,-4.81919e+06
1254,31350,9361.46,-100583,-4.68665e+06
1255,31375,9307.17,-103173,-4.54797e+06
1256,31400,9116.18,-104881,-4.4494e+06
1257,31425,9447.23,-108087,-4.38583e+06
1258,31450,10970.6,-113872,-4.35595e+06
1259,31475,12634.6,-117299,-4.36254e+06
1260,31500,12185.1,-114206,-4.41787e+06
1261,31525,9524.8,-106407,-4.52393e+06
1262,31550,7155.07,-99158.1,-4.58387e+06
1263,31575,6481.08,-95335.2,-4.42289e+06
1264,31600,6712.53,-93528.5,-4.11167e+06
1265,31625,8467.84,-96016.4,-4.00655e+06
1266,31650,12117.1,-103415,-4.1876e+06
1267,31675,14582.7,-108307,-4.42487e+06
1268,31700,13391,-104560,-4.60581e+06
1269,31725,10439.1,-96069.1,-4.73561e+06
1270,31750,8892.52,-91178.5,-4.73822e+06
1271,31775,9079.5,-92284.1,-4.56709e+06
1272,31800,9722.41,-95794.9,-4.39065e+06
1273,31825,10570.4,-99964.5,-4.37395e+06
1274,31850,11681.1,-104892,-4.46859e+06
1275,31875,12388.2,-109436,-4.53735e+06
1276,31900,12144.5,-111783,-4.52389e+06
1277,31925,10913.1,-110376,-4.48585e+06
1278,31950,9062.03,-106312,-4.49869e+06
1279,31975,7542.9,-102673,-4.51595e+06
1280,32000,6772.93,-100303,-4.38287e+06
1281,32025,6523.9,-98347.8,-4.10745e+06
1282,32050,7811.38,-99097.7,-3.94708e+06
1283,32075,11084.5,-103725,-4.03137e+06
1284,32100,13330.5,-106599,-4.21755e+06
1285,32125,11736.4,-102054,-4.39053e+06
1286,32150,8427.94,-92989.3,-4.54681e+06
1287,32175,6990.36,-88461,-4.57102e+06
1288,32200,7344.82,-88897.9,-4.368e+06
1289,32225,8178.96,-90365.2,-4.16088e+06
1290,32250,9856.87,-93576.1,-4.18958e+06
1291,32275,12068.5,-98518.8,-4.3818e+06
1292,32300,12827.9,-101458,-4.55909e+06
1293,32325,11393.8,-100541,-4.63842e+06
1294,32350,9376.19,-98395.5,-4.62146e+06
