Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
70,70,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.637166,1.000000,0.000000,1.000000,1.270893,-0.796764,0.000000,309.038622,-12573.463127,-1401203.712249,-106.521976,-159.765536,0.565564,2.277149,-0.787439,0.002910,-10228.559579,10624.427664,2808352.466667,36.250000,9.900000,1.142736,0.213040,65.473960,12.206318,32.404431,32.404431,4.683603,10.004120,4.264763,-0.006991,0,0,0,0,0,1,1,0,0
71,71,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.639499,1.000000,0.000000,1.000000,1.268701,-0.800248,0.000000,305.774707,-12598.069834,-1402568.463126,-105.677422,-159.214303,0.568474,2.276322,-0.789351,0.002977,-12864.818870,7910.107354,2652038.661556,36.250000,9.900000,1.142736,0.213041,65.473967,12.206330,32.571167,32.571167,4.683301,10.233645,4.236137,-0.008528,0,0,0,0,0,1,1,0,0
72,72,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.641745,1.000000,0.000000,1.000000,1.266430,-0.803838,0.000000,302.441124,-12622.942906,-1403932.698286,-104.834161,-158.658422,0.571451,2.275351,-0.791431,0.003033,-15383.660469,5193.548615,2496741.877225,36.250000,9.900000,1.142736,0.213041,65.473975,12.206342,32.741727,32.741727,4.682845,10.426242,4.198126,-0.009997,0,0,0,0,0,1,1,0,0
73,73,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.643905,1.000000,0.000000,1.000000,1.264085,-0.807520,0.000000,299.048676,-12647.966059,-1405288.216490,-103.992269,-158.097943,0.574484,2.274243,-0.793673,0.003078,-17781.675681,2492.549362,2343163.071772,36.250000,9.900000,1.142737,0.213041,65.473982,12.206354,32.915498,32.915498,4.682244,10.582430,4.151294,-0.011394,0,0,0,0,0,1,1,0,0
74,74,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.645976,1.000000,0.000000,1.000000,1.261676,-0.811280,0.000000,295.608197,-12673.028807,-1406627.464895,-103.151814,-157.532932,0.577562,2.273004,-0.796067,0.003113,-20055.564333,-176.367234,2191961.137718,36.250000,9.900000,1.142737,0.213041,65.473990,12.206366,33.091872,33.091872,4.681507,10.702887,4.096222,-0.012720,0,0,0,0,0,1,1,0,0
75,75,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.647960,1.000000,0.000000,1.000000,1.259209,-0.815102,0.000000,292.130476,-12698.026612,-1407943.529765,-102.312853,-156.963470,0.580675,2.271642,-0.798606,0.003138,-22202.225346,-2797.953234,2043751.680972,36.250000,9.900000,1.142737,0.213041,65.473997,12.206379,33.270253,33.270253,4.680643,10.788437,4.033502,-0.013973,0,0,0,0,0,1,1,0,0
76,76,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.649856,1.000000,0.000000,1.000000,1.256694,-0.818975,0.000000,288.626199,-12722.861004,-1409230.124756,-101.475437,-156.389650,0.583814,2.270165,-0.801279,0.003153,-24218.835505,-5358.229578,1899106.078018,36.250000,9.900000,1.142737,0.213042,65.474005,12.206391,33.450061,33.450061,4.679661,10.840041,3.963736,-0.015152,0,0,0,0,0,1,1,0,0
77,77,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.651664,1.000000,0.000000,1.000000,1.254138,-0.822883,0.000000,285.105889,-12747.439669,-1410481.576982,-100.639607,-155.811580,0.586967,2.268580,-0.804076,0.003159,-26102.916788,-7844.473308,1758550.799097,36.250000,9.900000,1.142737,0.213042,65.474012,12.206403,33.630728,33.630728,4.678569,10.858784,3.887532,-0.016256,0,0,0,0,0,1,1,0,0
78,78,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.653385,1.000000,0.000000,1.000000,1.251550,-0.826815,0.000000,281.579850,-12771.676513,-1411692.811114,-99.805397,-155.229378,0.590126,2.266894,-0.806988,0.003155,-27852.392684,-10245.198836,1622566.985262,36.250000,9.900000,1.142737,0.213042,65.474020,12.206416,33.811708,33.811708,4.677375,10.845861,3.805502,-0.017284,0,0,0,0,0,1,1,0,0
79,79,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.655021,1.000000,0.000000,1.000000,1.248937,-0.830757,0.000000,278.058118,-12795.491691,-1412859.331763,-98.972832,-154.643171,0.593281,2.265115,-0.810004,0.003142,-29465.633984,-12550.133785,1491590.267294,36.250000,9.900000,1.142737,0.213042,65.474027,12.206429,33.992472,33.992472,4.676089,10.802571,3.718254,-0.018235,0,0,0,0,0,1,1,0,0
80,80,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.656573,1.000000,0.000000,1.000000,1.246306,-0.834698,0.000000,274.550414,-12818.811618,-1413977.204403,-98.141933,-154.053098,0.596423,2.263251,-0.813114,0.003121,-30941.494537,-14750.189920,1366010.814480,36.250000,9.900000,1.142737,0.213043,65.474035,12.206441,34.172515,34.172515,4.674717,10.730300,3.626394,-0.019108,0,0,0,0,0,1,1,0,0
81,81,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.658042,1.000000,0.000000,1.000000,1.243667,-0.838626,0.000000,271.066103,-12841.568952,-1415043.035085,-97.312709,-153.459304,0.599544,2.261309,-0.816306,0.003092,-32279.337563,-16837.429721,1246173.601258,36.250000,9.900000,1.142738,0.213043,65.474042,12.206454,34.351353,34.351353,4.673268,10.630514,3.530522,-0.019903,0,0,0,0,0,1,1,0,0
82,82,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.659430,1.000000,0.000000,1.000000,1.241025,-0.842530,0.000000,267.614153,-12863.702556,-1416053.949155,-96.485167,-152.861942,0.602637,2.259297,-0.819571,0.003056,-33479.053101,-18805.029163,1132378.879714,36.250000,9.900000,1.142738,0.213043,65.474050,12.206467,34.528529,34.528529,4.671749,10.504743,3.431227,-0.020620,0,0,0,0,0,1,1,0,0
83,83,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.660740,1.000000,0.000000,1.000000,1.238389,-0.846399,0.000000,264.203108,-12885.157435,-1417007.569195,-95.659306,-152.261173,0.605692,2.257222,-0.822897,0.003012,-34541.067222,-20647.237227,1024882.845872,36.250000,9.900000,1.142738,0.213043,65.474057,12.206480,34.703608,34.703608,4.670169,10.354573,3.329088,-0.021260,0,0,0,0,0,1,1,0,0
84,84,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.661973,1.000000,0.000000,1.000000,1.235766,-0.850225,0.000000,260.841050,-12905.884659,-1417901.992367,-94.835117,-151.657160,0.608704,2.255092,-0.826274,0.002962,-35466.343675,-22359.332685,923898.487630,36.250000,9.900000,1.142738,0.213043,65.474064,12.206493,34.876184,34.876184,4.668533,10.181636,3.224668,-0.021821,0,0,0,0,0,1,1,0,0
85,85,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.663133,1.000000,0.000000,1.000000,1.233162,-0.853997,0.000000,257.535582,-12925.841265,-1418735.767302,-94.012589,-151.050071,0.611666,2.252915,-0.829691,0.002905,-36256.378615,-23937.578662,829596.602163,36.250000,9.900000,1.142738,0.213044,65.474072,12.206506,35.045878,35.045878,4.666851,9.987599,3.118516,-0.022306,0,0,0,0,0,1,1,0,0
86,86,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.664221,1.000000,0.000000,1.000000,1.230584,-0.857707,0.000000,254.293801,-12944.990132,-1419507.870692,-93.191703,-150.440079,0.614571,2.250697,-0.833138,0.002843,-36913.189115,-25379.175449,742106.970495,36.250000,9.900000,1.142738,0.213044,65.474079,12.206519,35.212338,35.212338,4.665128,9.774150,3.011160,-0.022714,0,0,0,0,0,1,1,0,0
87,87,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.665240,1.000000,0.000000,1.000000,1.228039,-0.861348,0.000000,251.122282,-12963.299858,-1420217.683673,-92.372436,-149.827358,0.617414,2.248446,-0.836606,0.002776,-37439.296130,-26682.212023,661519.676902,36.250000,9.900000,1.142738,0.213044,65.474087,12.206533,35.375240,35.375240,4.663372,9.542995,2.903111,-0.023047,0,0,0,0,0,1,1,0,0
88,88,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.666194,1.000000,0.000000,1.000000,1.225531,-0.864912,0.000000,248.027066,-12980.744600,-1420864.968110,-91.554761,-149.212082,0.620190,2.246170,-0.840083,0.002704,-37837.702590,-27845.616685,587886.560730,36.250000,9.900000,1.142739,0.213044,65.474094,12.206546,35.534290,35.534290,4.661589,9.295843,2.794856,-0.023307,0,0,0,0,0,1,1,0,0
89,89,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.667085,1.000000,0.000000,1.000000,1.223067,-0.868393,0.000000,245.013648,-12997.303912,-1421449.842853,-90.738646,-148.594427,0.622894,2.243875,-0.843562,0.002628,-38111.867301,-28869.107175,521222.788156,36.250000,9.900000,1.142739,0.213045,65.474101,12.206559,35.689221,35.689221,4.659785,9.034401,2.686862,-0.023494,0,0,0,0,0,1,1,0,0
90,90,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.667916,1.000000,0.000000,1.000000,1.220652,-0.871785,0.000000,242.086972,-13012.962564,-1421972.760035,-89.924057,-147.974568,0.625522,2.241567,-0.847033,0.002548,-38265.675287,-29753.140628,461508.531417,36.250000,9.900000,1.142739,0.213045,65.474109,12.206573,35.839794,35.839794,4.657967,8.760364,2.579569,-0.023612,0,0,0,0,0,1,1,0,0
91,91,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.668691,1.000000,0.000000,1.000000,1.218290,-0.875083,0.000000,239.251424,-13027.710348,-1422434.481470,-89.110953,-147.352679,0.628071,2.239254,-0.850487,0.002465,-38303.405207,-30498.863647,408690.742996,36.250000,9.900000,1.142739,0.213045,65.474116,12.206586,35.985800,35.985800,4.656141,8.475406,2.473393,-0.023661,0,0,0,0,0,1,1,0,0
92,92,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.669413,1.000000,0.000000,1.000000,1.215986,-0.878281,0.000000,236.510839,-13041.541870,-1422836.055193,-88.299295,-146.728933,0.630536,2.236941,-0.853916,0.002380,-38229.694448,-31108.062757,362685.012298,36.250000,9.900000,1.142739,0.213045,65.474123,12.206599,36.127057,36.127057,4.654312,8.181176,2.368726,-0.023645,0,0,0,0,0,1,1,0,0
93,93,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.670084,1.000000,0.000000,1.000000,1.213744,-0.881377,0.000000,233.868499,-13054.456331,-1423178.792206,-87.489037,-146.103498,0.632916,2.234636,-0.857312,0.002292,-38049.502439,-31583.115473,323377.492424,36.250000,9.900000,1.142739,0.213046,65.474130,12.206613,36.263410,36.263410,4.652486,7.879286,2.265930,-0.023566,0,0,0,0,0,1,1,0,0
94,94,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.670708,1.000000,0.000000,1.000000,1.211567,-0.884367,0.000000,231.327142,-13066.457298,-1423464.243469,-86.680133,-145.476541,0.635208,2.232343,-0.860669,0.002202,-37768.072746,-31926.942169,290626.884717,36.250000,9.900000,1.142739,0.213046,65.474138,12.206626,36.394731,36.394731,4.650668,7.571311,2.165344,-0.023426,0,0,0,0,0,1,1,0,0
95,95,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,-30.000000,-100.000000,0.671289,1.000000,0.000000,1.000000,1.209459,-0.887248,0.000000,228.888968,-13077.552460,-1423694.177180,-85.872535,-144.848223,0.637410,2.230068,-0.863978,0.002111,-37390.894415,-32142.958895,264266.468937,36.250000,9.900000,1.142739,0.213046,65.474145,12.206640,36.520920,36.520920,4.648863,7.258778,2.067277,-0.023229,0,0,0,0,0,1,1,0,0
